readType	refseqid	row	juncpos5	juncpos3	num_CRC.42
intron	NM_001321359	36586	27651598	27656116	34
intron	NM_001321359	36586	27657629	27659594	1
intron	NM_001321361	48710	27657629	27659594	1
intron	NM_001321361	48710	27660227	27662633	48
intron	NM_001321362	43466	27657629	27659594	1
intron	NM_001321362	43466	27659703	27659914	52
intron	NM_001321363	29307	27656662	27656856	36
intron	NM_001321363	29307	27657629	27659594	1
intron	NM_001321428	22307	219157189	219150657	1
intron	NM_001321428	22307	219157189	219150661	2
intron	NM_001321432	50899	219157189	219150657	1
intron	NM_001321432	50899	219157189	219150661	2
intron	NM_001321433	50898	219157189	219150657	2
intron	NM_001321433	50898	219157189	219150661	4
intron	NM_001321435	17930	219157189	219150661	4
intron	NM_001321438	39040	219144749	219144076	31
intron	NM_001321438	39040	219157189	219150657	2
intron	NM_001321438	39040	219157189	219150661	4
intron	NM_001321455	39552	100046302	100041361	2
intron	NM_001321459	39463	100046302	100041361	2
intron	NM_001321460	39464	100046302	100041361	2
intron	NM_001321468	21046	39988471	39984508	10
intron	NM_001321469	21045	39988471	39984508	10
intron	NM_001321470	21044	39988471	39984508	10
intron	NM_001321474	21042	39983029	39982549	3
intron	NM_001321474	21042	39988471	39984508	10
intron	NM_001321475	21041	39988471	39984508	10
intron	NM_001321477	21040	39988471	39984508	10
intron	NM_001321478	3793	39988471	39984508	10
intron	NM_001321479	19521	39988471	39984508	10
intron	NM_001321479	19521	39998655	39997259	1
intron	NM_001321480	19520	39988471	39984508	10
intron	NM_001321481	19519	39988471	39984508	10
intron	NM_001321496	56626	110343298	110342898	2
intron	NM_001321496	56626	110350628	110343415	6
intron	NM_001321499	12144	110343298	110342898	2
intron	NM_001321499	12144	110350628	110343415	6
intron	NM_001321500	12143	110371375	110350696	5
intron	NM_001321502	60519	110321943	110310796	63
intron	NM_001321502	60519	110371375	110350696	5
intron	NM_001321503	44407	110321943	110310796	63
intron	NM_001321503	44407	110343298	110342898	2
intron	NM_001321503	44407	110350628	110343415	6
intron	NM_001321503	44407	110371375	110350696	5
intron	NM_001321504	44406	110343298	110342898	2
intron	NM_001321504	44406	110350628	110343415	6
intron	NM_001321504	44406	110371375	110350696	5
intron	NM_001321505	55150	110343298	110342898	2
intron	NM_001321505	55150	110350628	110343415	6
intron	NM_001321505	55150	110371375	110350696	5
intron	NM_001321506	55149	110343298	110342898	2
intron	NM_001321506	55149	110350628	110343415	6
intron	NM_001321506	55149	110371375	110350696	5
intron	NM_001321507	25185	110343298	110342898	2
intron	NM_001321507	25185	110350628	110343415	6
intron	NM_001321508	25184	110321943	110310796	63
intron	NM_001321508	25184	110343298	110342898	2
intron	NM_001321508	25184	110350628	110343415	6
intron	NM_001321508	25184	110371375	110350696	5
intron	NM_001321510	973	110343298	110342898	2
intron	NM_001321510	973	110350628	110343415	6
intron	NM_001321511	57583	110343298	110342898	2
intron	NM_001321511	57583	110350628	110343415	6
intron	NM_001321511	57583	110371375	110350696	5
intron	NM_001321515	56611	110371375	110350696	5
intron	NM_001321693	16221	201678004	201680064	112
intron	NM_001321694	16220	201680240	201680390	72
intron	NM_001321727	43684	74759052	74759746	37
intron	NM_001321728	43683	74759052	74759746	37
intron	NM_001321734	64577	73052927	72968598	36
intron	NM_001321743	38091	131829428	131815290	3
intron	NM_001321744	48692	131829428	131815290	3
intron	NM_001321745	58847	131829428	131815290	3
intron	NM_001321746	11966	131829428	131815290	3
intron	NM_001321747	11965	131829428	131815290	3
intron	NM_001321748	48690	131829428	131815290	3
intron	NM_001321781	6717	62106075	62256724	7
intron	NM_001321782	49319	62106075	62256724	7
intron	NM_001321835	62007	9571009	9572640	13
intron	NM_001322020	26557	240929491	240909179	5
intron	NM_001322020	26557	240944627	240929599	184
intron	NM_001322046	55632	170411634	170408275	2
intron	NM_001322048	59733	170411634	170408275	2
intron	NM_001322048	59733	170428163	170425762	3
intron	NM_001322048	59733	170430179	170428681	2
intron	NM_001322049	59732	170396561	170394651	18
intron	NM_001322049	59732	170411634	170408275	2
intron	NM_001322049	59732	170428163	170425762	3
intron	NM_001322123	37099	61238900	61238023	1
intron	NM_001322124	17940	61238900	61238023	1
intron	NM_001322127	30354	61238900	61238023	1
intron	NM_001322212	12721	38231359	38244329	21
intron	NM_001322249	42311	37317009	37317824	5
intron	NM_001322330	62663	120124012	120097937	6
intron	NM_001322331	62662	120124012	120097937	6
intron	NM_001322332	55279	120097403	120078780	15
intron	NM_001322332	55279	120124012	120097937	6
intron	NM_001322346	19648	97400146	97399338	8
intron	NM_001322347	49394	97405591	97403804	6
intron	NM_001322350	20496	97405591	97403804	6
intron	NM_001322351	20495	97400146	97399338	8
intron	NM_001322351	20495	97405591	97403804	6
intron	NM_001322354	49701	97400146	97399338	8
intron	NM_001322355	10820	97400146	97399338	8
intron	NM_001322356	10819	97400146	97399338	8
intron	NM_001322374	15586	37423663	37425637	2
intron	NM_001322375	15585	37423663	37425637	2
intron	NM_001322375	15585	37428869	37429006	19
intron	NM_001322375	15585	37428869	37429010	1
intron	NM_001322375	15585	37428869	37430393	2
intron	NM_001322376	27662	37423663	37425637	2
intron	NM_001322376	27662	37428869	37429006	19
intron	NM_001322429	8379	203782766	203806583	6
intron	NM_001326559	54324	220498179	220498588	3
intron	NM_001328646	7098	105885729	105884016	8
intron	NM_001329112	33135	28210954	28218468	2
intron	NM_001329112	33135	28352247	28353820	1
intron	NM_001329112	33135	28521358	28532949	6
intron	NM_001329112	33135	28521358	28550141	21
intron	NM_001329113	33134	28210954	28218468	2
intron	NM_001329113	33134	28352247	28353820	1
intron	NM_001329113	33134	28521358	28532949	6
intron	NM_001329114	33131	28210954	28218468	2
intron	NM_001329114	33131	28352247	28353820	1
intron	NM_001329114	33131	28521358	28532949	6
intron	NM_001329115	56019	28210954	28218468	2
intron	NM_001329115	56019	28352247	28353820	1
intron	NM_001329115	56019	28521358	28532949	6
intron	NM_001329115	56019	28521358	28550141	21
intron	NM_001329791	11504	85604597	85614221	3
intron	NM_001329791	11504	85605146	85614221	2
intron	NM_001329792	11503	85581952	85582199	2
intron	NM_001329792	11503	85604597	85614221	3
intron	NM_001329792	11503	85605146	85614221	2
intron	NM_001329793	39522	85581952	85582199	2
intron	NM_001329793	39522	85581952	85582678	1
intron	NM_001329793	39522	85604597	85614221	3
intron	NM_001329793	39522	85605146	85614221	2
intron	NM_001329857	25761	160335086	160310312	6
intron	NM_001329857	25761	160405185	160399146	3
intron	NM_001329858	59130	160405185	160399146	3
intron	NM_001329914	39870	112847295	112849289	15
intron	NM_001329914	39870	112847295	112853826	2
intron	NM_001329916	39869	68389795	68400479	104
intron	NM_001330113	61008	152725691	152717334	6
intron	NM_001330113	61008	152727045	152726249	1
intron	NM_001330114	9258	152727045	152726249	1
intron	NM_001330115	1288	152725691	152717334	6
intron	NM_001330115	1288	152727045	152726249	1
intron	NM_001330116	36377	152725691	152717334	6
intron	NM_001330116	36377	152727045	152726249	1
intron	NM_001330117	61810	152727045	152726249	1
intron	NM_001330118	42213	152727045	152726249	1
intron	NM_001330130	36373	208486530	208485418	1
intron	NM_001330131	36372	208476792	208474489	2
intron	NM_001330131	36372	208486530	208478167	3
intron	NM_001330131	36372	208486530	208485418	1
intron	NM_001330132	8412	208476792	208474489	2
intron	NM_001330132	8412	208486530	208446884	9
intron	NM_001330132	8412	208486530	208478167	3
intron	NM_001330132	8412	208486530	208485418	1
intron	NM_001330133	8411	208476792	208474489	2
intron	NM_001330133	8411	208486530	208478167	3
intron	NM_001330133	8411	208486530	208485418	1
intron	NM_001330134	47282	208486530	208485418	1
intron	NM_001330135	47281	208476792	208474489	2
intron	NM_001330135	47281	208486530	208478167	3
intron	NM_001330135	47281	208486530	208485418	1
intron	NM_001330136	47280	208476792	208474489	2
intron	NM_001330136	47280	208486530	208446884	9
intron	NM_001330136	47280	208486530	208478167	3
intron	NM_001330136	47280	208486530	208485418	1
intron	NM_001330161	60703	242630068	242633530	7
intron	NM_001330179	19996	242041668	242039309	16
intron	NM_001330180	37862	242036658	242035853	7
intron	NM_001330180	37862	242037095	242036842	1
intron	NM_001330180	37862	242038811	242035853	1
intron	NM_001330180	37862	242038811	242036842	2
intron	NM_001330180	37862	242041668	242036842	2
intron	NM_001330196	60654	239342336	239344352	2
intron	NM_001330201	25643	233421240	233422594	64
intron	NM_001330203	25641	233421240	233422594	64
intron	NM_001330203	25641	233431924	233433655	89
intron	NM_001330214	49545	220112257	220112384	27
intron	NM_001330215	50530	220110807	220111379	12
intron	NM_001330215	50530	220110807	220111440	1
intron	NM_001330215	50530	220111598	220111835	25
intron	NM_001330218	7023	208576840	208579066	1
intron	NM_001330237	46814	192265194	192265475	7
intron	NM_001330238	46813	192265194	192267358	3
intron	NM_001330238	46813	192265561	192267358	3
intron	NM_001330248	24685	178084042	178084136	103
intron	NM_001330249	15736	178084042	178084136	103
intron	NM_001330250	15735	178084042	178084136	103
intron	NM_001330266	35424	163175609	163175792	1
intron	NM_001330266	35424	163175693	163175792	1
intron	NM_001330268	35422	163175609	163175792	1
intron	NM_001330268	35422	163175693	163175792	1
intron	NM_001330274	55017	160112707	160105023	12
intron	NM_001330274	55017	160112707	160105037	2
intron	NM_001330276	9053	160112707	160105037	2
intron	NM_001330276	9053	160114456	160114375	1
intron	NM_001330276	9053	160116321	160114496	8
intron	NM_001330276	9053	160128213	160116354	6
intron	NM_001330276	9053	160132057	160116354	4
intron	NM_001330276	9053	160132057	160128306	2
intron	NM_001330276	9053	160139183	160132149	2
intron	NM_001330277	26770	160112707	160105037	2
intron	NM_001330277	26770	160143094	160139604	2
intron	NM_001330278	55838	160112707	160105037	2
intron	NM_001330279	23861	160112707	160105037	2
intron	NM_001330279	23861	160143094	160139604	2
intron	NM_001330280	23860	160112707	160105037	2
intron	NM_001330280	23860	160132057	160128306	2
intron	NM_001330284	16508	130939370	130940200	8
intron	NM_001330284	16508	130939403	130940200	6
intron	NM_001330284	16508	130940025	130940200	488
intron	NM_001330299	55443	128767843	128758028	9
intron	NM_001330299	55443	128804137	128721020	13
intron	NM_001330300	18913	128744359	128735663	8
intron	NM_001330300	18913	128747138	128744536	2
intron	NM_001330300	18913	128804137	128721020	13
intron	NM_001330301	24936	128804137	128721020	13
intron	NM_001330302	24935	128747138	128744536	2
intron	NM_001330302	24935	128804137	128721020	13
intron	NM_001330303	24934	128744359	128735663	8
intron	NM_001330303	24934	128804137	128721020	13
intron	NM_001330310	5571	120858390	120861636	22
intron	NM_001330310	5571	120861664	120865740	4
intron	NM_001330316	12863	114476731	114475427	34
intron	NM_001330336	34372	114191102	114196597	1
intron	NM_001330336	34372	114224143	114228610	4
intron	NM_001330337	34371	114191102	114196597	1
intron	NM_001330337	34371	114218296	114219985	8
intron	NM_001330342	55418	114191102	114196597	1
intron	NM_001330353	10674	99225189	99226106	2
intron	NM_001330353	10674	99226502	99226671	1
intron	NM_001330353	10674	99227358	99228894	1
intron	NM_001330354	10673	99226502	99226671	1
intron	NM_001330354	10673	99227358	99228894	1
intron	NM_001330354	10673	99232996	99234609	1
intron	NM_001330386	9457	73964429	73963883	1
intron	NM_001330387	9461	73963744	73961718	2
intron	NM_001330387	9461	73964429	73961718	16
intron	NM_001330387	9461	73964429	73963883	1
intron	NM_001330389	9459	73963744	73961718	2
intron	NM_001330389	9459	73964429	73961718	16
intron	NM_001330389	9459	73964429	73963883	1
intron	NM_001330390	9465	73964429	73963883	1
intron	NM_001330391	9464	73963744	73961718	2
intron	NM_001330391	9464	73964429	73961718	16
intron	NM_001330391	9464	73964429	73963883	1
intron	NM_001330392	9463	73964429	73963883	1
intron	NM_001330402	9592	73195577	73188377	3
intron	NM_001330405	52240	73195577	73188377	3
intron	NM_001330408	52236	73195577	73188377	3
intron	NM_001330425	57369	71295842	71297632	3
intron	NM_001330432	23180	61298927	61300593	4
intron	NM_001330433	57365	61345251	61348320	1
intron	NM_001330433	57365	61348411	61349261	2
intron	NM_001330435	57364	61345251	61348320	1
intron	NM_001330435	57364	61348411	61349261	2
intron	NM_001330443	6630	42924974	42931334	27
intron	NM_001330444	6629	42887002	42909541	130
intron	NM_001330444	6629	42924974	42931334	27
intron	NM_001330458	17208	38604285	38570654	35
intron	NM_001330460	21405	38604285	38570654	35
intron	NM_001330461	21404	38604285	38570654	35
intron	NM_001330476	54320	32390972	32396356	4
intron	NM_001330476	54320	32396442	32399132	2
intron	NM_001330476	54320	32399216	32400388	8
intron	NM_001330476	54320	32400430	32402546	1
intron	NM_001330476	54320	32422895	32423035	1
intron	NM_001330477	54319	32399216	32400388	8
intron	NM_001330477	54319	32400430	32402546	1
intron	NM_001330477	54319	32422895	32423035	1
intron	NM_001330478	54318	32396442	32399132	2
intron	NM_001330478	54318	32399216	32400388	8
intron	NM_001330478	54318	32400430	32402546	1
intron	NM_001330478	54318	32419052	32422413	2
intron	NM_001330478	54318	32422895	32423035	1
intron	NM_001330479	54317	32400430	32402546	1
intron	NM_001330479	54317	32422895	32423035	1
intron	NM_001330484	57336	27357155	27356589	4
intron	NM_001330485	54315	27355471	27355224	1
intron	NM_001330485	54315	27355471	27355271	7
intron	NM_001330486	54314	27354878	27354699	15
intron	NM_001330487	5716	27354878	27354699	15
intron	NM_001330487	5716	27355471	27355224	1
intron	NM_001330487	5716	27355471	27355271	7
intron	NM_001330531	47547	3341788	3261226	289
intron	NM_001345923	23215	43571261	43560402	3
intron	NM_001345923	23215	43779343	43779064	5
intron	NM_001345924	12578	43571261	43560402	3
intron	NM_001345924	12578	43779343	43779064	5
intron	NM_001345925	1845	43571261	43560402	3
intron	NM_001348315	16526	230672421	230670599	1
intron	NM_001348315	16526	230672424	230670599	1
intron	NM_001348316	26260	230744698	230725247	8
intron	NM_001348317	15960	230659895	230657861	6
intron	NM_001348317	15960	230744698	230725247	8
intron	NM_001348318	33963	230659895	230657861	6
intron	NM_001348318	33963	230744698	230725247	8
intron	NM_001348319	10935	230659895	230657861	6
intron	NM_001348320	26259	230659895	230657861	6
intron	NM_001348321	42642	230659895	230657861	6
intron	NM_001348331	38230	230659895	230657861	6
intron	NM_001348331	38230	230672421	230670599	1
intron	NM_001348331	38230	230672424	230670599	1
intron	NM_001348331	38230	230744698	230725247	8
intron	NM_001348332	13520	230659895	230657861	6
intron	NM_001348333	50718	230672421	230670599	1
intron	NM_001348333	50718	230672424	230670599	1
intron	NM_001348729	56394	8890242	8889551	2
intron	NM_001348731	59423	8890242	8889551	2
intron	NM_001348732	2528	8890242	8889551	2
intron	NM_001348734	40842	8890242	8888130	2
intron	NM_001348734	40842	8890242	8889551	2
intron	NM_001348735	59602	8890242	8888130	2
intron	NM_001348735	59602	8890242	8889551	2
intron	NM_001348736	49140	8890242	8888130	2
intron	NM_001348736	49140	8890242	8889551	2
intron	NM_001348738	53569	8873574	8872112	2
intron	NM_001348738	53569	8890242	8889551	2
intron	NM_001348739	27171	8873574	8872112	2
intron	NM_001348739	27171	8890242	8888130	2
intron	NM_001348739	27171	8890242	8889551	2
intron	NM_001348740	30698	8873574	8872112	2
intron	NM_001348740	30698	8890242	8888130	2
intron	NM_001348740	30698	8890242	8889551	2
intron	NM_001348741	46758	8873574	8872112	2
intron	NM_001348741	46758	8890242	8888130	2
intron	NM_001348741	46758	8890242	8889551	2
intron	NM_001348742	42377	8873574	8872112	2
intron	NM_001348742	42377	8890242	8888130	2
intron	NM_001348742	42377	8890242	8889551	2
intron	NM_001348743	14740	8873574	8872112	2
intron	NM_001348743	14740	8890242	8888130	2
intron	NM_001348743	14740	8890242	8889551	2
intron	NM_001348762	32290	70418105	70410067	2
intron	NM_001348912	56745	44021782	44023026	8
intron	NM_001348912	56745	44032385	44036844	50
intron	NM_001348913	56744	44032385	44036844	50
intron	NM_001349012	24171	99743511	99734222	3
intron	NM_001349012	24171	99779498	99626908	21
intron	NM_001349013	31635	99771156	99770890	3
intron	NM_001349013	31635	99779498	99626908	21
intron	NM_001349014	4279	99757546	99743639	4
intron	NM_001349014	4279	99757891	99743639	4
intron	NM_001349014	4279	99779498	99626908	21
intron	NM_001349041	42385	132289375	132290162	14
intron	NM_001349043	7397	132287264	132288152	2
intron	NM_001349044	58392	132287264	132288152	2
intron	NM_001349044	58392	132289375	132290162	14
intron	NM_001349045	30723	132287264	132288152	2
intron	NM_001349045	30723	132289375	132290162	14
intron	NM_001349046	58391	132287264	132288152	2
intron	NM_001349046	58391	132289375	132290162	14
intron	NM_001349047	17340	132287264	132288152	2
intron	NM_001349047	17340	132289375	132290162	14
intron	NM_001349069	5916	227673353	227675628	2
intron	NM_001349069	5916	227702486	227702789	1
intron	NM_001349071	5915	227700803	227729320	12
intron	NM_001349071	5915	227702486	227702789	1
intron	NM_001349071	5915	227702486	227729320	6
intron	NM_001349256	66764	97302658	97297280	2
intron	NM_001349257	11021	97302658	97297280	2
intron	NM_001349258	65483	97271057	97270600	2
intron	NM_001349258	65483	97302658	97297280	2
intron	NM_001349260	44995	97274245	97271248	6
intron	NM_001349260	44995	97302658	97297280	2
intron	NM_001349261	9021	97302658	97297280	2
intron	NM_001349262	29604	97285409	97285281	1
intron	NM_001349262	29604	97302658	97297280	2
intron	NM_001349287	36302	242255025	242263631	2
intron	NM_001349287	36302	242255025	242263824	2
intron	NM_001349287	36302	242255397	242263631	26
intron	NM_001349287	36302	242255990	242263631	2
intron	NM_001349287	36302	242257014	242263631	4
intron	NM_001349287	36302	242259702	242263631	2
intron	NM_001349287	36302	242263656	242269026	2
intron	NM_001349287	36302	242274627	242275052	4
intron	NM_001349287	36302	242274627	242275374	2
intron	NM_001349287	36302	242289618	242291358	2
intron	NM_001349288	36301	242255025	242263824	1
intron	NM_001349288	36301	242255397	242255837	1
intron	NM_001349288	36301	242263656	242269026	2
intron	NM_001349288	36301	242274627	242275052	4
intron	NM_001349288	36301	242274627	242275374	2
intron	NM_001349288	36301	242289618	242291358	2
intron	NM_001349289	36300	242255025	242263824	1
intron	NM_001349289	36300	242255397	242255837	1
intron	NM_001349289	36300	242263656	242269026	2
intron	NM_001349289	36300	242274627	242275052	4
intron	NM_001349289	36300	242274627	242275374	2
intron	NM_001349290	15773	242255025	242263824	1
intron	NM_001349290	15773	242255397	242255837	1
intron	NM_001349290	15773	242263656	242269026	2
intron	NM_001349290	15773	242274627	242275052	4
intron	NM_001349290	15773	242274627	242275374	2
intron	NM_001349290	15773	242289618	242291358	2
intron	NM_001349291	15772	242255025	242263824	1
intron	NM_001349291	15772	242255397	242255837	1
intron	NM_001349291	15772	242263656	242269026	2
intron	NM_001349291	15772	242274627	242275052	4
intron	NM_001349291	15772	242274627	242275374	2
intron	NM_001349291	15772	242289618	242291358	2
intron	NM_001349302	48724	242255025	242263824	1
intron	NM_001349302	48724	242255397	242255837	1
intron	NM_001349302	48724	242263656	242269026	2
intron	NM_001349302	48724	242263656	242274541	3
intron	NM_001349302	48724	242265528	242274541	114
intron	NM_001349302	48724	242274627	242275052	4
intron	NM_001349302	48724	242274627	242275374	2
intron	NM_001349302	48724	242289618	242291358	2
intron	NM_001349304	37679	242255025	242263631	2
intron	NM_001349304	37679	242255025	242263824	2
intron	NM_001349304	37679	242255397	242255837	1
intron	NM_001349304	37679	242255397	242263631	26
intron	NM_001349304	37679	242255990	242263631	2
intron	NM_001349304	37679	242257014	242263631	4
intron	NM_001349304	37679	242259702	242263631	2
intron	NM_001349304	37679	242263656	242269026	1
intron	NM_001349304	37679	242274627	242275052	4
intron	NM_001349304	37679	242274627	242275374	2
intron	NM_001349304	37679	242289618	242291358	2
intron	NM_001349305	62125	242255025	242263631	2
intron	NM_001349305	62125	242255025	242263824	2
intron	NM_001349305	62125	242255397	242263631	26
intron	NM_001349305	62125	242255990	242263631	2
intron	NM_001349305	62125	242257014	242263631	4
intron	NM_001349305	62125	242259702	242263631	2
intron	NM_001349305	62125	242263656	242269026	1
intron	NM_001349305	62125	242274627	242275052	4
intron	NM_001349305	62125	242274627	242275374	2
intron	NM_001349305	62125	242289618	242291358	2
intron	NM_001349306	35235	242255025	242263631	2
intron	NM_001349306	35235	242255025	242263824	2
intron	NM_001349306	35235	242255397	242255837	1
intron	NM_001349306	35235	242255397	242263631	26
intron	NM_001349306	35235	242255990	242263631	2
intron	NM_001349306	35235	242257014	242263631	4
intron	NM_001349306	35235	242259702	242263631	2
intron	NM_001349306	35235	242263656	242269026	1
intron	NM_001349306	35235	242274627	242275052	4
intron	NM_001349306	35235	242274627	242275374	2
intron	NM_001349306	35235	242289618	242291358	2
intron	NM_001349307	35234	242255025	242263824	2
intron	NM_001349307	35234	242255397	242255837	1
intron	NM_001349307	35234	242263656	242269026	2
intron	NM_001349307	35234	242274627	242275052	4
intron	NM_001349307	35234	242289618	242291358	2
intron	NM_001349308	29101	242255025	242263824	2
intron	NM_001349308	29101	242255025	242265408	3
intron	NM_001349308	29101	242255397	242255837	1
intron	NM_001349308	29101	242255397	242265408	3
intron	NM_001349308	29101	242263656	242265408	42
intron	NM_001349308	29101	242263656	242269026	2
intron	NM_001349308	29101	242264077	242265408	2
intron	NM_001349308	29101	242274627	242275052	4
intron	NM_001349308	29101	242274627	242275374	2
intron	NM_001349308	29101	242289618	242291358	2
intron	NM_001349309	17677	242255025	242263824	2
intron	NM_001349309	17677	242255025	242265408	3
intron	NM_001349309	17677	242255397	242255837	1
intron	NM_001349309	17677	242255397	242265408	3
intron	NM_001349309	17677	242263656	242265408	42
intron	NM_001349309	17677	242263656	242269026	2
intron	NM_001349309	17677	242264077	242265408	2
intron	NM_001349309	17677	242274627	242275052	4
intron	NM_001349309	17677	242289618	242291358	2
intron	NM_001349310	7029	242255025	242263631	2
intron	NM_001349310	7029	242255025	242263824	2
intron	NM_001349310	7029	242255025	242265408	3
intron	NM_001349310	7029	242255397	242255837	1
intron	NM_001349310	7029	242255397	242263631	26
intron	NM_001349310	7029	242255397	242265408	3
intron	NM_001349310	7029	242255990	242263631	2
intron	NM_001349310	7029	242257014	242263631	4
intron	NM_001349310	7029	242259702	242263631	2
intron	NM_001349310	7029	242263656	242265408	42
intron	NM_001349310	7029	242263656	242269026	2
intron	NM_001349310	7029	242264077	242265408	2
intron	NM_001349310	7029	242274627	242275052	4
intron	NM_001349310	7029	242274627	242275374	2
intron	NM_001349310	7029	242289618	242291358	2
intron	NM_001349311	31543	242255025	242263824	2
intron	NM_001349311	31543	242255397	242255837	1
intron	NM_001349311	31543	242263656	242269026	2
intron	NM_001349311	31543	242274627	242275052	4
intron	NM_001349311	31543	242289618	242291358	2
intron	NM_001349312	31542	242255025	242263631	2
intron	NM_001349312	31542	242255025	242263824	2
intron	NM_001349312	31542	242255397	242255837	1
intron	NM_001349312	31542	242255397	242263631	26
intron	NM_001349312	31542	242255990	242263631	2
intron	NM_001349312	31542	242257014	242263631	4
intron	NM_001349312	31542	242259702	242263631	2
intron	NM_001349312	31542	242263656	242269026	2
intron	NM_001349312	31542	242274627	242275052	4
intron	NM_001349312	31542	242289618	242291358	2
intron	NM_001349313	31541	242255025	242263824	2
intron	NM_001349313	31541	242255025	242265408	3
intron	NM_001349313	31541	242255397	242265408	3
intron	NM_001349313	31541	242263656	242265408	42
intron	NM_001349313	31541	242263656	242269026	2
intron	NM_001349313	31541	242264077	242265408	2
intron	NM_001349313	31541	242274627	242275052	4
intron	NM_001349313	31541	242274627	242275374	2
intron	NM_001349313	31541	242289618	242291358	2
intron	NM_001349314	31540	242255025	242263631	2
intron	NM_001349314	31540	242255025	242263824	2
intron	NM_001349314	31540	242255025	242265408	3
intron	NM_001349314	31540	242255397	242255837	1
intron	NM_001349314	31540	242255397	242263631	26
intron	NM_001349314	31540	242255397	242265408	3
intron	NM_001349314	31540	242255990	242263631	2
intron	NM_001349314	31540	242257014	242263631	4
intron	NM_001349314	31540	242259702	242263631	2
intron	NM_001349314	31540	242263656	242265408	42
intron	NM_001349314	31540	242263656	242269026	2
intron	NM_001349314	31540	242264077	242265408	2
intron	NM_001349314	31540	242274627	242275052	4
intron	NM_001349314	31540	242289618	242291358	2
intron	NM_001349315	8857	242255025	242263631	2
intron	NM_001349315	8857	242255025	242263824	2
intron	NM_001349315	8857	242255397	242255837	1
intron	NM_001349315	8857	242255397	242263631	26
intron	NM_001349315	8857	242255990	242263631	2
intron	NM_001349315	8857	242257014	242263631	4
intron	NM_001349315	8857	242259702	242263631	2
intron	NM_001349315	8857	242263656	242269026	2
intron	NM_001349315	8857	242274627	242275052	4
intron	NM_001349315	8857	242289618	242291358	2
intron	NM_001349828	11044	220082847	220082529	1
intron	NM_001349976	8614	33701774	33736777	8
intron	NM_001349978	8612	33759467	33764161	6
intron	NM_001349979	8611	33759467	33764161	6
intron	NM_001349980	8610	33759467	33764161	6
intron	NM_001349981	8609	33759467	33764161	6
intron	NM_001350024	157	37474772	37475278	8
intron	NM_001350025	156	37459409	37463239	10
intron	NM_001350025	156	37474772	37475278	8
intron	NM_001350027	155	37468934	37469778	8
intron	NM_001350062	20118	159922483	159946096	6
intron	NM_001350062	20118	159992809	160005653	12
intron	NM_001350062	20118	160005783	160006881	1
intron	NM_001350062	20118	160007067	160019794	3
intron	NM_001350062	20118	160012069	160019794	2
intron	NM_001350063	12550	159922483	159946096	6
intron	NM_001350063	12550	159954346	159992705	9
intron	NM_001350063	12550	160007067	160019794	3
intron	NM_001350063	12550	160012069	160019794	2
intron	NM_001350064	12549	159922483	159946096	6
intron	NM_001350065	12548	159922483	159946096	6
intron	NM_001350068	20117	153577100	153589045	3
intron	NM_001350494	24299	113487281	113488469	1
intron	NM_001350494	24299	113487281	113488658	4
intron	NM_001350494	24299	113487281	113496328	3
intron	NM_001350494	24299	113487281	113496490	57
intron	NM_001350853	23030	200710798	200709255	2
intron	NM_001350854	23029	200710798	200684480	6
intron	NM_001350855	23028	200710798	200684480	7
intron	NM_001350855	23028	200710798	200709255	2
intron	NM_001351381	51617	25705665	25678363	7
intron	NM_001351381	51617	25851040	25830190	25
intron	NM_001351382	51616	25610158	25606758	4
intron	NM_001351382	51616	25705665	25678363	7
intron	NM_001351383	51988	25611071	25610247	3
intron	NM_001351383	51988	25705665	25678363	7
intron	NM_001351384	51987	25610158	25606758	4
intron	NM_001351384	51987	25611071	25610247	3
intron	NM_001351385	238	25610158	25606758	4
intron	NM_001351385	238	25705665	25678363	7
intron	NM_001351386	14411	25610158	25606758	4
intron	NM_001351386	14411	25705665	25678363	7
intron	NM_001351387	14410	25610158	25606758	4
intron	NM_001351387	14410	25705665	25678363	7
intron	NM_001351388	34798	25610158	25606758	4
intron	NM_001351388	34798	25611071	25610247	3
intron	NM_001351389	4703	25705665	25678363	7
intron	NM_001351390	4705	25610158	25606758	4
intron	NM_001351390	4705	25611071	25610247	3
intron	NM_001351390	4705	25705665	25678363	7
intron	NM_001351391	17323	25705665	25678363	7
intron	NM_001351392	17322	25610158	25606758	4
intron	NM_001351392	17322	25705665	25678363	7
intron	NM_001351392	17322	25851040	25830190	25
intron	NM_001351393	46246	25611071	25610247	3
intron	NM_001351393	46246	25705665	25678363	7
intron	NM_001351393	46246	25851040	25830190	25
intron	NM_001351394	17319	25610158	25606758	4
intron	NM_001351394	17319	25611071	25610247	3
intron	NM_001351429	23647	99172154	99175926	2
intron	NM_001351429	23647	99172271	99175926	4
intron	NM_001351508	8349	70442257	70441626	1
intron	NM_001351508	8349	70442503	70441626	8
intron	NM_001351508	8349	70454867	70452525	4
intron	NM_001351508	8349	70456191	70455594	2
intron	NM_001351509	8348	70454867	70452525	4
intron	NM_001351509	8348	70456191	70455594	2
intron	NM_001351509	8348	70456396	70456223	3
intron	NM_001351510	46631	70442257	70441626	1
intron	NM_001351510	46631	70442503	70441626	8
intron	NM_001351510	46631	70454867	70452525	4
intron	NM_001351510	46631	70456191	70455594	2
intron	NM_001351510	46631	70456396	70456223	3
