readType	refseqid	row	juncpos5	juncpos3	num_NC.42
CDS	NM_032260	61996	110585725	110588894	1
CDS	NM_032276	51534	227729842	227731902	6
CDS	NM_032276	51534	227771597	227773538	4
CDS	NM_032276	51534	227773594	227778924	6
CDS	NM_032276	51534	227779067	227860147	3
CDS	NM_032309	39687	113342063	113343551	4
CDS	NM_032309	39687	113342226	113343551	42
CDS	NM_032309	39687	113343691	113343777	23
CDS	NM_032309	39687	113343701	113343777	2
CDS	NM_032309	39687	113343942	113346443	15
CDS	NM_032312	39685	32503303	32515552	15
CDS	NM_032312	39685	32515705	32517246	19
CDS	NM_032312	39685	32517417	32523303	16
CDS	NM_032312	39685	32517417	32526451	1
CDS	NM_032312	39685	32523380	32526451	25
CDS	NM_032312	39685	32526564	32530558	22
CDS	NM_032319	20387	73455923	73455702	14
CDS	NM_032319	20387	73456589	73456090	8
CDS	NM_032319	20387	73460222	73457341	2
CDS	NM_032329	34972	242644139	242648631	2
CDS	NM_032329	34972	242648797	242650792	2
CDS	NM_032329	34972	242650903	242651393	3
CDS	NM_032329	34972	242662489	242662625	5
CDS	NM_032329	34972	242662686	242664404	1
CDS	NM_032357	17826	131098481	131096805	13
CDS	NM_032357	17826	131099240	131098612	9
CDS	NM_032357	17826	131099414	131099322	9
CDS	NM_032357	17826	131099588	131099517	6
CDS	NM_032390	3246	122486053	122485932	7
CDS	NM_032390	3246	122493189	122489780	2
CDS	NM_032390	3246	122494322	122493326	12
CDS	NM_032411	16981	106682299	106688300	29
CDS	NM_032411	16981	106688347	106690342	32
CDS	NM_032411	16981	106689737	106690342	1
CDS	NM_032411	16981	106690499	106694221	42
CDS	NM_032434	3520	27806009	27820934	2
CDS	NM_032434	3520	27821121	27822450	9
CDS	NM_032434	3520	27822545	27822837	11
CDS	NM_032434	3520	27822920	27823558	7
CDS	NM_032434	3520	27823682	27824223	12
CDS	NM_032434	3520	27824309	27825330	8
CDS	NM_032434	3520	27825428	27826007	11
CDS	NM_032434	3520	27826174	27830712	3
CDS	NM_032434	3520	27830906	27838035	3
CDS	NM_032434	3520	27838136	27839129	8
CDS	NM_032434	3520	27839191	27840340	9
CDS	NM_032434	3520	27840438	27844020	6
CDS	NM_032472	63132	201741642	201736244	11
CDS	NM_032472	63132	201745926	201741760	1
CDS	NM_032472	63132	201746144	201741760	11
CDS	NM_032472	63132	201747065	201746211	8
CDS	NM_032472	63132	201749985	201746211	1
CDS	NM_032472	63132	201750421	201746211	2
CDS	NM_032472	63132	201750421	201750090	1
CDS	NM_032472	63132	201752336	201750495	7
CDS	NM_032494	35081	112989415	112988527	6
CDS	NM_032494	35081	112991697	112990948	2
CDS	NM_032494	35081	112995892	112994272	1
CDS	NM_032494	35081	113007768	112996105	1
CDS	NM_032494	35081	113012485	113007849	1
CDS	NM_032506	53079	61297635	61298741	3
CDS	NM_032506	53079	61315380	61315493	1
CDS	NM_032506	53079	61324987	61330988	1
CDS	NM_032506	53079	61333797	61335452	2
CDS	NM_032506	53079	61336431	61343114	1
CDS	NM_032506	53079	61344520	61344602	1
CDS	NM_032506	53079	61344675	61345163	1
CDS	NM_032515	17506	242499118	242501763	20
CDS	NM_032515	17506	242499118	242509540	2
CDS	NM_032515	17506	242499679	242501763	1
CDS	NM_032515	17506	242501891	242509540	30
CDS	NM_032515	17506	242502363	242509540	1
CDS	NM_032515	17506	242509703	242511712	34
CDS	NM_032523	9019	179188996	179192983	1
CDS	NM_032523	9019	179193105	179196279	2
CDS	NM_032523	9019	179196332	179197368	1
CDS	NM_032523	9019	179203821	179213951	2
CDS	NM_032523	9019	179204491	179213951	1
CDS	NM_032523	9019	179226542	179236853	1
CDS	NM_032523	9019	179238754	179247147	1
CDS	NM_032523	9019	179248004	179248766	1
CDS	NM_032523	9019	179253880	179255800	1
CDS	NM_032523	9019	179255944	179257139	1
CDS	NM_032523	9019	179257265	179259040	1
CDS	NM_032523	9019	179259162	179260178	2
CDS	NM_032574	4335	32254663	32249325	18
CDS	NM_032574	4335	32264348	32254805	25
CDS	NM_032574	4335	32264490	32264388	1
CDS	NM_032574	4335	32264490	32264395	27
CDS	NM_032601	53090	71351336	71337252	6
CDS	NM_032601	53090	71356847	71351673	2
CDS	NM_032601	53090	71357310	71351673	5
CDS	NM_032603	32211	74761227	74761120	1
CDS	NM_032603	32211	74761658	74761558	1
CDS	NM_032603	32211	74763123	74762882	1
CDS	NM_032603	32211	74763418	74763277	1
CDS	NM_032603	32211	74777312	74776710	3
CDS	NM_032603	32211	74779449	74777475	1
CDS	NM_032673	63287	74732864	74732765	1
CDS	NM_032673	63287	74733079	74732897	8
CDS	NM_032673	63287	74733308	74733184	10
CDS	NM_032673	63287	74733859	74732897	1
CDS	NM_032673	63287	74733859	74733379	9
CDS	NM_032673	63287	74734169	74734011	6
CDS	NM_032673	63287	74734475	74734274	1
CDS	NM_032673	63287	74734485	74734274	1
CDS	NM_032718	30096	103340159	103335666	2
CDS	NM_032718	30096	103343304	103340337	2
CDS	NM_032718	30096	103353105	103348868	1
CDS	NM_032726	13099	219494386	219495373	1
CDS	NM_032726	13099	219495525	219496859	1
CDS	NM_032726	13099	219497035	219498328	1
CDS	NM_032726	13099	219498484	219498828	2
CDS	NM_032726	13099	219499353	219500519	1
CDS	NM_032726	13099	219500654	219500966	1
CDS	NM_032779	23707	74702043	74701929	1
CDS	NM_032779	23707	74702352	74702242	1
CDS	NM_032779	23707	74702739	74702529	1
CDS	NM_032822	46330	70527972	70524609	9
CDS	NM_032824	1091	112817614	112821739	2
CDS	NM_032824	1091	112824644	112832489	2
CDS	NM_032824	1091	112832539	112834769	2
CDS	NM_032824	1091	112834859	112838634	1
CDS	NM_032824	1091	112838695	112838912	3
CDS	NM_032824	1091	112839095	112843582	4
CDS	NM_032824	1091	112847295	112849289	4
CDS	NM_032824	1091	112849360	112854621	1
CDS	NM_032824	1091	112854729	112854810	2
CDS	NM_032824	1091	112854868	112856172	3
CDS	NM_032824	1091	112856275	112858199	2
CDS	NM_032824	1091	112858272	112863579	2
CDS	NM_032824	1091	112863652	112865365	2
CDS	NM_032824	1091	112865417	112870476	5
CDS	NM_032824	1091	112870506	112873661	12
CDS	NM_032827	18060	85982080	85991114	2
CDS	NM_032827	18060	85991305	86014008	10
CDS	NM_032995	5634	131792861	131796426	2
CDS	NM_032995	5634	131796605	131797589	7
CDS	NM_032995	5634	131797765	131797834	9
CDS	NM_032995	5634	131798013	131798803	8
CDS	NM_032995	5634	131799035	131799388	7
CDS	NM_032995	5634	131799517	131801025	3
CDS	NM_032995	5634	131801156	131801872	11
CDS	NM_032995	5634	131801156	131801905	1
CDS	NM_032995	5634	131802115	131802942	23
CDS	NM_033046	54135	74654551	74654400	5
CDS	NM_033046	54135	74655395	74654719	1
CDS	NM_033046	54135	74655758	74655523	1
CDS	NM_033046	54135	74655975	74655864	2
CDS	NM_033046	54135	74656955	74656069	3
CDS	NM_033046	54135	74659594	74657804	2
CDS	NM_033046	54135	74666678	74659793	1
CDS	NM_033046	54135	74667480	74659793	1
CDS	NM_033109	13413	55867762	55864734	4
CDS	NM_033109	13413	55870293	55867840	3
CDS	NM_033109	13413	55870454	55870348	5
CDS	NM_033109	13413	55872488	55871855	1
CDS	NM_033109	13413	55873394	55872567	2
CDS	NM_033109	13413	55873550	55873457	1
CDS	NM_033109	13413	55874482	55873621	5
CDS	NM_033109	13413	55882035	55874588	5
CDS	NM_033109	13413	55883440	55883355	3
CDS	NM_033109	13413	55894126	55889161	2
CDS	NM_033109	13413	55894997	55894228	6
CDS	NM_033109	13413	55898454	55895093	3
CDS	NM_033109	13413	55899130	55898511	1
CDS	NM_033109	13413	55900028	55899181	2
CDS	NM_033109	13413	55907847	55906930	3
CDS	NM_033109	13413	55907990	55907894	1
CDS	NM_033109	13413	55910920	55908053	4
CDS	NM_033109	13413	55912078	55910969	6
CDS	NM_033109	13413	55913505	55912183	3
CDS	NM_033147	54649	25656779	25655868	1
CDS	NM_033147	54649	25678274	25674504	1
CDS	NM_033147	54649	25754342	25705742	1
CDS	NM_033147	54649	25818955	25803695	4
CDS	NM_033147	54649	25851040	25830190	2
CDS	NM_033148	23191	25656779	25655868	1
CDS	NM_033148	23191	25678274	25674504	1
CDS	NM_033148	23191	25754342	25705742	1
CDS	NM_033148	23191	25818955	25803695	4
CDS	NM_033148	23191	25851040	25830190	2
CDS	NM_033355	17502	202131514	202136239	3
CDS	NM_033355	17502	202136344	202137361	3
CDS	NM_033355	17502	202139676	202141550	2
CDS	NM_033355	17502	202141691	202149539	3
CDS	NM_033355	17502	202150040	202151182	4
CDS	NM_033356	17501	202131514	202136239	3
CDS	NM_033356	17501	202136344	202137361	3
CDS	NM_033356	17501	202139676	202141550	2
CDS	NM_033356	17501	202141691	202149539	3
CDS	NM_033356	17501	202150040	202151182	4
CDS	NM_033358	17500	202131514	202136239	3
CDS	NM_033358	17500	202136344	202137361	3
CDS	NM_033358	17500	202139676	202141550	2
CDS	NM_033394	25316	159922483	159954149	3
CDS	NM_033394	25316	159992809	160005653	2
CDS	NM_033394	25316	160005783	160006881	2
CDS	NM_033394	25316	160007067	160019794	1
CDS	NM_033394	25316	160020057	160025761	4
CDS	NM_033394	25316	160025862	160027035	1
CDS	NM_033394	25316	160025883	160027035	6
CDS	NM_033394	25316	160027316	160028632	2
CDS	NM_033394	25316	160028783	160031464	4
CDS	NM_033394	25316	160031695	160032863	3
CDS	NM_033394	25316	160033029	160035067	4
CDS	NM_033394	25316	160035674	160042302	6
CDS	NM_033394	25316	160042410	160043413	6
CDS	NM_033394	25316	160043535	160050768	4
CDS	NM_033394	25316	160051004	160053119	3
CDS	NM_033394	25316	160053304	160055486	5
CDS	NM_033394	25316	160055564	160074008	5
CDS	NM_033394	25316	160074141	160075749	1
CDS	NM_033394	25316	160075872	160076203	5
CDS	NM_033394	25316	160076378	160080743	16
CDS	NM_033394	25316	160080875	160082199	5
CDS	NM_033394	25316	160082290	160084330	5
CDS	NM_033394	25316	160084476	160085307	5
CDS	NM_033394	25316	160085407	160086089	4
CDS	NM_033416	32742	131100508	131100659	8
CDS	NM_033416	32742	131100535	131100659	8
CDS	NM_033416	32742	131100767	131102202	18
CDS	NM_033416	32742	131102285	131102949	23
CDS	NM_033416	32742	131103058	131103140	26
CDS	NM_033416	32742	131103272	131103352	32
CDS	NM_033416	32742	131103506	131103591	33
CDS	NM_033416	32742	131103685	131103774	31
CDS	NM_033416	32742	131103847	131103929	46
CDS	NM_033505	30157	26587238	26587700	1
CDS	NM_033505	30157	26587808	26590014	1
CDS	NM_033505	30157	26590088	26596235	1
CDS	NM_033505	30157	26608007	26609222	2
CDS	NM_033505	30157	26609404	26611873	3
CDS	NM_052902	59261	220288526	220476552	1
CDS	NM_052902	59261	220466162	220466363	2
CDS	NM_052902	59261	220466437	220466710	2
CDS	NM_052902	59261	220466805	220467190	1
CDS	NM_052902	59261	220467297	220467427	4
CDS	NM_052902	59261	220467498	220470330	4
CDS	NM_052902	59261	220470456	220470678	5
CDS	NM_052902	59261	220470781	220470917	1
CDS	NM_052902	59261	220471012	220471198	2
CDS	NM_052902	59261	220471239	220471434	1
CDS	NM_052902	59261	220471580	220471775	1
CDS	NM_052902	59261	220471859	220472769	2
CDS	NM_052902	59261	220473152	220473305	2
CDS	NM_052902	59261	220473510	220473819	2
CDS	NM_052902	59261	220473935	220474085	5
CDS	NM_052902	59261	220476556	220476677	11
CDS	NM_052902	59261	220476780	220477850	4
CDS	NM_052902	59261	220477947	220478474	2
CDS	NM_052902	59261	220478652	220478883	3
CDS	NM_052902	59261	220478652	220479198	1
CDS	NM_052902	59261	220478964	220479198	5
CDS	NM_052902	59261	220479268	220479816	4
CDS	NM_052902	59261	220480063	220480766	5
CDS	NM_052905	28074	153192234	153378457	2
CDS	NM_052905	28074	153399333	153405535	2
CDS	NM_052905	28074	153405611	153415254	3
CDS	NM_052905	28074	153416096	153417397	1
CDS	NM_052905	28074	153431758	153435402	2
CDS	NM_052905	28074	153435478	153437470	1
CDS	NM_052905	28074	153437563	153463853	1
CDS	NM_052905	28074	153463927	153468009	1
CDS	NM_052905	28074	153468119	153471365	2
CDS	NM_052905	28074	153471514	153473605	5
CDS	NM_052905	28074	153473706	153475360	3
CDS	NM_052905	28074	153476232	153481952	1
CDS	NM_052905	28074	153477605	153481952	1
CDS	NM_052905	28074	153482076	153483039	2
CDS	NM_052905	28074	153483241	153484813	2
CDS	NM_052905	28074	153485047	153486170	6
CDS	NM_052905	28074	153486238	153486339	4
CDS	NM_052905	28074	153486419	153488522	2
CDS	NM_052905	28074	153488651	153492941	2
CDS	NM_052905	28074	153493104	153494087	4
CDS	NM_052905	28074	153494188	153496472	6
CDS	NM_052905	28074	153496570	153497305	3
CDS	NM_052905	28074	153501994	153504310	1
CDS	NM_052905	28074	153502041	153504310	4
CDS	NM_052917	22052	155158102	155252503	1
CDS	NM_052920	11728	23862150	23865208	2
CDS	NM_052920	11728	23865720	23907269	1
CDS	NM_052920	11728	23865720	23914544	2
CDS	NM_052920	11728	23907407	23914544	1
CDS	NM_052920	11728	23914746	23916139	1
CDS	NM_052920	11728	23916398	23918493	5
CDS	NM_052920	11728	23918691	23918821	4
CDS	NM_052920	11728	23919003	23919203	3
CDS	NM_052920	11728	23919383	23926056	2
CDS	NM_052920	11728	23926249	23926589	4
CDS	NM_052920	11728	23926733	23929351	3
CDS	NM_052946	43712	169684730	169684930	1
CDS	NM_052946	43712	169690835	169699502	2
CDS	NM_052946	43712	169699627	169707594	1
CDS	NM_052946	43712	169707692	169707789	1
CDS	NM_052946	43712	169712720	169713200	1
CDS	NM_052946	43712	169713288	169716022	1
CDS	NM_052946	43712	169716147	169717305	1
CDS	NM_053034	931	69240783	69267176	8
CDS	NM_053034	931	69267247	69271874	14
CDS	NM_053034	931	69271945	69297779	13
CDS	NM_053034	931	69297860	69298886	11
CDS	NM_053034	931	69298919	69300154	12
CDS	NM_053034	931	69300233	69302722	10
CDS	NM_053034	931	69302790	69304540	14
CDS	NM_053034	931	69304620	69317991	8
CDS	NM_053034	931	69318051	69329974	9
CDS	NM_053034	931	69330072	69350149	11
CDS	NM_053034	931	69350218	69351697	16
CDS	NM_053034	931	69351775	69379301	13
CDS	NM_053034	931	69379396	69397380	14
CDS	NM_053050	927	74699485	74699379	20
CDS	NM_053050	927	74699696	74699379	2
CDS	NM_053050	927	74699696	74699597	26
CDS	NM_054034	63355	216283965	216279681	21
CDS	NM_054034	63355	216285396	216284108	40
CDS	NM_054034	63355	216286814	216285524	23
CDS	NM_054034	63355	216288073	216286966	30
CDS	NM_054034	63355	216288869	216288249	41
CDS	NM_054034	63355	216289817	216289048	28
CDS	NM_054034	63355	216292903	216290008	21
CDS	NM_054034	63355	216295438	216293061	32
CDS	NM_054034	63355	216296556	216295575	18
CDS	NM_054034	63355	216298047	216296687	38
CDS	NM_054034	63355	216299419	216298184	17
CDS	NM_054034	63355	216300378	216299547	31
CDS	NM_057164	32048	238283055	238280980	9
CDS	NM_057164	32048	238285415	238283663	22
CDS	NM_057164	32048	238289558	238285987	9
CDS	NM_057164	32048	238305370	238290142	7
CDS	NM_057165	3033	238283055	238280980	9
CDS	NM_057165	3033	238285415	238283663	22
CDS	NM_057165	3033	238289558	238285987	9
CDS	NM_057165	3033	238305370	238290142	7
CDS	NM_057166	4527	238234203	238233457	188
CDS	NM_057166	4527	238242093	238234367	115
CDS	NM_057166	4527	238243269	238242191	119
CDS	NM_057166	4527	238244778	238234367	1
CDS	NM_057166	4527	238244778	238243527	1
CDS	NM_057166	4527	238244778	238243532	132
CDS	NM_057166	4527	238247658	238245175	63
CDS	NM_057166	4527	238249095	238247760	73
CDS	NM_057166	4527	238250708	238249793	29
CDS	NM_057166	4527	238252993	238249793	1
CDS	NM_057166	4527	238252993	238250804	65
CDS	NM_057166	4527	238253584	238253486	8
CDS	NM_057166	4527	238253701	238253595	37
CDS	NM_057166	4527	238253824	238253737	31
CDS	NM_057166	4527	238255146	238253856	20
CDS	NM_057166	4527	238256450	238255208	33
CDS	NM_057166	4527	238256992	238256512	32
CDS	NM_057166	4527	238257256	238257027	19
CDS	NM_057166	4527	238258790	238257306	33
CDS	NM_057166	4527	238259773	238258852	23
CDS	NM_057166	4527	238261165	238259835	25
CDS	NM_057166	4527	238261984	238261227	20
CDS	NM_057166	4527	238263542	238262046	31
CDS	NM_057166	4527	238265981	238263577	36
CDS	NM_057166	4527	238266460	238266034	45
CDS	NM_057166	4527	238267164	238266525	34
CDS	NM_057166	4527	238267678	238267226	29
CDS	NM_057166	4527	238267849	238267731	16
CDS	NM_057166	4527	238268005	238267893	39
CDS	NM_057166	4527	238268731	238268031	30
CDS	NM_057166	4527	238269764	238268802	26
CDS	NM_057166	4527	238270382	238269817	27
CDS	NM_057166	4527	238271896	238270474	19
CDS	NM_057166	4527	238272993	238272041	33
CDS	NM_057166	4527	238274341	238273071	19
CDS	NM_057166	4527	238275330	238274678	54
CDS	NM_057166	4527	238277206	238275929	29
CDS	NM_057166	4527	238280375	238277817	3
CDS	NM_057166	4527	238280375	238277820	16
CDS	NM_057166	4527	238283055	238280980	9
CDS	NM_057166	4527	238285415	238283663	22
CDS	NM_057166	4527	238289558	238285987	9
CDS	NM_057166	4527	238305370	238290142	7
CDS	NM_057166	4527	238524898	238247760	1
CDS	NM_057167	63383	238234203	238233457	188
CDS	NM_057167	63383	238242093	238234367	115
CDS	NM_057167	63383	238243269	238242191	119
CDS	NM_057167	63383	238244778	238234367	1
CDS	NM_057167	63383	238244778	238243527	1
CDS	NM_057167	63383	238244778	238243532	132
CDS	NM_057167	63383	238247658	238245175	63
CDS	NM_057167	63383	238249095	238247760	73
CDS	NM_057167	63383	238250708	238249793	29
CDS	NM_057167	63383	238252993	238249793	1
CDS	NM_057167	63383	238252993	238250804	65
CDS	NM_057167	63383	238253584	238253486	8
CDS	NM_057167	63383	238253701	238253595	37
CDS	NM_057167	63383	238253824	238253737	31
CDS	NM_057167	63383	238255146	238253856	20
CDS	NM_057167	63383	238256450	238255208	33
CDS	NM_057167	63383	238256992	238256512	32
CDS	NM_057167	63383	238257256	238257027	19
CDS	NM_057167	63383	238258790	238257306	33
CDS	NM_057167	63383	238259773	238258852	23
CDS	NM_057167	63383	238261165	238259835	25
CDS	NM_057167	63383	238261984	238261227	20
CDS	NM_057167	63383	238263542	238262046	31
CDS	NM_057167	63383	238265981	238263577	36
CDS	NM_057167	63383	238266460	238266034	45
CDS	NM_057167	63383	238267164	238266525	34
CDS	NM_057167	63383	238267678	238267226	29
CDS	NM_057167	63383	238267849	238267731	16
CDS	NM_057167	63383	238268005	238267893	39
CDS	NM_057167	63383	238268731	238268031	30
CDS	NM_057167	63383	238269764	238268802	26
CDS	NM_057167	63383	238270382	238269817	27
CDS	NM_057167	63383	238271896	238270474	19
CDS	NM_057167	63383	238272993	238272041	33
CDS	NM_057167	63383	238274341	238273071	19
CDS	NM_057167	63383	238275330	238274678	54
CDS	NM_057167	63383	238277206	238275929	29
CDS	NM_057167	63383	238280375	238277817	3
CDS	NM_057167	63383	238280375	238277820	16
CDS	NM_057167	63383	238283055	238280980	9
CDS	NM_057167	63383	238285415	238283663	22
CDS	NM_057167	63383	238289558	238285987	9
CDS	NM_057167	63383	238305370	238290142	7
CDS	NM_057167	63383	238524898	238247760	1
CDS	NM_057177	4325	205410842	205550904	4
CDS	NM_057177	4325	205551005	205829875	3
CDS	NM_057177	4325	205551005	206041169	1
CDS	NM_057177	4325	205830046	205912304	4
CDS	NM_057177	4325	205912413	205969150	7
CDS	NM_057177	4325	205912413	205978215	1
CDS	NM_057177	4325	205969238	205978215	4
CDS	NM_057177	4325	205978301	205983645	1
CDS	NM_057177	4325	205986673	205989051	1
CDS	NM_057177	4325	205989190	205990333	5
CDS	NM_057177	4325	205990461	206023446	6
CDS	NM_057177	4325	205990461	206036935	1
CDS	NM_057177	4325	206023631	206036935	3
CDS	NM_057177	4325	206037105	206041169	1
CDS	NM_057177	4325	206041301	206050488	5
CDS	NM_057177	4325	206050587	206057929	1
CDS	NM_057177	4325	206058044	206110502	2
CDS	NM_057177	4325	206165460	206166188	2
CDS	NM_057177	4325	206166425	206265737	1
CDS	NM_057177	4325	206265847	206305094	4
CDS	NM_057177	4325	206305396	206364620	4
CDS	NM_057177	4325	206364755	206418048	3
CDS	NM_057177	4325	206418127	206480180	3
CDS	NM_058241	61450	135676582	135677380	4
CDS	NM_058241	61450	135694539	135696572	2
CDS	NM_058241	61450	135700244	135703671	2
CDS	NM_058241	61450	135703716	135705306	1
CDS	NM_058241	61450	135705469	135710211	3
CDS	NM_058241	61450	135710281	135710800	9
CDS	NM_058241	61450	135711949	135712051	3
CDS	NM_080424	21782	231036782	231036483	1
CDS	NM_080424	21782	231042873	231042396	5
CDS	NM_080424	21782	231048288	231042971	2
CDS	NM_080424	21782	231065601	231050859	6
CDS	NM_080424	21782	231067295	231065681	2
CDS	NM_080424	21782	231072706	231067444	1
CDS	NM_080424	21782	231074646	231072774	4
CDS	NM_080424	21782	231077062	231076268	2
CDS	NM_080424	21782	231077476	231077145	4
CDS	NM_080424	21782	231079665	231077742	2
CDS	NM_080592	28792	27435335	27436045	60
CDS	NM_080592	28792	27435335	27438189	1
CDS	NM_080592	28792	27435475	27436045	41
CDS	NM_080592	28792	27436166	27438189	91
CDS	NM_080592	28792	27438260	27438342	150
CDS	NM_080592	28792	27438413	27438500	123
CDS	NM_080592	28792	27438621	27439391	108
CDS	NM_080592	28792	27439488	27439712	116
CDS	NM_080657	57544	7006176	7023502	1
CDS	NM_080657	57544	7018277	7023502	2
CDS	NM_080657	57544	7023663	7027066	1
CDS	NM_080657	57544	7027295	7030307	3
CDS	NM_080667	38332	55729458	55764701	1
CDS	NM_080667	38332	55747052	55749238	31
CDS	NM_080667	38332	55747615	55749238	1
CDS	NM_080667	38332	55749302	55750857	37
CDS	NM_080667	38332	55750958	55756014	46
CDS	NM_080667	38332	55756128	55761009	54
CDS	NM_080667	38332	55761096	55762848	43
CDS	NM_080667	38332	55762899	55764619	37
CDS	NM_080667	38332	55764721	55771074	35
CDS	NM_080667	38332	55764721	55771100	1
CDS	NM_080667	38332	55771210	55771356	65
CDS	NM_080667	38332	55771505	55772043	39
CDS	NM_080671	34136	223916992	223917526	4
CDS	NM_080678	34134	238881867	238896605	18
CDS	NM_080678	34134	238881867	238903386	1
CDS	NM_080678	34134	238896634	238903386	1
CDS	NM_080678	34134	238903451	238925208	34
CDS	NM_080678	34134	238903451	238933983	3
CDS	NM_080678	34134	238925275	238933983	17
CDS	NM_080678	34134	238934053	238939197	22
CDS	NM_080678	34134	238934053	238944519	1
CDS	NM_080678	34134	238939254	238940863	43
CDS	NM_080678	34134	238940895	238944519	25
CDS	NM_080678	34134	238944581	238949929	48
CDS	NM_080916	60929	74154179	74166037	9
CDS	NM_080916	60929	74154179	74173846	22
CDS	NM_080916	60929	74154179	74184252	1
CDS	NM_080916	60929	74154179	74185273	1
CDS	NM_080916	60929	74166149	74173846	12
CDS	NM_080916	60929	74170402	74173846	1
CDS	NM_080916	60929	74174015	74185273	3
CDS	NM_080916	60929	74174033	74177712	5
CDS	NM_080916	60929	74174033	74185273	19
CDS	NM_080916	60929	74177859	74184252	5
CDS	NM_080916	60929	74177859	74185273	6
CDS	NM_080916	60929	74184367	74185273	15
CDS	NM_080916	60929	74185372	74185837	27
CDS	NM_080918	29552	74154179	74166037	9
CDS	NM_080918	29552	74154179	74173846	22
CDS	NM_080918	29552	74154179	74185273	1
CDS	NM_080918	29552	74166149	74173846	12
CDS	NM_080918	29552	74170402	74173846	1
CDS	NM_080918	29552	74174015	74185273	3
CDS	NM_080918	29552	74174033	74185273	19
CDS	NM_080918	29552	74177859	74185273	6
CDS	NM_080918	29552	74184367	74185273	15
CDS	NM_080918	29552	74185372	74185837	27
CDS	NM_130906	32292	201741642	201736244	11
CDS	NM_130906	32292	201745926	201741760	1
CDS	NM_130906	32292	201746144	201741760	11
CDS	NM_130906	32292	201747065	201746211	8
CDS	NM_130906	32292	201749985	201746211	1
CDS	NM_130906	32292	201750421	201746211	2
CDS	NM_130906	32292	201750421	201747158	6
CDS	NM_130906	32292	201752336	201750495	7
CDS	NM_133259	48062	44116873	44115795	34
CDS	NM_133259	48062	44121684	44117015	23
CDS	NM_133259	48062	44123773	44121768	27
CDS	NM_133259	48062	44126358	44123847	25
CDS	NM_133259	48062	44126605	44126473	34
CDS	NM_133259	48062	44128459	44126744	22
CDS	NM_133259	48062	44132831	44128663	15
CDS	NM_133259	48062	44139571	44132919	12
CDS	NM_133259	48062	44145164	44139697	7
CDS	NM_133259	48062	44145395	44145272	18
CDS	NM_133259	48062	44152206	44145537	20
CDS	NM_133259	48062	44153032	44152296	13
CDS	NM_133259	48062	44161329	44153100	10
CDS	NM_133259	48062	44161893	44161435	16
CDS	NM_133259	48062	44170826	44162017	4
CDS	NM_133259	48062	44172471	44171033	8
CDS	NM_133259	48062	44173252	44172556	8
CDS	NM_133259	48062	44174396	44173382	5
CDS	NM_133259	48062	44174870	44174509	14
CDS	NM_133259	48062	44175261	44174914	7
CDS	NM_133259	48062	44175551	44175338	5
CDS	NM_133259	48062	44176741	44175657	5
CDS	NM_133259	48062	44177712	44176798	6
CDS	NM_133259	48062	44184524	44177739	2
CDS	NM_133259	48062	44187680	44184590	4
CDS	NM_133259	48062	44190727	44187773	6
CDS	NM_133259	48062	44200746	44190845	4
CDS	NM_133259	48062	44200934	44200853	4
CDS	NM_133259	48062	44201289	44201039	4
CDS	NM_133259	48062	44201753	44201434	5
CDS	NM_133259	48062	44202230	44201897	1
CDS	NM_133259	48062	44203282	44202356	2
CDS	NM_133259	48062	44204133	44203368	4
CDS	NM_133259	48062	44204294	44204191	7
CDS	NM_133259	48062	44206965	44204415	5
CDS	NM_133259	48062	44209377	44207087	4
CDS	NM_133259	48062	44222938	44209573	4
CDS	NM_133478	14240	74454937	74454257	2
CDS	NM_133478	14240	74455632	74455005	1
CDS	NM_133478	14240	74480101	74469179	1
CDS	NM_133478	14240	74492231	74491426	1
CDS	NM_133478	14240	74531616	74513029	1
CDS	NM_133484	63325	162036272	162059998	16
CDS	NM_133484	63325	162060106	162061186	7
CDS	NM_133646	16842	173940730	174034533	1
CDS	NM_133646	16842	173955918	174034533	28
CDS	NM_133646	16842	174034620	174047582	31
CDS	NM_133646	16842	174047683	174052286	28
CDS	NM_133646	16842	174052351	174055623	40
CDS	NM_133646	16842	174055651	174055768	24
CDS	NM_133646	16842	174055905	174062754	33
CDS	NM_133646	16842	174062840	174068524	30
CDS	NM_133646	16842	174068598	174074457	40
CDS	NM_133646	16842	174074563	174081843	50
CDS	NM_133646	16842	174081978	174085878	31
CDS	NM_134421	27333	10560261	10563109	6
CDS	NM_134421	27333	10563214	10566850	9
CDS	NM_134442	28860	208420473	208424950	6
CDS	NM_134442	28860	208425096	208425843	2
CDS	NM_134442	28860	208425096	208432187	2
CDS	NM_134442	28860	208425884	208432187	4
CDS	NM_134442	28860	208432287	208434903	5
CDS	NM_134442	28860	208435045	208439996	7
CDS	NM_134442	28860	208440178	208442229	6
CDS	NM_134442	28860	208441948	208442229	1
CDS	NM_134442	28860	208442379	208461638	6
CDS	NM_138285	39994	183989225	183993015	4
CDS	NM_138285	39994	183993185	183995146	2
CDS	NM_138285	39994	183995273	183998294	7
CDS	NM_138285	39994	183998351	184016236	3
CDS	NM_138285	39994	184016377	184022172	6
CDS	NM_138285	39994	184022241	184023011	4
CDS	NM_138285	39994	184023139	184024216	9
CDS	NM_138285	39994	184024380	184025782	13
CDS	NM_138336	13552	241073350	241070505	83
CDS	NM_138336	13552	241075639	241073422	9
CDS	NM_138370	46946	42275978	42280379	9
CDS	NM_138370	46946	42275978	42281176	1
