readType	refseqid	row	juncpos5	juncpos3	num_CRC.41
intron	NM_001321029	28071	242255970	242256914	2
intron	NM_001321029	28071	242289618	242291358	10
intron	NM_001321030	28070	242255397	242255837	2
intron	NM_001321030	28070	242255397	242259618	1
intron	NM_001321030	28070	242289618	242291358	10
intron	NM_001321031	28069	242255397	242259618	1
intron	NM_001321031	28069	242289618	242291358	10
intron	NM_001321032	28068	242255025	242256914	1
intron	NM_001321032	28068	242255397	242255837	2
intron	NM_001321032	28068	242255397	242256914	4
intron	NM_001321032	28068	242255397	242259618	1
intron	NM_001321032	28068	242255970	242256914	2
intron	NM_001321033	7783	242255397	242259618	1
intron	NM_001321033	7783	242289618	242291358	10
intron	NM_001321034	52044	242255397	242259618	1
intron	NM_001321034	52044	242289618	242291358	10
intron	NM_001321035	19977	242255397	242255837	2
intron	NM_001321035	19977	242255397	242259618	1
intron	NM_001321035	19977	242289618	242291358	10
intron	NM_001321044	44523	190682906	190708690	60
intron	NM_001321044	44523	190719854	190728469	27
intron	NM_001321046	19017	190656667	190660495	12
intron	NM_001321070	32485	95954754	95954972	14
intron	NM_001321100	11319	197757864	197757125	6
intron	NM_001321109	30938	220044485	220044832	21
intron	NM_001321118	4224	131098481	131097274	1
intron	NM_001321118	4224	131098481	131097335	2
intron	NM_001321119	4223	131098481	131097274	1
intron	NM_001321119	4223	131098481	131097335	2
intron	NM_001321160	55005	172187069	172182658	2
intron	NM_001321161	55004	172187069	172182658	2
intron	NM_001321162	55007	172187069	172182658	2
intron	NM_001321210	6005	32249603	32249325	1
intron	NM_001321210	6005	32254663	32249325	78
intron	NM_001321210	6005	32264348	32249325	4
intron	NM_001321265	22570	9143669	9098771	20
intron	NM_001321265	22570	9143669	9142670	1
intron	NM_001321266	22569	9098626	9083393	4
intron	NM_001321266	22569	9143669	9098771	20
intron	NM_001321266	22569	9143669	9142670	1
intron	NM_001321267	22568	9143669	9142670	1
intron	NM_001321312	38973	191514086	191514557	2
intron	NM_001321312	38973	191514086	191514572	3
intron	NM_001321312	38973	191514086	191520703	3
intron	NM_001321312	38973	191514708	191520703	3
intron	NM_001321312	38973	191518506	191520703	6
intron	NM_001321313	38972	191514086	191514557	2
intron	NM_001321313	38972	191514086	191514572	3
intron	NM_001321313	38972	191514086	191520703	3
intron	NM_001321313	38972	191514708	191520703	3
intron	NM_001321313	38972	191518506	191520703	6
intron	NM_001321314	38971	191548553	191550202	22
intron	NM_001321315	8805	191537878	191548464	15
intron	NM_001321325	18039	27666928	27667053	4
intron	NM_001321330	19493	118846117	118853995	6
intron	NM_001321331	19492	118846117	118853995	6
intron	NM_001321332	38660	118846117	118853995	6
intron	NM_001321333	38665	118846117	118853995	6
intron	NM_001321333	38665	118864479	118864666	24
intron	NM_001321343	19491	103380886	103391589	3
intron	NM_001321344	31933	103380886	103391589	3
intron	NM_001321345	4275	103380886	103391589	3
intron	NM_001321346	4274	103380886	103391589	3
intron	NM_001321359	36586	27651598	27656116	46
intron	NM_001321361	48710	27660227	27662633	34
intron	NM_001321362	43466	27659703	27659914	47
intron	NM_001321363	29307	27656662	27656856	42
intron	NM_001321428	22307	219157189	219150661	4
intron	NM_001321432	50899	219157189	219150661	4
intron	NM_001321433	50898	219157189	219150661	8
intron	NM_001321435	17930	219157189	219150661	8
intron	NM_001321438	39040	219144749	219144076	31
intron	NM_001321438	39040	219157189	219150661	8
intron	NM_001321454	41415	100050794	100048402	4
intron	NM_001321455	39552	100050794	100046410	2
intron	NM_001321455	39552	100050794	100048402	4
intron	NM_001321458	38975	100050794	100046410	2
intron	NM_001321458	38975	100050794	100048402	4
intron	NM_001321460	39464	100050794	100046410	2
intron	NM_001321468	21046	39988471	39984508	10
intron	NM_001321469	21045	39988471	39984508	10
intron	NM_001321470	21044	39988471	39984508	10
intron	NM_001321474	21042	39988471	39984508	10
intron	NM_001321475	21041	39988471	39984508	10
intron	NM_001321477	21040	39988471	39984508	10
intron	NM_001321478	3793	39988471	39984508	10
intron	NM_001321479	19521	39988471	39984508	10
intron	NM_001321480	19520	39988471	39984508	10
intron	NM_001321481	19519	39988471	39984508	10
intron	NM_001321496	56626	110343298	110342898	10
intron	NM_001321496	56626	110350628	110343415	15
intron	NM_001321496	56626	110371375	110343415	3
intron	NM_001321499	12144	110343298	110342898	10
intron	NM_001321499	12144	110350628	110343415	15
intron	NM_001321499	12144	110371375	110343415	7
intron	NM_001321500	12143	110371375	110350696	15
intron	NM_001321502	60519	110321943	110310796	72
intron	NM_001321502	60519	110371375	110350696	15
intron	NM_001321503	44407	110321943	110310796	72
intron	NM_001321503	44407	110343298	110342898	10
intron	NM_001321503	44407	110350628	110343415	15
intron	NM_001321503	44407	110371375	110343415	7
intron	NM_001321503	44407	110371375	110350696	15
intron	NM_001321504	44406	110343298	110342898	10
intron	NM_001321504	44406	110350628	110343415	15
intron	NM_001321504	44406	110371375	110343415	7
intron	NM_001321504	44406	110371375	110350696	15
intron	NM_001321505	55150	110343298	110342898	10
intron	NM_001321505	55150	110350628	110343415	15
intron	NM_001321505	55150	110371375	110343415	7
intron	NM_001321505	55150	110371375	110350696	15
intron	NM_001321506	55149	110343298	110342898	10
intron	NM_001321506	55149	110350628	110343415	15
intron	NM_001321506	55149	110371375	110343415	7
intron	NM_001321506	55149	110371375	110350696	15
intron	NM_001321507	25185	110343298	110342898	10
intron	NM_001321507	25185	110350628	110343415	15
intron	NM_001321507	25185	110371375	110343415	3
intron	NM_001321508	25184	110321943	110310796	72
intron	NM_001321508	25184	110343298	110342898	10
intron	NM_001321508	25184	110350628	110343415	15
intron	NM_001321508	25184	110371375	110343415	7
intron	NM_001321508	25184	110371375	110350696	15
intron	NM_001321510	973	110343298	110342898	10
intron	NM_001321510	973	110350628	110343415	15
intron	NM_001321510	973	110371375	110343415	7
intron	NM_001321511	57583	110343298	110342898	10
intron	NM_001321511	57583	110350628	110343415	15
intron	NM_001321511	57583	110371375	110343415	7
intron	NM_001321511	57583	110371375	110350696	15
intron	NM_001321515	56611	110371375	110350696	15
intron	NM_001321519	16637	183948282	183951768	2
intron	NM_001321547	49137	201362476	201359816	2
intron	NM_001321548	57831	201362476	201359816	2
intron	NM_001321550	17781	201362476	201359816	2
intron	NM_001321618	57828	201936333	201910316	12
intron	NM_001321621	19160	201936333	201910316	12
intron	NM_001321624	13248	201936333	201910316	12
intron	NM_001321626	47301	201936333	201910316	12
intron	NM_001321693	16221	201678004	201680064	146
intron	NM_001321693	16221	201678004	201680075	2
intron	NM_001321694	16220	201680240	201680390	112
intron	NM_001321727	43684	74759052	74759746	17
intron	NM_001321728	43683	74759052	74759746	17
intron	NM_001321730	8223	72719447	72707879	6
intron	NM_001321733	11015	72719447	72707879	6
intron	NM_001321734	64577	73052927	72968598	18
intron	NM_001321744	48692	131849382	131846909	1
intron	NM_001321745	58847	131849382	131846909	1
intron	NM_001321746	11966	131849382	131846909	1
intron	NM_001321747	11965	131849382	131846909	1
intron	NM_001321748	48690	131849382	131846909	1
intron	NM_001321835	62007	9571009	9572640	11
intron	NM_001322020	26557	240944627	240929599	200
intron	NM_001322020	26557	240946733	240929599	5
intron	NM_001322048	59733	170427514	170425762	1
intron	NM_001322048	59733	170428163	170425762	2
intron	NM_001322048	59733	170429506	170428681	1
intron	NM_001322048	59733	170430179	170428681	2
intron	NM_001322049	59732	170396561	170394651	16
intron	NM_001322049	59732	170427514	170425762	1
intron	NM_001322049	59732	170428163	170425762	2
intron	NM_001322127	30354	61194637	61192619	1
intron	NM_001322211	62090	38218440	38220640	2
intron	NM_001322212	12721	38218440	38220640	2
intron	NM_001322212	12721	38231359	38244329	18
intron	NM_001322249	42311	37317009	37317824	4
intron	NM_001322332	55279	120097403	120078780	10
intron	NM_001322346	19648	97400146	97399338	4
intron	NM_001322347	49394	97405591	97403804	6
intron	NM_001322350	20496	97405591	97403804	6
intron	NM_001322351	20495	97400146	97399338	4
intron	NM_001322351	20495	97405591	97403804	6
intron	NM_001322354	49701	97400146	97399338	4
intron	NM_001322355	10820	97400146	97399338	4
intron	NM_001322356	10819	97400146	97399338	4
intron	NM_001322375	15585	37428869	37429006	18
intron	NM_001322376	27662	37428869	37429006	18
intron	NM_001322427	35879	203777047	203777757	1
intron	NM_001322429	8379	203777047	203777757	1
intron	NM_001322429	8379	203782766	203806583	18
intron	NM_001328646	7098	105885729	105884016	14
intron	NM_001328688	55960	175087761	175047227	9
intron	NM_001329112	33135	28113709	28115250	4
intron	NM_001329112	33135	28456222	28457086	1
intron	NM_001329112	33135	28521358	28532949	6
intron	NM_001329112	33135	28533020	28550095	5
intron	NM_001329113	33134	28456222	28457086	1
intron	NM_001329113	33134	28521358	28532949	6
intron	NM_001329113	33134	28533020	28550095	5
intron	NM_001329114	33131	28113709	28115250	4
intron	NM_001329114	33131	28456222	28457086	1
intron	NM_001329114	33131	28521358	28532949	6
intron	NM_001329114	33131	28533020	28550095	5
intron	NM_001329115	56019	28456222	28457086	1
intron	NM_001329115	56019	28521358	28532949	6
intron	NM_001329115	56019	28533020	28550095	5
intron	NM_001329239	57266	188394091	188385345	2
intron	NM_001329239	57266	188418927	188409830	3
intron	NM_001329240	57265	188394091	188385345	2
intron	NM_001329240	57265	188418927	188394212	6
intron	NM_001329240	57265	188418927	188409830	3
intron	NM_001329241	57264	188394091	188385345	2
intron	NM_001329241	57264	188418927	188378373	9
intron	NM_001329241	57264	188418927	188409830	3
intron	NM_001329728	54162	204319153	204315604	1
intron	NM_001329753	53202	70529057	70528735	1
intron	NM_001329791	11504	85582721	85583725	1
intron	NM_001329791	11504	85604597	85614221	9
intron	NM_001329792	11503	85581952	85582199	3
intron	NM_001329792	11503	85582721	85583725	1
intron	NM_001329792	11503	85604597	85614221	9
intron	NM_001329793	39522	85581952	85582199	3
intron	NM_001329793	39522	85582293	85582678	4
intron	NM_001329793	39522	85582721	85583725	1
intron	NM_001329793	39522	85604597	85614221	9
intron	NM_001329857	25761	160335086	160310312	6
intron	NM_001329858	59130	160284822	160284553	1
intron	NM_001329914	39870	112847295	112849289	24
intron	NM_001329916	39869	68389795	68392070	2
intron	NM_001329916	39869	68389795	68400479	92
intron	NM_001330113	61008	152727045	152717334	6
intron	NM_001330115	1288	152727045	152717334	6
intron	NM_001330116	36377	152727045	152717334	6
intron	NM_001330131	36372	208486530	208478167	12
intron	NM_001330132	8412	208486530	208478167	12
intron	NM_001330133	8411	208486530	208478167	12
intron	NM_001330135	47281	208486530	208478167	12
intron	NM_001330136	47280	208486530	208478167	12
intron	NM_001330157	16998	230135730	230020680	216
intron	NM_001330161	60703	242630068	242633530	9
intron	NM_001330162	60702	242651486	242658898	6
intron	NM_001330179	19996	242041668	242039309	24
intron	NM_001330180	37862	242036658	242035853	8
intron	NM_001330180	37862	242037095	242036842	1
intron	NM_001330180	37862	242038811	242036842	2
intron	NM_001330180	37862	242041668	242036842	4
intron	NM_001330196	60654	239342336	239344352	5
intron	NM_001330201	25643	233421240	233422594	82
intron	NM_001330203	25641	233421240	233422594	82
intron	NM_001330203	25641	233431924	233433655	43
intron	NM_001330214	49545	220112257	220112384	15
intron	NM_001330215	50530	220110807	220111379	14
intron	NM_001330215	50530	220111598	220111835	26
intron	NM_001330237	46814	192141636	192254263	23
intron	NM_001330237	46814	192141756	192148184	12
intron	NM_001330237	46814	192214951	192215981	2
intron	NM_001330237	46814	192265194	192265475	3
intron	NM_001330238	46813	192141636	192254263	23
intron	NM_001330238	46813	192141756	192148184	12
intron	NM_001330238	46813	192214951	192215981	2
intron	NM_001330238	46813	192265194	192267358	2
intron	NM_001330238	46813	192265561	192267358	1
intron	NM_001330248	24685	178084042	178084136	79
intron	NM_001330249	15736	178084042	178084136	79
intron	NM_001330250	15735	178084042	178084136	79
intron	NM_001330274	55017	160112707	160105023	12
intron	NM_001330276	9053	160114456	160114375	4
intron	NM_001330276	9053	160116321	160114496	16
intron	NM_001330276	9053	160128213	160116354	9
intron	NM_001330276	9053	160136272	160132149	4
intron	NM_001330277	26770	160143047	160139604	6
intron	NM_001330279	23861	160142871	160139384	2
intron	NM_001330279	23861	160143047	160139604	6
intron	NM_001330284	16508	130940025	130940200	318
intron	NM_001330284	16508	130940025	130940252	1
intron	NM_001330299	55443	128767843	128758028	9
intron	NM_001330300	18913	128744359	128735663	6
intron	NM_001330300	18913	128747138	128744536	6
intron	NM_001330302	24935	128747138	128744536	6
intron	NM_001330303	24934	128744359	128735663	6
intron	NM_001330310	5571	120858390	120861636	22
intron	NM_001330310	5571	120861664	120865740	4
intron	NM_001330316	12863	114476731	114475427	34
intron	NM_001330336	34372	114195599	114196597	1
intron	NM_001330337	34371	114195599	114196597	1
intron	NM_001330337	34371	114218296	114219985	9
intron	NM_001330342	55418	114195599	114196597	1
intron	NM_001330353	10674	99225189	99226106	1
intron	NM_001330353	10674	99227358	99228894	1
intron	NM_001330354	10673	99227358	99228894	1
intron	NM_001330354	10673	99232996	99234609	2
intron	NM_001330386	9457	73961556	73959831	2
intron	NM_001330387	9461	73961556	73959831	2
intron	NM_001330387	9461	73964429	73961718	26
intron	NM_001330388	9460	73961556	73959831	2
intron	NM_001330389	9459	73961556	73959831	2
intron	NM_001330389	9459	73964429	73961718	26
intron	NM_001330391	9464	73961556	73959831	2
intron	NM_001330391	9464	73964429	73961718	26
intron	NM_001330392	9463	73961556	73959831	2
intron	NM_001330400	25540	73285657	73277028	3
intron	NM_001330401	9593	73198699	73195662	3
intron	NM_001330401	9593	73285657	73277028	3
intron	NM_001330402	9592	73195577	73188377	6
intron	NM_001330402	9592	73285657	73277028	3
intron	NM_001330403	25541	73198699	73195662	3
intron	NM_001330403	25541	73285657	73277028	3
intron	NM_001330404	25686	73285657	73277028	3
intron	NM_001330405	52240	73195577	73188377	6
intron	NM_001330405	52240	73285657	73277028	3
intron	NM_001330406	52239	73285657	73277028	3
intron	NM_001330407	52238	73285657	73277028	3
intron	NM_001330408	52236	73195577	73188377	6
intron	NM_001330408	52236	73285657	73277028	3
intron	NM_001330410	57375	73285657	73277028	3
intron	NM_001330411	57374	73285657	73277028	3
intron	NM_001330412	57373	73285657	73277028	3
intron	NM_001330425	57369	71295466	71297632	1
intron	NM_001330425	57369	71295842	71297632	12
intron	NM_001330425	57369	71295971	71297632	1
intron	NM_001330432	23180	61298927	61300593	12
intron	NM_001330432	23180	61319722	61320416	2
intron	NM_001330433	57365	61319722	61320416	2
intron	NM_001330433	57365	61336431	61348320	3
intron	NM_001330433	57365	61345251	61348320	7
intron	NM_001330433	57365	61348411	61349261	6
intron	NM_001330434	23179	61319722	61320416	2
intron	NM_001330434	23179	61319722	61324835	2
intron	NM_001330435	57364	61319722	61320416	2
intron	NM_001330435	57364	61336431	61348320	3
intron	NM_001330435	57364	61345251	61348320	7
intron	NM_001330435	57364	61348411	61349261	6
intron	NM_001330436	57363	61319722	61320416	2
intron	NM_001330442	6631	42806340	42808925	1
intron	NM_001330443	6630	42806340	42808925	1
intron	NM_001330443	6630	42924974	42931334	21
intron	NM_001330444	6629	42806340	42808925	1
intron	NM_001330444	6629	42887002	42909541	65
intron	NM_001330444	6629	42924974	42931334	21
intron	NM_001330458	17208	38604285	38570654	42
intron	NM_001330460	21405	38604285	38570654	42
intron	NM_001330461	21404	38604285	38570654	42
intron	NM_001330476	54320	32390972	32396356	20
intron	NM_001330476	54320	32391388	32396356	2
intron	NM_001330476	54320	32396442	32399132	9
intron	NM_001330476	54320	32399216	32400388	22
intron	NM_001330477	54319	32399216	32400388	22
intron	NM_001330478	54318	32396442	32399132	9
intron	NM_001330478	54318	32399216	32400388	22
intron	NM_001330478	54318	32400430	32409342	10
intron	NM_001330478	54318	32418022	32422413	2
intron	NM_001330478	54318	32419052	32422413	8
intron	NM_001330484	57336	27357155	27356589	10
intron	NM_001330485	54315	27355471	27355224	2
intron	NM_001330485	54315	27355471	27355271	8
intron	NM_001330486	54314	27354878	27354699	12
intron	NM_001330487	5716	27354878	27354699	12
intron	NM_001330487	5716	27355471	27355224	2
intron	NM_001330487	5716	27355471	27355271	8
intron	NM_001330531	47547	3341788	3261226	119
intron	NM_001345923	23215	43779343	43779064	2
intron	NM_001345924	12578	43779343	43779064	2
intron	NM_001345924	12578	43805652	43804381	4
intron	NM_001348181	45628	24468998	24465075	3
intron	NM_001348182	38013	24468998	24465075	3
intron	NM_001348182	38013	24550921	24544749	3
intron	NM_001348183	38012	24550921	24544749	3
intron	NM_001348185	5524	24550921	24544749	3
intron	NM_001348186	16757	24550921	24544749	3
intron	NM_001348315	16526	230672421	230670599	5
intron	NM_001348315	16526	230672424	230670599	9
intron	NM_001348316	26260	230744698	230725247	44
intron	NM_001348317	15960	230659895	230657861	18
intron	NM_001348317	15960	230744698	230725247	44
intron	NM_001348318	33963	230659895	230657861	18
intron	NM_001348318	33963	230744698	230725247	44
intron	NM_001348319	10935	230659895	230657861	18
intron	NM_001348320	26259	230659895	230657861	18
intron	NM_001348321	42642	230659895	230657861	18
intron	NM_001348331	38230	230659895	230657861	18
intron	NM_001348331	38230	230672421	230670599	5
intron	NM_001348331	38230	230672424	230670599	9
intron	NM_001348331	38230	230744698	230725247	44
intron	NM_001348332	13520	230659895	230657861	18
intron	NM_001348333	50718	230672421	230670599	5
intron	NM_001348333	50718	230672424	230670599	9
intron	NM_001348406	58966	65216886	65216969	1
intron	NM_001348407	58965	65216886	65216969	1
intron	NM_001348516	1069	56420575	56570014	62
intron	NM_001348734	40842	8890242	8888130	14
intron	NM_001348735	59602	8890242	8888130	14
intron	NM_001348736	49140	8890242	8888130	14
intron	NM_001348738	53569	8873574	8872112	6
intron	NM_001348739	27171	8873574	8872112	6
intron	NM_001348739	27171	8890242	8888130	14
intron	NM_001348740	30698	8873574	8872112	6
intron	NM_001348740	30698	8890242	8888130	14
intron	NM_001348741	46758	8873574	8872112	6
intron	NM_001348741	46758	8890242	8888130	14
intron	NM_001348742	42377	8873574	8872112	6
intron	NM_001348742	42377	8890242	8888130	14
intron	NM_001348743	14740	8873574	8872112	6
intron	NM_001348743	14740	8890242	8888130	14
intron	NM_001348762	32290	70418105	70410067	2
intron	NM_001348912	56745	44021782	44023026	9
intron	NM_001348912	56745	44032385	44036844	38
intron	NM_001348913	56744	44032385	44036844	38
intron	NM_001349	49552	136700948	136696119	2
intron	NM_001349012	24171	99743511	99734222	3
intron	NM_001349014	4279	99757891	99743639	4
intron	NM_001349041	42385	132289375	132290162	10
intron	NM_001349043	7397	132287264	132288152	1
intron	NM_001349044	58392	132287264	132288152	1
intron	NM_001349044	58392	132289375	132290162	10
intron	NM_001349045	30723	132287264	132288152	1
intron	NM_001349045	30723	132289375	132290162	10
intron	NM_001349045	30723	132289375	132290283	2
intron	NM_001349046	58391	132287264	132288152	1
intron	NM_001349046	58391	132289375	132290162	10
intron	NM_001349046	58391	132289375	132290283	2
intron	NM_001349047	17340	132287264	132288152	1
intron	NM_001349047	17340	132289375	132290162	10
intron	NM_001349069	5916	227700803	227702789	1
intron	NM_001349069	5916	227702486	227702789	1
intron	NM_001349069	5916	227702554	227704125	3
intron	NM_001349069	5916	227702870	227704125	1
intron	NM_001349071	5915	227700803	227702789	1
intron	NM_001349071	5915	227700803	227729320	48
intron	NM_001349071	5915	227702486	227702789	1
intron	NM_001349071	5915	227702554	227704125	3
intron	NM_001349071	5915	227702870	227704125	1
intron	NM_001349071	5915	227704343	227729320	18
intron	NM_001349072	41354	227702554	227704125	3
intron	NM_001349072	41354	227702870	227704125	1
intron	NM_001349181	742	7170346	7179760	10
intron	NM_001349185	738	7170346	7179760	10
intron	NM_001349186	737	7081278	7137047	12
intron	NM_001349199	24552	11913871	11916212	4
intron	NM_001349200	27692	11913871	11916212	4
intron	NM_001349201	27691	11913871	11916212	4
intron	NM_001349202	11899	11913871	11916212	4
intron	NM_001349203	11078	11913871	11916212	4
intron	NM_001349208	55181	11913871	11916212	4
intron	NM_001349256	66764	97302658	97297280	6
intron	NM_001349257	11021	97267380	97263897	2
intron	NM_001349257	11021	97302658	97297280	6
intron	NM_001349258	65483	97267380	97263897	2
intron	NM_001349258	65483	97271057	97270600	2
intron	NM_001349258	65483	97302658	97297280	6
intron	NM_001349259	65212	97267380	97263897	2
intron	NM_001349260	44995	97267380	97263897	2
intron	NM_001349260	44995	97274245	97271248	6
intron	NM_001349260	44995	97297049	97285499	12
intron	NM_001349260	44995	97302658	97297280	6
intron	NM_001349261	9021	97267380	97263897	2
intron	NM_001349261	9021	97297049	97285499	12
intron	NM_001349261	9021	97302658	97297280	6
intron	NM_001349262	29604	97267380	97263897	2
intron	NM_001349262	29604	97285409	97285281	2
intron	NM_001349262	29604	97297049	97285499	12
intron	NM_001349262	29604	97302658	97297280	6
intron	NM_001349287	36302	242255025	242263631	14
intron	NM_001349287	36302	242255397	242259618	1
intron	NM_001349287	36302	242255397	242263631	132
intron	NM_001349287	36302	242257009	242263631	2
intron	NM_001349287	36302	242257014	242263631	10
intron	NM_001349287	36302	242259702	242263631	2
intron	NM_001349287	36302	242289618	242291358	10
intron	NM_001349288	36301	242255025	242256914	1
intron	NM_001349288	36301	242255397	242255837	2
intron	NM_001349288	36301	242255397	242256914	4
intron	NM_001349288	36301	242255397	242259618	1
intron	NM_001349288	36301	242255970	242256914	2
intron	NM_001349288	36301	242289618	242291358	10
intron	NM_001349289	36300	242255397	242255837	2
intron	NM_001349289	36300	242255397	242259618	1
intron	NM_001349290	15773	242255025	242256914	1
intron	NM_001349290	15773	242255397	242255837	2
intron	NM_001349290	15773	242255397	242256914	4
intron	NM_001349290	15773	242255397	242259618	1
intron	NM_001349290	15773	242255970	242256914	2
intron	NM_001349290	15773	242289618	242291358	10
intron	NM_001349291	15772	242255025	242256914	1
intron	NM_001349291	15772	242255397	242255837	2
intron	NM_001349291	15772	242255397	242256914	4
intron	NM_001349291	15772	242255397	242259618	1
intron	NM_001349291	15772	242255970	242256914	2
intron	NM_001349291	15772	242289618	242291358	10
intron	NM_001349302	48724	242255025	242256914	1
intron	NM_001349302	48724	242255397	242255837	2
intron	NM_001349302	48724	242255397	242256914	4
intron	NM_001349302	48724	242255397	242259618	1
intron	NM_001349302	48724	242255397	242274541	3
intron	NM_001349302	48724	242255970	242256914	2
intron	NM_001349302	48724	242263656	242274541	9
intron	NM_001349302	48724	242265528	242274541	262
intron	NM_001349302	48724	242289618	242291358	10
intron	NM_001349304	37679	242255025	242256914	1
intron	NM_001349304	37679	242255025	242263631	14
intron	NM_001349304	37679	242255397	242255837	2
intron	NM_001349304	37679	242255397	242256914	4
intron	NM_001349304	37679	242255397	242259618	1
intron	NM_001349304	37679	242255397	242263631	132
intron	NM_001349304	37679	242255970	242256914	2
intron	NM_001349304	37679	242257009	242263631	2
intron	NM_001349304	37679	242257014	242263631	10
intron	NM_001349304	37679	242259702	242263631	2
intron	NM_001349304	37679	242289618	242291358	10
intron	NM_001349305	62125	242255025	242256914	1
intron	NM_001349305	62125	242255025	242263631	14
intron	NM_001349305	62125	242255397	242256914	4
intron	NM_001349305	62125	242255397	242259618	1
intron	NM_001349305	62125	242255397	242263631	132
intron	NM_001349305	62125	242255970	242256914	2
intron	NM_001349305	62125	242257009	242263631	2
intron	NM_001349305	62125	242257014	242263631	10
intron	NM_001349305	62125	242259702	242263631	2
intron	NM_001349305	62125	242289618	242291358	10
intron	NM_001349306	35235	242255025	242256914	1
intron	NM_001349306	35235	242255025	242263631	14
intron	NM_001349306	35235	242255397	242255837	2
intron	NM_001349306	35235	242255397	242256914	4
intron	NM_001349306	35235	242255397	242259618	1
intron	NM_001349306	35235	242255397	242263631	132
intron	NM_001349306	35235	242255970	242256914	2
intron	NM_001349306	35235	242257009	242263631	2
intron	NM_001349306	35235	242257014	242263631	10
intron	NM_001349306	35235	242259702	242263631	2
intron	NM_001349306	35235	242289618	242291358	10
intron	NM_001349307	35234	242255025	242256914	1
intron	NM_001349307	35234	242255397	242255837	2
intron	NM_001349307	35234	242255397	242256914	4
intron	NM_001349307	35234	242255397	242259618	1
intron	NM_001349307	35234	242255970	242256914	2
intron	NM_001349307	35234	242289618	242291358	10
intron	NM_001349308	29101	242255025	242256914	1
intron	NM_001349308	29101	242255397	242255837	2
intron	NM_001349308	29101	242255397	242256914	4
intron	NM_001349308	29101	242255397	242259618	1
intron	NM_001349308	29101	242255397	242265408	3
intron	NM_001349308	29101	242255970	242256914	2
intron	NM_001349308	29101	242263656	242265408	142
intron	NM_001349308	29101	242289618	242291358	10
intron	NM_001349309	17677	242255025	242256914	1
intron	NM_001349309	17677	242255397	242255837	2
intron	NM_001349309	17677	242255397	242256914	4
intron	NM_001349309	17677	242255397	242259618	1
intron	NM_001349309	17677	242255397	242265408	3
intron	NM_001349309	17677	242255970	242256914	2
intron	NM_001349309	17677	242263656	242265408	142
intron	NM_001349309	17677	242289618	242291358	10
intron	NM_001349310	7029	242255025	242256914	1
intron	NM_001349310	7029	242255025	242263631	14
intron	NM_001349310	7029	242255397	242255837	2
intron	NM_001349310	7029	242255397	242256914	4
intron	NM_001349310	7029	242255397	242259618	1
intron	NM_001349310	7029	242255397	242263631	132
intron	NM_001349310	7029	242255397	242265408	3
intron	NM_001349310	7029	242255970	242256914	2
intron	NM_001349310	7029	242257009	242263631	2
intron	NM_001349310	7029	242257014	242263631	10
intron	NM_001349310	7029	242259702	242263631	2
intron	NM_001349310	7029	242263656	242265408	142
intron	NM_001349310	7029	242289618	242291358	10
intron	NM_001349311	31543	242255397	242255837	2
intron	NM_001349311	31543	242255397	242259618	1
intron	NM_001349311	31543	242289618	242291358	10
intron	NM_001349312	31542	242255025	242256914	1
intron	NM_001349312	31542	242255025	242263631	14
intron	NM_001349312	31542	242255397	242255837	2
intron	NM_001349312	31542	242255397	242256914	4
intron	NM_001349312	31542	242255397	242259618	1
intron	NM_001349312	31542	242255397	242263631	132
intron	NM_001349312	31542	242255970	242256914	2
intron	NM_001349312	31542	242257009	242263631	2
intron	NM_001349312	31542	242257014	242263631	10
intron	NM_001349312	31542	242259702	242263631	2
intron	NM_001349312	31542	242289618	242291358	10
intron	NM_001349313	31541	242255397	242259618	1
intron	NM_001349313	31541	242255397	242265408	3
intron	NM_001349313	31541	242263656	242265408	142
intron	NM_001349313	31541	242289618	242291358	10
intron	NM_001349314	31540	242255025	242256914	1
intron	NM_001349314	31540	242255025	242263631	14
intron	NM_001349314	31540	242255397	242255837	2
intron	NM_001349314	31540	242255397	242256914	4
intron	NM_001349314	31540	242255397	242259618	1
intron	NM_001349314	31540	242255397	242263631	132
intron	NM_001349314	31540	242255397	242265408	3
intron	NM_001349314	31540	242255970	242256914	2
intron	NM_001349314	31540	242257009	242263631	2
intron	NM_001349314	31540	242257014	242263631	10
intron	NM_001349314	31540	242259702	242263631	2
intron	NM_001349314	31540	242263656	242265408	142
intron	NM_001349314	31540	242289618	242291358	10
intron	NM_001349315	8857	242255025	242256914	1
intron	NM_001349315	8857	242255025	242263631	14
intron	NM_001349315	8857	242255397	242255837	2
intron	NM_001349315	8857	242255397	242256914	4
intron	NM_001349315	8857	242255397	242259618	1
intron	NM_001349315	8857	242255397	242263631	132
intron	NM_001349315	8857	242255970	242256914	2
intron	NM_001349315	8857	242257009	242263631	2
intron	NM_001349315	8857	242257014	242263631	10
intron	NM_001349315	8857	242259702	242263631	2
intron	NM_001349315	8857	242289618	242291358	10
intron	NM_001349828	11044	220082847	220082529	1
intron	NM_001349978	8612	33759467	33764161	2
intron	NM_001349979	8611	33759467	33764161	2
intron	NM_001349980	8610	33759467	33764161	2
intron	NM_001349981	8609	33759467	33764161	2
intron	NM_001350024	157	37474772	37475278	6
intron	NM_001350025	156	37459409	37463239	6
intron	NM_001350025	156	37474772	37475278	6
intron	NM_001350027	155	37468934	37469778	8
intron	NM_001350062	20118	159857701	159915190	13
