readType	refseqid	row	juncpos5	juncpos3	num_NC.41
intron	NM_005722	36553	65467096	65473319	4
intron	NM_005731	17111	219090677	219091719	2
intron	NM_005759	44108	204193354	204216278	6
intron	NM_005759	44108	204231767	204240780	12
intron	NM_005759	44108	204245107	204246912	1
intron	NM_005759	44108	204245107	204247970	1
intron	NM_005759	44108	204260503	204261508	1
intron	NM_005855	22235	238768370	238783287	4
intron	NM_005876	32534	220299052	220308747	3
intron	NM_005876	32534	220306805	220307830	33
intron	NM_005876	32534	220307872	220308747	7
intron	NM_005876	32534	220307872	220308752	2
intron	NM_005876	32534	220308162	220308747	1
intron	NM_005876	32534	220313993	220315818	2
intron	NM_005876	32534	220329330	220330779	136
intron	NM_005966	52517	191513684	191518453	2
intron	NM_006037	6750	240055941	240048390	9
intron	NM_006155	62113	242255397	242256914	2
intron	NM_006155	62113	242255397	242263824	2
intron	NM_006155	62113	242263656	242263824	2
intron	NM_006155	62113	242274627	242275052	4
intron	NM_006155	62113	242289618	242291358	8
intron	NM_006277	10614	24468998	24465075	7
intron	NM_006277	10614	24550921	24544749	3
intron	NM_006287	25684	188348851	188343530	2
intron	NM_006287	25684	188385269	188378373	9
intron	NM_006287	25684	188418927	188378373	9
intron	NM_006287	25684	188418927	188385345	7
intron	NM_006287	25684	188418927	188394212	6
intron	NM_006296	54673	58276102	58285487	3
intron	NM_006296	54673	58362334	58365717	2
intron	NM_006296	54673	58373609	58381889	3
intron	NM_006296	54673	58373609	58381894	18
intron	NM_006333	47687	68290077	68280269	3
intron	NM_006333	47687	68290090	68280269	3
intron	NM_006343	45598	112777099	112778181	8
intron	NM_006374	51932	242437031	242436793	1
intron	NM_006374	51932	242513060	242443265	2
intron	NM_006429	33930	73461512	73462678	1
intron	NM_006429	33930	73461512	73466751	2
intron	NM_006488	48345	27315316	27317345	10
intron	NM_006538	16737	111907724	111911357	2
intron	NM_006554	37408	177134397	177134944	4
intron	NM_006554	37408	177162623	177168969	2
intron	NM_006636	5657	74425869	74428509	1
intron	NM_006710	17462	237994685	237995375	4
intron	NM_006751	1682	182781154	182783050	1
intron	NM_006751	1682	182787139	182792888	58
intron	NM_006759	28487	64068366	64069673	1
intron	NM_006759	28487	64083567	64084684	1
intron	NM_006759	28487	64085070	64089975	1
intron	NM_006873	35604	48757127	48757852	2
intron	NM_006873	35604	48757355	48757852	8
intron	NM_006895	54798	138722198	138724667	3
intron	NM_006895	54798	138727787	138746135	5
intron	NM_006916	32608	210867507	210874381	22
intron	NM_006916	32608	210882283	210882877	4
intron	NM_007082	43501	114384977	114386127	6
intron	NM_007082	43501	114385439	114386127	4
intron	NM_007082	43501	114398582	114398930	9
intron	NM_007099	61539	271939	272037	27
intron	NM_007266	35193	27862992	27864092	1
intron	NM_012100	15502	220246701	220246464	1
intron	NM_012223	23915	192252176	192254115	2
intron	NM_012223	23915	192265194	192265475	1
intron	NM_012223	23915	192265194	192267358	1
intron	NM_012223	23915	192265561	192267358	1
intron	NM_012233	51322	135922266	135925263	4
intron	NM_012249	45014	46803795	46807748	2
intron	NM_012290	38317	171974249	171948737	6
intron	NM_012433	47591	198264779	198263762	5
intron	NM_012476	29410	71148415	71151406	2
intron	NM_012477	54684	74685798	74685959	2
intron	NM_012477	54684	74685798	74686124	2
intron	NM_012477	54684	74685798	74686565	2
intron	NM_012477	54684	74685798	74686605	3
intron	NM_012477	54684	74686046	74686565	1
intron	NM_012477	54684	74686244	74686605	1
intron	NM_013325	55821	242590750	242591299	1
intron	NM_013325	55821	242590750	242592722	6
intron	NM_013392	9203	27651598	27656116	74
intron	NM_013392	9203	27658094	27659594	1
intron	NM_013412	54614	114384977	114386127	6
intron	NM_013412	54614	114385439	114386127	4
intron	NM_013412	54614	114398582	114398930	9
intron	NM_013450	16919	160253856	160253611	1
intron	NM_014044	43158	99232996	99234609	1
intron	NM_014168	60215	170671987	170669034	2
intron	NM_014607	54583	136530117	136533028	1
intron	NM_014614	54580	54146288	54141068	2
intron	NM_014689	23470	225634928	225633664	1
intron	NM_014709	61262	61416045	61415871	1
intron	NM_014709	61262	61430275	61421344	3
intron	NM_014748	47115	27595607	27595907	1
intron	NM_014808	14851	242343347	242344152	1
intron	NM_014860	15537	27885046	27884468	4
intron	NM_014900	50560	165555915	165552346	2
intron	NM_014900	50560	165697666	165636295	13
intron	NM_014905	50559	191746196	191747598	1
intron	NM_014905	50559	191775047	191777919	2
intron	NM_014905	50559	191778090	191784941	2
intron	NM_014905	50559	191796363	191797442	18
intron	NM_014914	49295	236817550	236839409	10
intron	NM_014914	49295	236877267	236923449	10
intron	NM_015040	42949	209138457	209138745	1
intron	NM_015189	49803	72958136	72948293	3
intron	NM_015252	59993	62934430	62942436	3
intron	NM_015282	25778	122203025	122202538	2
intron	NM_015282	25778	122204913	122203072	3
intron	NM_015311	25202	220427124	220426730	5
intron	NM_015317	27950	20527071	20526146	1
intron	NM_015317	27950	20550571	20532824	5
intron	NM_015320	15040	131792861	131793277	2
intron	NM_015361	48047	136403097	136409300	18
intron	NM_015376	52913	33759467	33764161	2
intron	NM_015463	17166	68546354	68544449	4
intron	NM_015470	60997	73315178	73308473	3
intron	NM_015488	2008	219136272	219137293	15
intron	NM_015488	2008	219136272	219182678	10
intron	NM_015535	32910	201243094	201248590	2
intron	NM_015543	57415	65318117	65316204	8
intron	NM_015543	57415	65325105	65316204	6
intron	NM_015543	57415	65325105	65318212	165
intron	NM_015575	48399	233568199	233589284	5
intron	NM_015575	48399	233599948	233600473	2
intron	NM_015630	36717	149447942	149449111	1
intron	NM_015630	36717	149447942	149449190	3
intron	NM_015636	40759	27592281	27592079	9
intron	NM_015677	8400	260085	256690	2
intron	NM_015690	42573	219557016	219557210	1
intron	NM_015700	20574	69627496	69626514	1
intron	NM_015910	19807	63815331	63798760	5
intron	NM_015934	49680	203155180	203155744	2
intron	NM_015955	1212	32142995	32118390	6
intron	NM_016008	30554	44021782	44023026	5
intron	NM_016030	1964	3461464	3461566	1
intron	NM_016044	59974	96068620	96071025	6
intron	NM_016061	1921	30369928	30371111	8
intron	NM_016061	1921	30369928	30378716	12
intron	NM_016131	19461	26332775	26346852	4
intron	NM_016252	35311	32658872	32660522	6
intron	NM_016252	35311	32800433	32815873	12
intron	NM_016315	17994	189248616	189308439	13
intron	NM_016315	17994	189248616	189331202	18
intron	NM_016315	17994	189434847	189447068	16
intron	NM_016316	11401	100050794	100048402	4
intron	NM_016316	11401	100078958	100067963	3
intron	NM_016441	39214	36583766	36605500	6
intron	NM_016494	46228	85823772	85823850	2
intron	NM_016510	57972	238973110	238982424	3
intron	NM_016510	57972	238978118	238982424	2
intron	NM_016516	44637	64141316	64141059	1
intron	NM_016544	43536	25179912	25176504	1
intron	NM_016653	39172	174081978	174085878	228
intron	NM_016815	1522	127413888	127447831	360
intron	NM_016836	49132	161141286	161138815	4
intron	NM_017567	7532	71299881	71300593	2
intron	NM_017623	9655	97494871	97497706	2
intron	NM_017657	1205	64806680	64808324	2
intron	NM_017694	24654	191362445	191364558	4
intron	NM_017727	8182	27260570	27260658	1
intron	NM_017727	8182	27260570	27260683	2
intron	NM_017751	28911	130918759	130915838	1
intron	NM_017789	18795	97534924	97533663	4
intron	NM_017789	18795	97535613	97533663	8
intron	NM_017789	18795	97536115	97533663	2
intron	NM_017844	25053	241468454	241465862	1
intron	NM_017892	46526	153520652	153520493	2
intron	NM_017892	46526	153551056	153549990	2
intron	NM_017951	35951	130918759	130915838	1
intron	NM_017958	18036	131890564	131897740	16
intron	NM_017958	18036	131890588	131897740	4
intron	NM_017964	20059	32400430	32402546	1
intron	NM_017969	20057	128244129	128243609	2
intron	NM_017974	34945	234181698	234182367	10
intron	NM_017980	36544	128398471	128397921	1
intron	NM_017980	36544	128399624	128399363	1
intron	NM_017980	36544	128405612	128404056	2
intron	NM_017980	36544	128405774	128405662	2
intron	NM_017980	36544	128406059	128405875	1
intron	NM_017980	36544	128407063	128405875	6
intron	NM_017980	36544	128407320	128407241	1
intron	NM_017980	36544	128407332	128407241	6
intron	NM_017980	36544	128411998	128410799	2
intron	NM_017980	36544	128431252	128415795	2
intron	NM_018014	37890	60711138	60705374	2
intron	NM_018084	27826	55535945	55530288	14
intron	NM_018218	37256	234450914	234449415	6
intron	NM_018271	17391	88482592	88485047	2
intron	NM_018328	30872	148779253	148782535	2
intron	NM_018328	30872	148779253	148811502	8
intron	NM_018328	30872	148779253	148811960	24
intron	NM_018534	14546	206562445	206580476	5
intron	NM_018534	14546	206631527	206640923	3
intron	NM_018981	17724	183601113	183604272	6
intron	NM_018981	17724	183616915	183617276	1
intron	NM_019063	38081	42396776	42414374	4
intron	NM_019063	38081	42491871	42492059	1
intron	NM_019063	38081	42552694	42553185	1
intron	NM_019091	34764	179350484	179353695	1
intron	NM_019595	2961	24468998	24465075	7
intron	NM_019595	2961	24550921	24544749	3
intron	NM_020120	51051	128855138	128860653	4
intron	NM_020122	14336	85280241	85280269	1
intron	NM_020184	13126	97465385	97466809	1
intron	NM_020458	10498	47184146	47185634	2
intron	NM_020463	53687	55804451	55800913	11
intron	NM_020463	53687	55806815	55805478	2
intron	NM_020548	56323	120124636	120125135	2
intron	NM_020738	179	8890242	8889551	2
intron	NM_020738	179	8952525	8950908	1
intron	NM_020738	179	8953367	8952626	1
intron	NM_020744	12759	42806340	42808925	1
intron	NM_020744	12759	42909729	42913074	2
intron	NM_020744	12759	42924974	42925555	2
intron	NM_020779	21892	20178512	20177881	1
intron	NM_020909	27034	120858390	120859165	1
intron	NM_020919	19077	202587766	202584851	2
intron	NM_021007	6862	166165304	166165675	3
intron	NM_021097	46568	40655613	40404995	208
intron	NM_021103	20771	85133241	85133479	1
intron	NM_021121	18402	207024408	207024637	1
intron	NM_021121	18402	207025434	207025611	1
intron	NM_021121	18402	207026828	207027054	18
intron	NM_021643	39409	12863678	12870402	3
intron	NM_021824	20316	201754114	201756641	8
intron	NM_021831	36169	27291612	27291916	5
intron	NM_021907	31210	25799707	25781276	8
intron	NM_022037	55636	70456191	70455594	2
intron	NM_022037	55636	70456396	70456223	6
intron	NM_022173	19070	70456191	70455594	2
intron	NM_022334	56415	9548242	9547727	37
intron	NM_022334	56415	9560119	9559193	2
intron	NM_022334	56415	9562608	9560229	2
intron	NM_022334	56415	9563095	9560229	1
intron	NM_022334	56415	9563247	9560229	1
intron	NM_022353	31070	190615276	190612057	4
intron	NM_022353	31070	190617379	190612057	2
intron	NM_022374	3637	38570410	38565443	2
intron	NM_022438	56702	95713871	95715326	16
intron	NM_022439	10981	95691630	95713704	20
intron	NM_022440	25307	95691630	95713704	20
intron	NM_022440	25307	95713871	95715326	16
intron	NM_022648	54966	218682413	218680579	1
intron	NM_022648	54966	218695090	218694737	12
intron	NM_022648	54966	218712233	218706008	8
intron	NM_022648	54966	218712233	218709917	2
intron	NM_022648	54966	218724377	218714934	3
intron	NM_022648	54966	218745621	218724424	12
intron	NM_022648	54966	218745621	218744235	2
intron	NM_022648	54966	218771058	218766546	12
intron	NM_022730	51440	232656518	232658956	3
intron	NM_022893	5162	60711138	60705374	2
intron	NM_022894	17521	61010344	61012852	1
intron	NM_022912	60672	86459748	86447244	6
intron	NM_023083	15684	241534721	241535351	4
intron	NM_023085	13001	241534721	241535351	4
intron	NM_023085	13001	241534721	241535736	12
intron	NM_023085	13001	241534721	241536306	2
intron	NM_023085	13001	241535938	241536098	3
intron	NM_024085	16932	220093732	220093204	1
intron	NM_024085	16932	220093732	220093207	3
intron	NM_024085	16932	220094257	220093207	1
intron	NM_024532	14585	214162081	214162223	1
intron	NM_024532	14585	214162081	214167237	4
intron	NM_024532	14585	214182080	214182727	1
intron	NM_024532	14585	214228869	214233538	2
intron	NM_024532	14585	214239843	214261231	6
intron	NM_024545	56279	128744359	128735663	4
intron	NM_024659	34015	144728220	144714906	8
intron	NM_024659	34015	144764749	144728329	8
intron	NM_024744	45053	203789138	203799225	3
intron	NM_024753	3751	166737189	166735782	1
intron	NM_024753	3751	166737189	166736477	1
intron	NM_024770	677	172290393	172271236	5
intron	NM_024775	26062	39006260	39006400	1
intron	NM_025133	6907	48132628	48080502	8
intron	NM_025139	34021	232146846	232153373	2
intron	NM_025264	46951	39988471	39984508	4
intron	NM_031283	29246	85490986	85491295	1
intron	NM_031845	62924	210561074	210561266	2
intron	NM_031845	62924	210561472	210561644	1
intron	NM_031847	62930	210561074	210561266	2
intron	NM_031847	62930	210561472	210561644	1
intron	NM_032143	50535	136288096	136267924	5
intron	NM_032208	64100	69351775	69372458	5
intron	NM_032276	51534	227702486	227702789	1
intron	NM_032276	51534	227702554	227704125	1
intron	NM_032276	51534	227732034	227732282	1
intron	NM_032329	34972	242651486	242658898	10
intron	NM_032329	34972	242662686	242663206	1
intron	NM_032357	17826	131098481	131097335	1
intron	NM_032434	3520	27839191	27839686	1
intron	NM_032434	3520	27840438	27842517	1
intron	NM_032472	63132	201750421	201747158	4
intron	NM_032506	53079	61345251	61348320	4
intron	NM_032506	53079	61348411	61349261	1
intron	NM_032601	53090	71351336	71337988	12
intron	NM_032601	53090	71351498	71337988	4
intron	NM_032822	46330	70529057	70528735	1
intron	NM_032995	5634	131792861	131793277	2
intron	NM_033147	54649	25611071	25610247	3
intron	NM_033147	54649	25799707	25781276	8
intron	NM_033148	23191	25611071	25610247	3
intron	NM_033148	23191	25799707	25781276	8
intron	NM_033355	17502	202122877	202131184	6
intron	NM_033356	17501	202137499	202137621	10
intron	NM_033358	17500	202137665	202139612	5
intron	NM_052905	28074	153497428	153501948	18
intron	NM_052946	43712	169711970	169712396	1
intron	NM_053034	931	69351775	69372458	5
intron	NM_054033	43515	24276819	24276974	2
intron	NM_057164	32048	238303230	238296827	2
intron	NM_057164	32048	238305370	238303847	4
intron	NM_057165	3033	238305370	238303847	4
intron	NM_057166	4527	238261165	238260194	2
intron	NM_057166	4527	238265981	238264154	2
intron	NM_057166	4527	238289558	238287878	2
intron	NM_057166	4527	238303230	238296827	2
intron	NM_057166	4527	238305370	238303847	4
intron	NM_057167	63383	238261165	238260194	2
intron	NM_057167	63383	238265981	238264154	2
intron	NM_057167	63383	238305370	238303847	4
intron	NM_057177	4325	206110546	206165254	192
intron	NM_080424	21782	231042254	231041440	2
intron	NM_080667	38332	55747052	55747275	1
intron	NM_080667	38332	55764721	55765901	2
intron	NM_080667	38332	55771505	55771811	1
intron	NM_080678	34134	238881867	238882291	1
intron	NM_080678	34134	238934053	238934059	8
intron	NM_080916	60929	74154179	74159725	2
intron	NM_080918	29552	74154179	74159725	2
intron	NM_080918	29552	74174015	74177712	2
intron	NM_080918	29552	74174033	74177712	12
intron	NM_080918	29552	74177859	74184252	16
intron	NM_133432	28119	179516611	179516476	1
intron	NM_133437	63578	179516611	179516476	1
intron	NM_133484	63325	162016997	162017460	1
intron	NM_133484	63325	162016997	162017796	2
intron	NM_138394	56893	38809055	38805144	6
intron	NM_138394	56893	38810988	38809315	26
intron	NM_138402	35797	231264957	231265030	2
intron	NM_138402	35797	231264957	231265049	2
intron	NM_138448	51463	54365885	54450134	36
intron	NM_138468	60403	203735253	203734328	4
intron	NM_138559	53541	60711138	60705374	2
intron	NM_138621	13081	111907724	111911357	2
intron	NM_138624	13075	111907724	111911357	2
intron	NM_138625	13070	111907724	111911357	2
intron	NM_138626	34816	111881716	111907621	6
intron	NM_138626	34816	111907724	111911357	2
intron	NM_138627	13061	111881716	111907621	6
intron	NM_138627	13061	111907724	111911357	2
intron	NM_138735	98	50318461	50282182	8
intron	NM_138798	27485	99790378	99789965	2
intron	NM_139279	34569	47134949	47133121	1
intron	NM_139279	34569	47142862	47138012	2
intron	NM_139344	38457	127816587	127815177	8
intron	NM_139345	48139	127811481	127811021	1
intron	NM_139345	48139	127815049	127811588	2
intron	NM_139345	48139	127816587	127815177	8
intron	NM_139346	60381	127811481	127811021	1
intron	NM_139346	60381	127815049	127811588	2
intron	NM_139347	60380	127811481	127811021	1
intron	NM_139347	60380	127815049	127811588	2
intron	NM_139348	40559	127811481	127811021	1
intron	NM_139348	40559	127815049	127811588	2
intron	NM_139349	24709	127811481	127811021	1
intron	NM_139349	24709	127815049	127811588	2
intron	NM_139349	24709	127816587	127815177	8
intron	NM_139350	58690	127811481	127811021	1
intron	NM_139350	58690	127815049	127811588	2
intron	NM_139350	58690	127816587	127815177	8
intron	NM_139351	63877	127810998	127808819	2
intron	NM_139351	63877	127811481	127811021	1
intron	NM_139351	63877	127815049	127808819	6
intron	NM_139351	63877	127815049	127811588	2
intron	NM_139351	63877	127816587	127808819	9
intron	NM_139351	63877	127816587	127815177	8
intron	NM_144579	43857	73285657	73277028	3
intron	NM_144709	38049	61238900	61238023	1
intron	NM_144710	38048	110303627	110302668	1
intron	NM_144713	38045	38231359	38244329	21
intron	NM_144713	38045	38244378	38244721	1
intron	NM_145074	63865	74757948	74758038	21
intron	NM_145074	63865	74759052	74759746	13
intron	NM_145199	26486	99771514	99772764	1
intron	NM_145199	26486	99772007	99772764	1
intron	NM_145330	16644	27995559	27997291	31
intron	NM_145686	33849	102475544	102476105	8
intron	NM_145686	33849	102483771	102484491	3
intron	NM_145687	29540	102475544	102476105	8
intron	NM_145687	29540	102486877	102487956	7
intron	NM_145863	13123	54013958	53992722	10
intron	NM_147152	12258	24468998	24465075	7
intron	NM_147152	12258	24550921	24544749	3
intron	NM_147233	5541	24985645	24990948	10
intron	NM_147233	5541	24985645	24991090	8
intron	NM_147233	5541	24991004	24991090	7
intron	NM_152383	47535	233200584	233200851	1
intron	NM_152519	9718	210889828	210889599	1
intron	NM_152520	29006	180409554	180387647	5
intron	NM_152522	9716	153577100	153589045	3
intron	NM_152526	16863	205990461	206023446	98
intron	NM_152529	59273	175351601	175347886	2
intron	NM_152671	5114	209138457	209138745	1
intron	NM_152671	5114	209138457	209141436	2
intron	NM_152671	5114	209138777	209141436	6
intron	NM_152671	5114	209141554	209142261	2
intron	NM_152783	59392	242674931	242675360	4
intron	NM_152783	59392	242684292	242688280	8
intron	NM_152783	59392	242688357	242689073	1
intron	NM_152783	59392	242690803	242694046	1
intron	NM_152783	59392	242694161	242694460	3
intron	NM_152862	8772	219090677	219091719	2
intron	NM_152879	2535	234368537	234368751	1
intron	NM_152994	56596	48725874	48732703	26
intron	NM_152994	56596	48732735	48732857	1
intron	NM_153021	61049	28855906	28856145	1
intron	NM_153712	47098	113278002	113278799	1
intron	NM_153828	38904	55255300	55254621	2
intron	NM_153828	38904	55276881	55255356	10
intron	NM_170672	7965	33673010	33706250	8
intron	NM_170699	403	219125939	219126782	1
intron	NM_171827	13691	87016763	87016556	1
intron	NM_172003	37025	114195599	114196597	5
intron	NM_172070	55492	170865450	170871325	2
intron	NM_172195	38931	27592281	27592079	9
intron	NM_172311	31138	48818994	48822367	44
intron	NM_172311	31138	48818994	48824446	8
intron	NM_173177	53077	68290077	68280269	3
intron	NM_173177	53077	68290090	68280269	3
intron	NM_173822	59696	201852985	201852255	1
intron	NM_175722	36619	1460054	1480858	5
intron	NM_177454	9379	187611977	187613055	1
intron	NM_177968	41070	44445676	44457552	48
intron	NM_177969	41069	44396413	44428325	49
intron	NM_178326	27455	242590750	242591299	1
intron	NM_178326	27455	242590750	242592722	6
intron	NM_178584	63036	110303627	110302668	1
intron	NM_181575	22946	74754375	74754248	8
intron	NM_181784	5154	65561739	65561399	1
intron	NM_182642	17655	219266435	219266834	15
intron	NM_183360	25170	25610158	25606758	2
intron	NM_183360	25170	25799707	25781276	8
intron	NM_183361	38460	25611071	25610247	3
intron	NM_183361	38460	25799707	25781276	8
intron	NM_198047	55165	191077682	191073639	18
intron	NM_198256	38363	11605898	11598477	3
intron	NM_198890	46839	234164841	234171776	30
intron	NM_198890	46839	234171881	234172638	14
intron	NM_198890	46839	234172711	234173538	12
intron	NM_198890	46839	234181698	234182367	10
intron	NM_199078	64224	97483239	97490795	33
intron	NM_199078	64224	97494871	97497706	2
intron	NM_199191	48524	28113709	28115250	4
intron	NM_199191	48524	28521358	28532949	3
intron	NM_199191	48524	28521358	28550141	14
intron	NM_199192	59058	28113709	28115250	4
intron	NM_199192	59058	28521358	28550141	10
intron	NM_199193	57030	28521358	28550141	10
intron	NM_199194	52591	28521358	28532949	3
intron	NM_199194	52591	28521358	28550141	14
intron	NM_199229	5064	210882283	210882877	4
intron	NM_199436	21518	32314674	32323865	9
intron	NM_199436	21518	32314674	32323870	3
intron	NM_201264	53699	206562445	206580476	5
intron	NM_201266	62201	206562445	206580476	5
intron	NM_201266	62201	206631527	206640923	3
intron	NM_201266	62201	206631527	206640970	27
intron	NM_201266	62201	206631542	206640970	24
intron	NM_201267	62205	206562445	206580476	5
intron	NM_201267	62205	206631527	206640923	3
intron	NM_201279	27905	206562445	206580476	5
intron	NM_201279	27905	206631527	206640923	3
intron	NM_201279	27905	206631527	206640970	27
intron	NM_201279	27905	206631527	206656959	204
intron	NM_201279	27905	206631542	206640970	24
intron	NM_201279	27905	206631542	206656959	24
intron	NM_201557	113	106015299	106013154	8
intron	NM_201647	24430	74056123	74056532	1
intron	NM_203346	11011	242174905	242174686	1
intron	NM_203346	11011	242176030	242175674	1
intron	NM_203346	11011	242189256	242189083	1
intron	NM_203372	9288	223752606	223765392	16
intron	NM_203437	21517	64812679	64819019	20
intron	NM_205847	14396	220363660	220364678	6
intron	NM_205847	14396	220363976	220364678	1
intron	NM_205863	40657	206265847	206305094	144
intron	NM_206943	24671	33525640	33526505	1
intron	NM_206943	24671	33614373	33616393	2
intron	NM_207520	64491	55255300	55254621	2
intron	NM_212474	18755	216238045	216237023	7
intron	NM_212474	18755	216238045	216237098	93
intron	NM_212474	18755	216246935	216245803	150
intron	NM_212474	18755	216259251	216257926	35
intron	NM_212476	18759	216246935	216245803	150
intron	NM_212476	18759	216259251	216257926	35
intron	NM_212478	32041	216238045	216237098	93
intron	NM_212478	32041	216259251	216257926	35
intron	NM_212540	45674	11595468	11593924	2
intron	NM_212540	45674	11597305	11593924	2
intron	NM_212540	45674	11605898	11598477	3
intron	NM_213589	47498	204341799	204335036	2
intron	NR_003698	31855	96676480	96684949	4
intron	NR_003698	31855	96679719	96680857	14
intron	NR_003698	31855	96685008	96685286	1
intron	NR_024188	31134	48732735	48732857	1
intron	NR_024526	10271	153577100	153589045	3
intron	NR_026735	21432	27852819	27853894	9
intron	NR_026735	21432	27853933	27854701	10
intron	NR_026735	21432	27862992	27864092	1
intron	NR_026922	32626	132270493	132270930	1
intron	NR_026922	32626	132277239	132277387	10
intron	NR_026966	33278	178257301	178250122	2
intron	NR_027303	45321	12857136	12857378	1
intron	NR_027303	45321	12863678	12870402	3
intron	NR_027671	18277	128855138	128860653	4
intron	NR_027749	31642	74710537	74717152	8
intron	NR_027855	29522	201725961	201724938	20
intron	NR_027862	24161	172782151	172803228	110
intron	NR_027862	24161	172822038	172822232	1
intron	NR_028050	45778	242036658	242035853	6
intron	NR_028050	45778	242041668	242039309	10
intron	NR_028051	45777	242036658	242035853	6
intron	NR_028051	45777	242038811	242036842	5
intron	NR_028051	45777	242041668	242036842	6
intron	NR_028051	45777	242041668	242039309	10
intron	NR_028063	32159	109066145	109067484	7
intron	NR_028482	33140	172314585	172314882	3
intron	NR_029402	31581	73461512	73462678	1
intron	NR_029402	31581	73461512	73466751	2
intron	NR_029402	31581	73470257	73471125	99
intron	NR_029403	31582	73461512	73462678	1
intron	NR_029403	31582	73461512	73466751	2
intron	NR_029403	31582	73461512	73470132	6
intron	NR_029403	31582	73466924	73467565	101
intron	NR_029403	31582	73467671	73470132	104
intron	NR_031666	33311	179238754	179247147	1
intron	NR_031666	33311	179247234	179247751	1
intron	NR_031666	33311	179248004	179248766	1
intron	NR_031666	33311	179248903	179250185	4
intron	NR_031666	33311	179250248	179251788	1
intron	NR_031666	33311	179253880	179255800	2
intron	NR_031666	33311	179255944	179257139	1
intron	NR_031666	33311	179257265	179259040	1
intron	NR_031666	33311	179259162	179260178	2
intron	NR_031666	33311	179278840	179291093	28
intron	NR_031666	33311	179291232	179295422	2
intron	NR_031666	33311	179291388	179295497	4
intron	NR_031666	33311	179295616	179295774	2
intron	NR_031666	33311	179295616	179298109	4
intron	NR_031666	33311	179318347	179319059	1
intron	NR_031666	33311	179319254	179320737	2
intron	NR_031666	33311	179320878	179323237	1
intron	NR_031666	33311	179323354	179325075	2
intron	NR_031666	33311	179325173	179325709	1
intron	NR_031666	33311	179345636	179350368	14
intron	NR_031666	33311	179350484	179353695	1
intron	NR_031666	33311	179350484	179355386	30
intron	NR_031666	33311	179353741	179355386	2
intron	NR_031666	33311	179355541	179358580	19
intron	NR_031666	33311	179358716	179360223	10
intron	NR_031666	33311	179360387	179363938	18
intron	NR_031666	33311	179363981	179365788	18
intron	NR_031666	33311	179388363	179396041	3
intron	NR_031666	33311	179388363	179400459	12
intron	NR_031666	33311	179400555	179402331	1
intron	NR_031666	33311	179402418	179403425	1
intron	NR_031666	33311	179404896	179406949	2
intron	NR_031666	33311	179436176	179439840	1
intron	NR_031666	33311	179440053	179440707	1
intron	NR_031666	33311	179456041	179462323	2
intron	NR_031666	33311	179462408	179465203	2
intron	NR_031666	33311	179479000	179480050	2
intron	NR_031666	33311	179480101	179484480	2
intron	NR_033179	31752	85828144	85827535	5
intron	NR_033230	32567	130918759	130915838	1
intron	NR_033231	32565	130918759	130915838	1
intron	NR_033231	32565	130932487	130931229	2
intron	NR_033232	32566	130918759	130915838	1
intron	NR_033255	34740	242625184	242619734	12
intron	NR_033872	31406	70259265	70259063	1
intron	NR_033872	31406	70278335	70215637	13
intron	NR_033872	31406	70282846	70280924	1
intron	NR_033872	31406	70310670	70309024	4
intron	NR_033935	36825	74592202	74590755	1
intron	NR_033935	36825	74601450	74600075	4
intron	NR_033935	36825	74604559	74600075	2
intron	NR_033935	36825	74604559	74601467	1
intron	NR_034059	34401	231927035	231927220	24
intron	NR_036454	31780	86769375	86756520	90
intron	NR_036454	31780	86790427	86756520	8
intron	NR_036454	31780	86790427	86769435	162
intron	NR_037710	31294	62069257	62067716	1
intron	NR_037849	31638	74685798	74685959	2
intron	NR_037849	31638	74685798	74686124	2
intron	NR_037849	31638	74685798	74686565	2
intron	NR_037849	31638	74685798	74686605	3
intron	NR_037849	31638	74686046	74686565	1
intron	NR_037849	31638	74686244	74686605	1
intron	NR_037875	30994	39681506	39701668	20
intron	NR_037904	34566	238881867	238882291	1
intron	NR_037904	34566	238881867	238925208	20
intron	NR_037904	34566	238903451	238925208	132
intron	NR_037904	34566	238903451	238933983	21
intron	NR_037904	34566	238925275	238933983	30
intron	NR_037904	34566	238934053	238934059	8
intron	NR_037904	34566	238944581	238949929	60
intron	NR_037904	34566	238973110	238982424	3
intron	NR_037904	34566	238978118	238982424	2
intron	NR_037936	32015	99771514	99772764	1
intron	NR_037936	32015	99772007	99772764	1
intron	NR_038133	28874	175779786	175742856	40
intron	NR_038133	28874	175816892	175798980	5
intron	NR_038271	33323	179388363	179396041	3
intron	NR_038271	33323	179388363	179400459	12
intron	NR_038271	33323	179400555	179402331	1
intron	NR_038271	33323	179402418	179403425	1
intron	NR_038271	33323	179404896	179406949	2
intron	NR_038271	33323	179436176	179439840	1
intron	NR_038271	33323	179440053	179440707	1
intron	NR_038271	33323	179462408	179465203	2
intron	NR_038272	33322	179388363	179396041	3
intron	NR_038272	33322	179436176	179439840	1
intron	NR_038272	33322	179440053	179440707	1
intron	NR_038431	30249	3606588	3607038	2
intron	NR_038844	31355	67404714	67402831	7
intron	NR_038844	31355	67430248	67404844	7
intron	NR_038844	31355	67432641	67404844	42
intron	NR_045562	8067	189248616	189308439	13
intron	NR_045562	8067	189248616	189331202	18
intron	NR_045562	8067	189434847	189447068	16
intron	NR_045563	5726	189248616	189308439	13
intron	NR_045563	5726	189248616	189331202	18
