contig	strand	refseqid	row	site_pos	PosType	PosAno
chr2	-	NM_024536	56286	220408260	cs	cs
chr2	-	NM_024536	56286	220407947	ss5	E1
chr2	-	NM_024536	56286	220406911	ss3	E2
chr2	-	NM_024536	56286	220406338	ss5	E2
chr2	-	NM_024536	56286	220405847	ss3	E3
chr2	-	NM_024536	56286	220405668	ss5	E3
chr2	-	NM_024536	56286	220405364	ss3	E4
chr2	-	NM_024536	56286	220404105	ce	ce
chr2	-	NM_024536	56286	220403669	te	E4
chr2	-	NM_024622	13003	170430431	ts	E1
chr2	-	NM_024622	13003	170430179	ss5	E1
chr2	-	NM_024622	13003	170428681	ss3	E2
chr2	-	NM_024622	13003	170428539	cs	cs
chr2	-	NM_024622	13003	170428163	ss5	E2
chr2	-	NM_024622	13003	170425762	ss3	E3
chr2	-	NM_024622	13003	170425694	ss5	E3
chr2	-	NM_024622	13003	170419860	ss3	E4
chr2	-	NM_024622	13003	170419735	ss5	E4
chr2	-	NM_024622	13003	170417295	ss3	E5
chr2	-	NM_024622	13003	170416897	ss5	E5
chr2	-	NM_024622	13003	170413807	ss3	E6
chr2	-	NM_024622	13003	170413697	ss5	E6
chr2	-	NM_024622	13003	170411765	ss3	E7
chr2	-	NM_024622	13003	170411634	ss5	E7
chr2	-	NM_024622	13003	170403214	ss3	E8
chr2	-	NM_024622	13003	170402728	ss5	E8
chr2	-	NM_024622	13003	170401345	ss3	E9
chr2	-	NM_024622	13003	170401231	ss5	E9
chr2	-	NM_024622	13003	170396689	ss3	E10
chr2	-	NM_024622	13003	170396561	ss5	E10
chr2	-	NM_024622	13003	170394651	ss3	E11
chr2	-	NM_024622	13003	170394523	ss5	E11
chr2	-	NM_024622	13003	170393850	ss3	E12
chr2	-	NM_024622	13003	170393737	ss5	E12
chr2	-	NM_024622	13003	170388000	ss3	E13
chr2	-	NM_024622	13003	170387862	ss5	E13
chr2	-	NM_024622	13003	170387211	ss3	E14
chr2	-	NM_024622	13003	170387097	ss5	E14
chr2	-	NM_024622	13003	170386436	ss3	E15
chr2	-	NM_024622	13003	170386335	ce	ce
chr2	-	NM_024622	13003	170385018	te	E15
chr2	-	NM_024753	3751	166810348	ts	E1
chr2	-	NM_024753	3751	166810215	cs	cs
chr2	-	NM_024753	3751	166810195	ss5	E1
chr2	-	NM_024753	3751	166806234	ss3	E2
chr2	-	NM_024753	3751	166806105	ss5	E2
chr2	-	NM_024753	3751	166806014	ss3	E3
chr2	-	NM_024753	3751	166805904	ss5	E3
chr2	-	NM_024753	3751	166802200	ss3	E4
chr2	-	NM_024753	3751	166802034	ss5	E4
chr2	-	NM_024753	3751	166799851	ss3	E5
chr2	-	NM_024753	3751	166799729	ss5	E5
chr2	-	NM_024753	3751	166797694	ss3	E6
chr2	-	NM_024753	3751	166797537	ss5	E6
chr2	-	NM_024753	3751	166789567	ss3	E7
chr2	-	NM_024753	3751	166789483	ss5	E7
chr2	-	NM_024753	3751	166788366	ss3	E8
chr2	-	NM_024753	3751	166788268	ss5	E8
chr2	-	NM_024753	3751	166786874	ss3	E9
chr2	-	NM_024753	3751	166786682	ss5	E9
chr2	-	NM_024753	3751	166786257	ss3	E10
chr2	-	NM_024753	3751	166786160	ss5	E10
chr2	-	NM_024753	3751	166785845	ss3	E11
chr2	-	NM_024753	3751	166785645	ss5	E11
chr2	-	NM_024753	3751	166781188	ss3	E12
chr2	-	NM_024753	3751	166781059	ss5	E12
chr2	-	NM_024753	3751	166775943	ss3	E13
chr2	-	NM_024753	3751	166775786	ss5	E13
chr2	-	NM_024753	3751	166773991	ss3	E14
chr2	-	NM_024753	3751	166773767	ss5	E14
chr2	-	NM_024753	3751	166771949	ss3	E15
chr2	-	NM_024753	3751	166771711	ss5	E15
chr2	-	NM_024753	3751	166770156	ss3	E16
chr2	-	NM_024753	3751	166770084	ss5	E16
chr2	-	NM_024753	3751	166769134	ss3	E17
chr2	-	NM_024753	3751	166769024	ss5	E17
chr2	-	NM_024753	3751	166767975	ss3	E18
chr2	-	NM_024753	3751	166767837	ss5	E18
chr2	-	NM_024753	3751	166764294	ss3	E19
chr2	-	NM_024753	3751	166764188	ss5	E19
chr2	-	NM_024753	3751	166758420	ss3	E20
chr2	-	NM_024753	3751	166758232	ss5	E20
chr2	-	NM_024753	3751	166756390	ss3	E21
chr2	-	NM_024753	3751	166756280	ss5	E21
chr2	-	NM_024753	3751	166755277	ss3	E22
chr2	-	NM_024753	3751	166755196	ss5	E22
chr2	-	NM_024753	3751	166747498	ss3	E23
chr2	-	NM_024753	3751	166747348	ss5	E23
chr2	-	NM_024753	3751	166747150	ss3	E24
chr2	-	NM_024753	3751	166746989	ss5	E24
chr2	-	NM_024753	3751	166744984	ss3	E25
chr2	-	NM_024753	3751	166744789	ss5	E25
chr2	-	NM_024753	3751	166740528	ss3	E26
chr2	-	NM_024753	3751	166740304	ss5	E26
chr2	-	NM_024753	3751	166737309	ss3	E27
chr2	-	NM_024753	3751	166737189	ss5	E27
chr2	-	NM_024753	3751	166732742	ss3	E28
chr2	-	NM_024753	3751	166732675	ss5	E28
chr2	-	NM_024753	3751	166731342	ss3	E29
chr2	-	NM_024753	3751	166731265	ce	ce
chr2	-	NM_024753	3751	166729872	te	E29
chr2	-	NM_024782	27386	220028110	ss5	NM_001144889:E10
chr2	-	NM_024782	27386	220027116	ss3	NM_144712:E10
chr2	-	NM_024782	27386	220027021	ss5	NM_001144889:E11
chr2	-	NM_024782	27386	220026926	ss3	NM_001144889:E12
chr2	-	NM_024782	27386	220025587	ts	E1
chr2	-	NM_024782	27386	220025442	ss5	E1
chr2	-	NM_024782	27386	220023084	ss3	E2
chr2	-	NM_024782	27386	220022908	ss5	E2
chr2	-	NM_024782	27386	220022406	ss3	E3
chr2	-	NM_024782	27386	220022194	ss5	E3
chr2	-	NM_024782	27386	220012517	ss3	E4
chr2	-	NM_024782	27386	220012379	ss5	E4
chr2	-	NM_024782	27386	220011460	ss3	E5
chr2	-	NM_024782	27386	220011402	ss5	E5
chr2	-	NM_024782	27386	219942928	ss3	E6
chr2	-	NM_024782	27386	219942811	ss5	E6
chr2	-	NM_024782	27386	219942086	ss3	E7
chr2	-	NM_024782	27386	219941968	ss5	E7
chr2	-	NM_024782	27386	219941177	ss3	E8
chr2	-	NM_024782	27386	219941103	ce	ce
chr2	-	NM_024782	27386	219940046	te	E8
chr2	-	NM_024894	45451	10830113	ts	E1
chr2	-	NM_024894	45451	10829987	cs	cs
chr2	-	NM_024894	45451	10829922	ss5	E1
chr2	-	NM_024894	45451	10824738	ss3	E2
chr2	-	NM_024894	45451	10824693	ss5	E2
chr2	-	NM_024894	45451	10822195	ss3	E3
chr2	-	NM_024894	45451	10822097	ss5	E3
chr2	-	NM_024894	45451	10815997	ss3	E4
chr2	-	NM_024894	45451	10815920	ss5	E4
chr2	-	NM_024894	45451	10813683	ss3	E5
chr2	-	NM_024894	45451	10813646	ss5	E5
chr2	-	NM_024894	45451	10811816	ss3	E6
chr2	-	NM_024894	45451	10811680	ss5	E6
chr2	-	NM_024894	45451	10808849	ss3	E7
chr2	-	NM_024894	45451	10808784	ss5	E7
chr2	-	NM_024894	45451	10807404	ss3	E8
chr2	-	NM_024894	45451	10807344	ss5	E8
chr2	-	NM_024894	45451	10803170	ss3	E9
chr2	-	NM_024894	45451	10803085	ss5	E9
chr2	-	NM_024894	45451	10799376	ss3	E10
chr2	-	NM_024894	45451	10799298	ss5	E10
chr2	-	NM_024894	45451	10798017	ss3	E11
chr2	-	NM_024894	45451	10797868	ss5	E11
chr2	-	NM_024894	45451	10794673	ss3	E12
chr2	-	NM_024894	45451	10794607	ss5	E12
chr2	-	NM_024894	45451	10784498	ss3	E13
chr2	-	NM_024894	45451	10784446	ss5	E13
chr2	-	NM_024894	45451	10747437	ss3	E14
chr2	-	NM_024894	45451	10747311	ss5	E14
chr2	-	NM_024894	45451	10743283	ss3	E15
chr2	-	NM_024894	45451	10743204	ss5	E15
chr2	-	NM_024894	45451	10743000	ss3	E16
chr2	-	NM_024894	45451	10742902	ss5	E16
chr2	-	NM_024894	45451	10741068	ss3	E17
chr2	-	NM_024894	45451	10740979	ss5	E17
chr2	-	NM_024894	45451	10729877	ss3	E18
chr2	-	NM_024894	45451	10729704	ss5	E18
chr2	-	NM_024894	45451	10729416	ss3	E19
chr2	-	NM_024894	45451	10729169	ss5	E19
chr2	-	NM_024894	45451	10717864	ss3	E20
chr2	-	NM_024894	45451	10717762	ss5	E20
chr2	-	NM_024894	45451	10712316	ss3	E21
chr2	-	NM_024894	45451	10712197	ce	ce
chr2	-	NM_024894	45451	10710892	te	E21
chr2	-	NM_025076	30759	106810795	ts	E1
chr2	-	NM_025076	30759	106810697	cs	cs
chr2	-	NM_025076	30759	106810604	ss5	E1
chr2	-	NM_025076	30759	106782539	ss3	E2
chr2	-	NM_025076	30759	106782512	ss5	E2
chr2	-	NM_025076	30759	106781255	ss3	n-dE2ss5
chr2	-	NM_025076	30759	106781240	ss3	E3
chr2	-	NM_025076	30759	106781192	ss5	E3
chr2	-	NM_025076	30759	106780166	ss3	E4
chr2	-	NM_025076	30759	106780123	ss5	E4
chr2	-	NM_025076	30759	106774574	ss3	E5
chr2	-	NM_025076	30759	106774514	ss5	E5
chr2	-	NM_025076	30759	106761826	ss3	E6
chr2	-	NM_025076	30759	106761646	ss5	E6
chr2	-	NM_025076	30759	106746234	ss3	E7
chr2	-	NM_025076	30759	106746130	ss5	E7
chr2	-	NM_025076	30759	106742135	ss3	E8
chr2	-	NM_025076	30759	106742076	ss5	E8
chr2	-	NM_025076	30759	106739547	ss3	E9
chr2	-	NM_025076	30759	106739426	ss5	E9
chr2	-	NM_025076	30759	106729221	ss3	E10
chr2	-	NM_025076	30759	106729102	ss5	E10
chr2	-	NM_025076	30759	106721293	ss3	E11
chr2	-	NM_025076	30759	106721250	ss5	E11
chr2	-	NM_025076	30759	106717574	ss3	E12
chr2	-	NM_025076	30759	106717514	ss5	E12
chr2	-	NM_025076	30759	106715229	ss3	E13
chr2	-	NM_025076	30759	106715172	ss5	E13
chr2	-	NM_025076	30759	106713277	ss3	E14
chr2	-	NM_025076	30759	106713174	ss5	E14
chr2	-	NM_025076	30759	106710613	ss3	E15
chr2	-	NM_025076	30759	106710482	ce	ce
chr2	-	NM_025076	30759	106709759	te	E15
chr2	-	NM_025190	21477	98206428	ts	E1
chr2	-	NM_025190	21477	98206148	cs	cs
chr2	-	NM_025190	21477	98205988	ss5	E1
chr2	-	NM_025190	21477	98201861	ss3	E2
chr2	-	NM_025190	21477	98201747	ss5	E2
chr2	-	NM_025190	21477	98201580	ss3	E3
chr2	-	NM_025190	21477	98201407	ss5	E3
chr2	-	NM_025190	21477	98197031	ss3	E4
chr2	-	NM_025190	21477	98196925	ss5	E4
chr2	-	NM_025190	21477	98195506	ss3	E5
chr2	-	NM_025190	21477	98195369	ss5	E5
chr2	-	NM_025190	21477	98192909	ss3	E6
chr2	-	NM_025190	21477	98192842	ss5	E6
chr2	-	NM_025190	21477	98177323	ss3	E7
chr2	-	NM_025190	21477	98177295	ss5	E7
chr2	-	NM_025190	21477	98177200	ss3	E8
chr2	-	NM_025190	21477	98177128	ss5	E8
chr2	-	NM_025190	21477	98175457	ss3	E9
chr2	-	NM_025190	21477	98175429	ss5	E9
chr2	-	NM_025190	21477	98175334	ss3	E10
chr2	-	NM_025190	21477	98175262	ss5	E10
chr2	-	NM_025190	21477	98173595	ss3	E11
chr2	-	NM_025190	21477	98173567	ss5	E11
chr2	-	NM_025190	21477	98173472	ss3	E12
chr2	-	NM_025190	21477	98173400	ss5	E12
chr2	-	NM_025190	21477	98171717	ss3	E13
chr2	-	NM_025190	21477	98171689	ss5	E13
chr2	-	NM_025190	21477	98171595	ss3	E14
chr2	-	NM_025190	21477	98171523	ss5	E14
chr2	-	NM_025190	21477	98169834	ss3	E15
chr2	-	NM_025190	21477	98169806	ss5	E15
chr2	-	NM_025190	21477	98169703	ss3	E16
chr2	-	NM_025190	21477	98169631	ss5	E16
chr2	-	NM_025190	21477	98167943	ss3	E17
chr2	-	NM_025190	21477	98167915	ss5	E17
chr2	-	NM_025190	21477	98167824	ss3	E18
chr2	-	NM_025190	21477	98167752	ss5	E18
chr2	-	NM_025190	21477	98166077	ss3	E19
chr2	-	NM_025190	21477	98166049	ss5	E19
chr2	-	NM_025190	21477	98165954	ss3	E20
chr2	-	NM_025190	21477	98165882	ss5	E20
chr2	-	NM_025190	21477	98164194	ss3	E21
chr2	-	NM_025190	21477	98164166	ss5	E21
chr2	-	NM_025190	21477	98164071	ss3	E22
chr2	-	NM_025190	21477	98163999	ss5	E22
chr2	-	NM_025190	21477	98162324	ss3	E23
chr2	-	NM_025190	21477	98162296	ss5	E23
chr2	-	NM_025190	21477	98162201	ss3	E24
chr2	-	NM_025190	21477	98162129	ss5	E24
chr2	-	NM_025190	21477	98160448	ss3	E25
chr2	-	NM_025190	21477	98160420	ss5	E25
chr2	-	NM_025190	21477	98160325	ss3	E26
chr2	-	NM_025190	21477	98160253	ss5	E26
chr2	-	NM_025190	21477	98158570	ss3	E27
chr2	-	NM_025190	21477	98158542	ss5	E27
chr2	-	NM_025190	21477	98158446	ss3	E28
chr2	-	NM_025190	21477	98158374	ss5	E28
chr2	-	NM_025190	21477	98156692	ss3	E29
chr2	-	NM_025190	21477	98156664	ss5	E29
chr2	-	NM_025190	21477	98156569	ss3	E30
chr2	-	NM_025190	21477	98156497	ss5	E30
chr2	-	NM_025190	21477	98154826	ss3	E31
chr2	-	NM_025190	21477	98154798	ss5	E31
chr2	-	NM_025190	21477	98154703	ss3	E32
chr2	-	NM_025190	21477	98154631	ss5	E32
chr2	-	NM_025190	21477	98152959	ss3	E33
chr2	-	NM_025190	21477	98152931	ss5	E33
chr2	-	NM_025190	21477	98152835	ss3	E34
chr2	-	NM_025190	21477	98152763	ss5	E34
chr2	-	NM_025190	21477	98148847	ss3	E35
chr2	-	NM_025190	21477	98148774	ss5	E35
chr2	-	NM_025190	21477	98139930	ss3	E36
chr2	-	NM_025190	21477	98139789	ss5	E36
chr2	-	NM_025190	21477	98132408	ss3	E37
chr2	-	NM_025190	21477	98132195	ss5	E37
chr2	-	NM_025190	21477	98129826	ss3	E38
chr2	-	NM_025190	21477	98129643	ss5	E38
chr2	-	NM_025190	21477	98128515	ss3	E39
chr2	-	NM_025190	21477	98127601	ss5	E39
chr2	-	NM_025190	21477	98126196	ss3	E40
chr2	-	NM_025190	21477	98126044	ss5	E40
chr2	-	NM_025190	21477	98124528	ss3	E41
chr2	-	NM_025190	21477	98124458	ss5	E41
chr2	-	NM_025190	21477	98124120	ss3	E42
chr2	-	NM_025190	21477	98124027	ss5	E42
chr2	-	NM_025190	21477	98123528	ss3	E43
chr2	-	NM_025190	21477	98123505	ce	ce
chr2	-	NM_025190	21477	98123499	ss5	E43
chr2	-	NM_025190	21477	98122898	ss3	E44
chr2	-	NM_025190	21477	98121261	te	E44
chr2	-	NM_025203	21469	24270296	ts	E1
chr2	-	NM_025203	21469	24270184	ss5	E1
chr2	-	NM_025203	21469	24262382	ss3	E2
chr2	-	NM_025203	21469	24262364	cs	cs
chr2	-	NM_025203	21469	24260547	ss5	E2
chr2	-	NM_025203	21469	24255816	ss3	E3
chr2	-	NM_025203	21469	24255699	ss5	E3
chr2	-	NM_025203	21469	24254032	ss3	E4
chr2	-	NM_025203	21469	24253803	ce	ce
chr2	-	NM_025203	21469	24252206	te	E4
chr2	-	NM_030768	37519	239112324	ts	E1
chr2	-	NM_030768	37519	239112194	cs	cs
chr2	-	NM_030768	37519	239112140	ss5	E1
chr2	-	NM_030768	37519	239103511	ss3	E2
chr2	-	NM_030768	37519	239103446	ss5	E2
chr2	-	NM_030768	37519	239102972	ss3	E3
chr2	-	NM_030768	37519	239102916	ss5	E3
chr2	-	NM_030768	37519	239098613	ss3	E4
chr2	-	NM_030768	37519	239098494	ss5	E4
chr2	-	NM_030768	37519	239096898	ss3	E5
chr2	-	NM_030768	37519	239096772	ss5	E5
chr2	-	NM_030768	37519	239093928	ss3	E6
chr2	-	NM_030768	37519	239093822	ss5	E6
chr2	-	NM_030768	37519	239092754	ss3	E7
chr2	-	NM_030768	37519	239092661	ss5	E7
chr2	-	NM_030768	37519	239092381	ss3	E8
chr2	-	NM_030768	37519	239092294	ss5	E8
chr2	-	NM_030768	37519	239090827	ss3	E9
chr2	-	NM_030768	37519	239090706	ss5	E9
chr2	-	NM_030768	37519	239082294	ss3	E10
chr2	-	NM_030768	37519	239082175	ss5	E10
chr2	-	NM_030768	37519	239079665	ss3	E11
chr2	-	NM_030768	37519	239079584	ss5	E11
chr2	-	NM_030768	37519	239079317	ss3	E12
chr2	-	NM_030768	37519	239079177	ce	ce
chr2	-	NM_030768	37519	239079043	te	E12
chr2	-	NM_030797	60669	16847134	ts	E1
chr2	-	NM_030797	60669	16847048	ss5	E1
chr2	-	NM_030797	60669	16805287	ss3	E2
chr2	-	NM_030797	60669	16805132	ss5	E2
chr2	-	NM_030797	60669	16769397	ss3	E3
chr2	-	NM_030797	60669	16769387	cs	cs
chr2	-	NM_030797	60669	16769318	ss5	E3
chr2	-	NM_030797	60669	16747035	ss3	E4
chr2	-	NM_030797	60669	16746914	ss5	E4
chr2	-	NM_030797	60669	16745362	ss3	E5
chr2	-	NM_030797	60669	16745257	ss5	E5
chr2	-	NM_030797	60669	16743409	ss3	E6
chr2	-	NM_030797	60669	16743273	ss5	E6
chr2	-	NM_030797	60669	16742801	ss3	E7
chr2	-	NM_030797	60669	16742724	ss5	E7
chr2	-	NM_030797	60669	16742545	ss3	E8
chr2	-	NM_030797	60669	16742429	ss5	E8
chr2	-	NM_030797	60669	16742337	ss3	E9
chr2	-	NM_030797	60669	16742258	ss5	E9
chr2	-	NM_030797	60669	16740854	ss3	E10
chr2	-	NM_030797	60669	16740728	ss5	E10
chr2	-	NM_030797	60669	16736407	ss3	E11
chr2	-	NM_030797	60669	16736337	ss5	E11
chr2	-	NM_030797	60669	16734267	ss3	E12
chr2	-	NM_030797	60669	16734204	ce	ce
chr2	-	NM_030797	60669	16730730	te	E12
chr2	-	NM_030923	44296	135476571	ts	E1
chr2	-	NM_030923	44296	135476505	cs	cs
chr2	-	NM_030923	44296	135476304	ss5	E1
chr2	-	NM_030923	44296	135470889	ss3	E2
chr2	-	NM_030923	44296	135470770	ss5	E2
chr2	-	NM_030923	44296	135309662	ss3	E3
chr2	-	NM_030923	44296	135309619	ss5	E3
chr2	-	NM_030923	44296	135308232	ss3	E4
chr2	-	NM_030923	44296	135308141	ss5	E4
chr2	-	NM_030923	44296	135260568	ss3	E5
chr2	-	NM_030923	44296	135260472	ss5	E5
chr2	-	NM_030923	44296	135223796	ss3	E6
chr2	-	NM_030923	44296	135223685	ss5	E6
chr2	-	NM_030923	44296	135215744	ss3	E7
chr2	-	NM_030923	44296	135215603	ss5	E7
chr2	-	NM_030923	44296	135214347	ss3	E8
chr2	-	NM_030923	44296	135214287	ce	ce
chr2	-	NM_030923	44296	135213330	te	E8
chr2	-	NM_032181	63207	75796848	ts	E1
chr2	-	NM_032181	63207	75796602	ss5	E1
chr2	-	NM_032181	63207	75749613	ss3	E2
chr2	-	NM_032181	63207	75749491	ss5	E2
chr2	-	NM_032181	63207	75745334	ss3	E3
chr2	-	NM_032181	63207	75745266	cs	cs
chr2	-	NM_032181	63207	75745182	ss5	E3
chr2	-	NM_032181	63207	75720735	ss3	E4
chr2	-	NM_032181	63207	75720362	ce	ce
chr2	-	NM_032181	63207	75719444	te	E4
chr2	-	NM_032319	20387	73460412	ts	E1
chr2	-	NM_032319	20387	73460288	cs	cs
chr2	-	NM_032319	20387	73460222	ss5	E1
chr2	-	NM_032319	20387	73457341	ss3	E2
chr2	-	NM_032319	20387	73457241	ss5	E2
chr2	-	NM_032319	20387	73456698	ss3	E3
chr2	-	NM_032319	20387	73456589	ss5	E3
chr2	-	NM_032319	20387	73456090	ss3	E4
chr2	-	NM_032319	20387	73455923	ss5	E4
chr2	-	NM_032319	20387	73455702	ss3	E5
chr2	-	NM_032319	20387	73455582	ce	ce
chr2	-	NM_032319	20387	73455134	te	E5
chr2	-	NM_032390	3246	122494503	ts	E1
chr2	-	NM_032390	3246	122494426	cs	cs
chr2	-	NM_032390	3246	122494322	ss5	E1
chr2	-	NM_032390	3246	122493326	ss3	E2
chr2	-	NM_032390	3246	122493189	ss5	E2
chr2	-	NM_032390	3246	122489780	ss3	E3
chr2	-	NM_032390	3246	122489672	ss5	E3
chr2	-	NM_032390	3246	122488680	ss3	E4
chr2	-	NM_032390	3246	122488469	ss5	E4
chr2	-	NM_032390	3246	122486112	ss3	E5
chr2	-	NM_032390	3246	122486053	ss5	E5
chr2	-	NM_032390	3246	122485932	ss3	E6
chr2	-	NM_032390	3246	122485864	ss5	E6
chr2	-	NM_032390	3246	122485488	ss3	E7
chr2	-	NM_032390	3246	122485300	ce	ce
chr2	-	NM_032390	3246	122484521	te	E7
chr2	-	NM_032494	35081	113012664	ts	E1
chr2	-	NM_032494	35081	113012558	cs	cs
chr2	-	NM_032494	35081	113012485	ss5	E1
chr2	-	NM_032494	35081	113007849	ss3	E2
chr2	-	NM_032494	35081	113007768	ss5	E2
chr2	-	NM_032494	35081	112996105	ss3	E3
chr2	-	NM_032494	35081	112995892	ss5	E3
chr2	-	NM_032494	35081	112994272	ss3	E4
chr2	-	NM_032494	35081	112994139	ss5	E4
chr2	-	NM_032494	35081	112991813	ss3	E5
chr2	-	NM_032494	35081	112991697	ss5	E5
chr2	-	NM_032494	35081	112990948	ss3	E6
chr2	-	NM_032494	35081	112990835	ss5	E6
chr2	-	NM_032494	35081	112989522	ss3	E7
chr2	-	NM_032494	35081	112989415	ss5	E7
chr2	-	NM_032494	35081	112988527	ss3	E8
chr2	-	NM_032494	35081	112988495	ce	ce
chr2	-	NM_032494	35081	112988480	ss5	E8
chr2	-	NM_032494	35081	112974045	ss3	E9
chr2	-	NM_032494	35081	112973439	te	E9
chr2	-	NM_032601	53090	71357394	ts	E1
chr2	-	NM_032601	53090	71357349	cs	cs
chr2	-	NM_032601	53090	71357310	ss5	E1
chr2	-	NM_032601	53090	71356847	ss5	n-dE1ss5
chr2	-	NM_032601	53090	71351673	ss3	E2
chr2	-	NM_032601	53090	71351336	ss5	E2
chr2	-	NM_032601	53090	71337988	ss3	n-dE2ss5
chr2	-	NM_032601	53090	71337252	ss3	E3
chr2	-	NM_032601	53090	71337100	ce	ce
chr2	-	NM_032601	53090	71336806	te	E3
chr2	-	NM_032603	32211	74781122	ts	E1
chr2	-	NM_032603	32211	74781003	ss5	E1
chr2	-	NM_032603	32211	74779773	ss3	E2
chr2	-	NM_032603	32211	74779761	cs	cs
chr2	-	NM_032603	32211	74779449	ss5	E2
chr2	-	NM_032603	32211	74777475	ss3	E3
chr2	-	NM_032603	32211	74777312	ss5	E3
chr2	-	NM_032603	32211	74776710	ss3	E4
chr2	-	NM_032603	32211	74776496	ss5	E4
chr2	-	NM_032603	32211	74764055	ss3	E5
chr2	-	NM_032603	32211	74763836	ss5	E5
chr2	-	NM_032603	32211	74763598	ss3	E6
chr2	-	NM_032603	32211	74763418	ss5	E6
chr2	-	NM_032603	32211	74763277	ss3	E7
chr2	-	NM_032603	32211	74763123	ss5	E7
chr2	-	NM_032603	32211	74762882	ss3	E8
chr2	-	NM_032603	32211	74762715	ss5	E8
chr2	-	NM_032603	32211	74762581	ss3	E9
chr2	-	NM_032603	32211	74762419	ss5	E9
chr2	-	NM_032603	32211	74761901	ss3	E10
chr2	-	NM_032603	32211	74761658	ss5	E10
chr2	-	NM_032603	32211	74761558	ss3	E11
chr2	-	NM_032603	32211	74761443	ss5	E11
chr2	-	NM_032603	32211	74761363	ss3	E12
chr2	-	NM_032603	32211	74761227	ss5	E12
chr2	-	NM_032603	32211	74761120	ss3	E13
chr2	-	NM_032603	32211	74761009	ss5	E13
chr2	-	NM_032603	32211	74760806	ss3	E14
chr2	-	NM_032603	32211	74760733	ce	ce
chr2	-	NM_032603	32211	74759386	te	E14
chr2	-	NM_032603	32211	74756707	ss5	NR_126510:E1
chr2	-	NM_032603	32211	74756626	ss3	NR_126511:E2
chr2	-	NM_032603	32211	74756489	ss5	NR_126511:E2
chr2	-	NM_032603	32211	74756409	ss3	NR_126510:E3
chr2	-	NM_032603	32211	74756259	ss5	NR_126510:E3
chr2	-	NM_032603	32211	74756062	ss3	NM_181575:E4
chr2	-	NM_032603	32211	74755878	ss5	NR_126511:E3
chr2	-	NM_032603	32211	74755616	ss3	NM_181575:E5
chr2	-	NM_032603	32211	74755544	ss5	NR_126511:E4
chr2	-	NM_032603	32211	74755448	ss3	NM_181575:E6
chr2	-	NM_032673	63287	74734821	ts	E1
chr2	-	NM_032673	63287	74734795	cs	cs
chr2	-	NM_032673	63287	74734703	ss5	E1
chr2	-	NM_032673	63287	74734485	ss5	n-dE1ss5
chr2	-	NM_032673	63287	74734274	ss3	E2
chr2	-	NM_032673	63287	74734169	ss5	E2
chr2	-	NM_032673	63287	74734011	ss3	E3
chr2	-	NM_032673	63287	74733859	ss5	E3
chr2	-	NM_032673	63287	74733379	ss3	E4
chr2	-	NM_032673	63287	74733308	ss5	E4
chr2	-	NM_032673	63287	74733184	ss3	E5
chr2	-	NM_032673	63287	74733079	ss5	E5
chr2	-	NM_032673	63287	74732897	ss3	E6
chr2	-	NM_032673	63287	74732864	ss5	E6
chr2	-	NM_032673	63287	74732765	ss3	E7
chr2	-	NM_032673	63287	74732679	ss5	E7
chr2	-	NM_032673	63287	74732546	ss3	E8
chr2	-	NM_032673	63287	74732466	ss5	E8
chr2	-	NM_032673	63287	74732317	ss3	E9
chr2	-	NM_032673	63287	74732270	ce	ce
chr2	-	NM_032673	63287	74732170	te	E9
chr2	-	NM_032779	23707	74710357	ts	E1
chr2	-	NM_032779	23707	74709964	cs	cs
chr2	-	NM_032779	23707	74708944	ss5	E1
chr2	-	NM_032779	23707	74708665	ss3	E2
chr2	-	NM_032779	23707	74708579	ss5	E2
chr2	-	NM_032779	23707	74708499	ss3	E3
chr2	-	NM_032779	23707	74708350	ss5	E3
chr2	-	NM_032779	23707	74708192	ss3	E4
chr2	-	NM_032779	23707	74708083	ss5	E4
chr2	-	NM_032779	23707	74708009	ss3	E5
chr2	-	NM_032779	23707	74707896	ss5	E5
chr2	-	NM_032779	23707	74702853	ss3	E6
chr2	-	NM_032779	23707	74702739	ss5	E6
chr2	-	NM_032779	23707	74702529	ss3	E7
chr2	-	NM_032779	23707	74702352	ss5	E7
chr2	-	NM_032779	23707	74702242	ss3	E8
chr2	-	NM_032779	23707	74702043	ss5	E8
chr2	-	NM_032779	23707	74701929	ss3	E9
chr2	-	NM_032779	23707	74701673	ce	ce
chr2	-	NM_032779	23707	74699959	te	E9
chr2	-	NM_032779	23707	74699696	ss5	n-dE9te
chr2	-	NM_032779	23707	74699597	ss3	n-dE9te
chr2	-	NM_032779	23707	74699485	ss5	n-dE9te
chr2	-	NM_032779	23707	74699379	ss3	n-dE9te
chr2	-	NM_033046	54135	74668833	ss5	n
chr2	-	NM_033046	54135	74667710	ts	E1
chr2	-	NM_033046	54135	74667480	ss5	E1
chr2	-	NM_033046	54135	74667104	ss3	E2
chr2	-	NM_033046	54135	74666749	cs	cs
chr2	-	NM_033046	54135	74666678	ss5	E2
chr2	-	NM_033046	54135	74659793	ss3	E3
chr2	-	NM_033046	54135	74659594	ss5	E3
chr2	-	NM_033046	54135	74657804	ss3	E4
chr2	-	NM_033046	54135	74657743	ss5	E4
chr2	-	NM_033046	54135	74657645	ss3	E5
chr2	-	NM_033046	54135	74657592	ss5	E5
chr2	-	NM_033046	54135	74657496	ss3	E6
chr2	-	NM_033046	54135	74657379	ss5	E6
