Gblock_id	cds_len	transcript_len
NM_022168:13782:21	0	468
NM_022168:13782:22	0	260
NM_022168:13782:23	0	2742
NM_022168:13782:24	0	150
NM_022168:13782:25	0	1407
NM_022168:13782:26	0	162
NM_022168:13782:27	0	3948
NM_022168:13782:28	0	191
NM_022168:13782:29	0	517
NM_022168:13782:30	0	91
NM_022168:13782:31	0	99
NM_022168:13782:32	0	180
NM_022168:13782:33	0	121
NM_022336:27443:1	0	413
NM_022336:27443:2	0	57927
NM_022336:27443:3	0	18
NM_022336:27443:4	0	51
NM_022336:27443:5	0	721
NM_022336:27443:6	0	123
NM_022336:27443:7	0	740
NM_022336:27443:8	0	182
NM_022336:27443:9	0	5744
NM_022336:27443:10	0	86
NM_022336:27443:11	0	10603
NM_022336:27443:12	0	87
NM_022336:27443:13	0	1605
NM_022336:27443:14	0	126
NM_022336:27443:15	0	96
NM_022336:27443:16	0	75
NM_022336:27443:17	0	243
NM_022336:27443:18	0	73
NM_022336:27443:19	0	2440
NM_022336:27443:20	0	160
NM_022336:27443:21	0	1491
NM_022336:27443:22	0	61
NM_022336:27443:23	0	9078
NM_022336:27443:24	0	323
NM_022336:27443:25	0	2436
NM_022449:24258:1	0	660
NM_022449:24258:2	0	4309
NM_022449:24258:3	0	3
NM_022449:24258:4	0	157
NM_022449:24258:5	0	7842
NM_022449:24258:6	0	152
NM_022449:24258:7	0	621
NM_022449:24258:8	0	126
NM_022449:24258:9	0	1776
NM_022449:24258:10	0	94
NM_022449:24258:11	0	258
NM_022449:24258:12	0	110
NM_022449:24258:13	0	697
NM_022453:20318:1	0	88
NM_022453:20318:2	0	41
NM_022453:20318:3	0	3250
NM_022453:20318:4	0	75
NM_022453:20318:5	0	263
NM_022453:20318:6	0	103
NM_022453:20318:7	0	92
NM_022453:20318:8	0	68
NM_022453:20318:9	0	97
NM_022453:20318:10	0	70
NM_022453:20318:11	0	1681
NM_022453:20318:12	0	72
NM_022453:20318:13	0	99
NM_022453:20318:14	0	144
NM_022453:20318:15	0	668
NM_022453:20318:16	0	93
NM_022453:20318:17	0	281
NM_022453:20318:18	0	135
NM_022453:20318:19	0	203
NM_022453:20318:20	0	579
NM_022453:20318:21	0	93
NM_022460:43656:1	0	41
NM_022460:43656:2	0	32
NM_022460:43656:3	0	5526
NM_022460:43656:4	0	166
NM_022460:43656:5	0	4159
NM_022460:43656:6	0	208
NM_022460:43656:7	0	2320
NM_022460:43656:8	0	217
NM_022460:43656:9	0	13543
NM_022460:43656:10	0	161
NM_022460:43656:11	0	700
NM_022460:43656:12	0	136
NM_022460:43656:13	0	4650
NM_022460:43656:14	0	259
NM_022460:43656:15	0	1183
NM_022648:54966:1	0	209
NM_022648:54966:2	0	23628
NM_022648:54966:3	0	42
NM_022648:54966:4	0	12943
NM_022648:54966:5	0	42
NM_022648:54966:6	0	824
NM_022648:54966:7	0	51
NM_022648:54966:8	0	4511
NM_022648:54966:9	0	1311
NM_022648:54966:10	0	50
NM_022648:54966:11	0	2493
NM_022648:54966:12	0	4
NM_022648:54966:13	0	168
NM_022648:54966:14	0	2741
NM_022648:54966:15	0	51
NM_022648:54966:16	0	1444
NM_022648:54966:17	0	123
NM_022648:54966:18	0	426
NM_022648:54966:19	0	65
NM_022648:54966:20	0	1902
NM_022648:54966:21	0	84
NM_022648:54966:22	0	4315
NM_022648:54966:23	0	113
NM_022648:54966:24	0	429
NM_022648:54966:25	0	61
NM_022648:54966:26	0	224
NM_022648:54966:27	0	76
NM_022648:54966:28	0	579
NM_022648:54966:29	0	130
NM_022648:54966:30	0	2623
NM_022648:54966:31	0	66
NM_022648:54966:32	0	1331
NM_022648:54966:33	0	117
NM_022648:54966:34	0	21196
NM_022648:54966:35	0	10614
NM_022648:54966:36	0	1578
NM_022648:54966:37	0	6224
NM_022648:54966:38	0	5074
NM_022648:54966:39	0	197
NM_022648:54966:40	0	848
NM_022648:54966:41	0	76
NM_022648:54966:42	0	3543
NM_022648:54966:43	0	93
NM_022648:54966:44	0	1064
NM_022648:54966:45	0	24
NM_022648:54966:46	0	352
NM_022648:54966:47	0	132
NM_022648:54966:48	0	39
NM_022648:54966:49	0	7905
NM_022648:54966:50	0	199
NM_022648:54966:51	0	2980
NM_022648:54966:52	0	1070
NM_022648:54966:53	0	2691
NM_022648:54966:54	0	87
NM_022648:54966:55	0	1095
NM_022648:54966:56	0	132
NM_022648:54966:57	0	377
NM_022648:54966:58	0	3
NM_022648:54966:59	0	90
NM_022648:54966:60	0	769
NM_022648:54966:61	0	78
NM_022648:54966:62	0	2048
NM_022648:54966:63	0	72
NM_022648:54966:64	0	256
NM_022648:54966:65	0	169
NM_022648:54966:66	0	1151
NM_022648:54966:67	0	69
NM_022648:54966:68	0	495
NM_022648:54966:69	0	33
NM_022648:54966:70	0	3471
NM_022648:54966:71	0	145
NM_022648:54966:72	0	4670
NM_022662:29996:1	0	223
NM_022662:29996:2	0	3092
NM_022662:29996:3	0	24
NM_022662:29996:4	0	213
NM_022662:29996:5	0	1641
NM_022662:29996:6	0	162
NM_022662:29996:7	0	5145
NM_022662:29996:8	0	52
NM_022662:29996:9	0	204
NM_022662:29996:10	0	101
NM_022662:29996:11	0	595
NM_022662:29996:12	0	83
NM_022662:29996:13	0	4533
NM_022662:29996:14	0	74
NM_022662:29996:15	0	3071
NM_022662:29996:16	0	146
NM_022662:29996:17	0	910
NM_022662:29996:18	0	221
NM_022662:29996:19	0	1076
NM_022662:29996:20	0	210
NM_022662:29996:21	0	3987
NM_022662:29996:22	0	96
NM_022662:29996:23	0	1419
NM_022662:29996:24	0	91
NM_022662:29996:25	0	116
NM_022662:29996:26	0	66
NM_022662:29996:27	0	5703
NM_022662:29996:28	0	135
NM_022662:29996:29	0	2910
NM_022662:29996:30	0	141
NM_022662:29996:31	0	526
NM_022662:29996:32	0	61
NM_022662:29996:33	0	3538
NM_022662:29996:34	0	188
NM_022662:29996:35	0	4899
NM_022662:29996:36	0	75
NM_022662:29996:37	0	3565
NM_022662:29996:38	0	269
NM_022662:29996:39	0	1292
NM_022662:29996:40	0	92
NM_022662:29996:41	0	1785
NM_022662:29996:42	0	149
NM_022662:29996:43	0	5430
NM_022662:29996:44	0	79
NM_022662:29996:45	0	609
NM_022662:29996:46	0	37
NM_022662:29996:47	0	94
NM_022662:29996:48	0	71
NM_022662:29996:49	0	2365
NM_022662:29996:50	0	179
NM_022662:29996:51	0	968
NM_022662:29996:52	0	215
NM_022662:29996:53	0	2280
NM_022662:29996:54	0	119
NM_022662:29996:55	0	3198
NM_022662:29996:56	0	272
NM_022662:29996:57	0	6188
NM_022662:29996:58	0	235
NM_022662:29996:59	0	3053
NM_022662:29996:60	0	92
NM_022662:29996:61	0	1962
NM_022662:29996:62	0	135
NM_022662:29996:63	0	174
NM_022662:29996:64	0	83
NM_022662:29996:65	0	941
NM_022662:29996:66	0	79
NM_022662:29996:67	0	1556
NM_022662:29996:68	0	75
NM_022662:29996:69	0	5902
NM_022662:29996:70	0	77
NM_022662:29996:71	0	494
NM_022662:29996:72	0	91
NM_022662:29996:73	0	101
NM_022662:29996:74	0	54
NM_022662:29996:75	0	1522
NM_022662:29996:76	0	194
NM_022662:29996:77	0	4041
NM_022662:29996:78	0	87
NM_022662:29996:79	0	2756
NM_022662:29996:80	0	118
NM_022662:29996:81	0	959
NM_022662:29996:82	0	78
NM_022662:29996:83	0	358
NM_022662:29996:84	0	68
NM_022662:29996:85	0	1389
NM_022662:29996:86	0	139
NM_022662:29996:87	0	1983
NM_022662:29996:88	0	87
NM_022662:29996:89	0	1528
NM_022662:29996:90	0	96
NM_022662:29996:91	0	1617
NM_022662:29996:92	0	199
NM_022662:29996:93	0	4383
NM_022662:29996:94	0	135
NM_022662:29996:95	0	2934
NM_022662:29996:96	0	116
NM_022662:29996:97	0	1654
NM_022817:43769:1	0	218
NM_022817:43769:2	0	10393
NM_022817:43769:3	0	19
NM_022817:43769:4	0	230
NM_022817:43769:5	0	513
NM_022817:43769:6	0	63
NM_022817:43769:7	0	1233
NM_022817:43769:8	0	155
NM_022817:43769:9	0	2551
NM_022817:43769:10	0	122
NM_022817:43769:11	0	1556
NM_022817:43769:12	0	202
NM_022817:43769:13	0	2337
NM_022817:43769:14	0	52
NM_022817:43769:15	0	724
NM_022817:43769:16	0	143
NM_022817:43769:17	0	2465
NM_022817:43769:18	0	79
NM_022817:43769:19	0	2453
NM_022817:43769:20	0	107
NM_022817:43769:21	0	607
NM_022817:43769:22	0	154
NM_022817:43769:23	0	353
NM_022817:43769:24	0	109
NM_022817:43769:25	0	775
NM_022817:43769:26	0	126
NM_022817:43769:27	0	774
NM_022817:43769:28	0	85
NM_022817:43769:29	0	1324
NM_022817:43769:30	0	148
NM_022817:43769:31	0	96
NM_022817:43769:32	0	125
NM_022817:43769:33	0	1189
NM_022817:43769:34	0	165
NM_022817:43769:35	0	1010
NM_022817:43769:36	0	255
NM_022817:43769:37	0	1954
NM_022817:43769:38	0	791
NM_022817:43769:39	0	1150
NM_022817:43769:40	0	163
NM_022817:43769:41	0	855
NM_022817:43769:42	0	193
NM_022817:43769:43	0	1338
NM_022817:43769:44	0	151
NM_022817:43769:45	0	2537
NM_022817:43769:46	0	150
NM_022817:43769:47	0	2337
NM_022823:28416:1	0	382
NM_022823:28416:2	0	174
NM_022823:28416:3	0	24
NM_022823:28416:4	0	133
NM_022823:28416:5	0	80
NM_022823:28416:6	0	116
NM_022823:28416:7	0	216
NM_022823:28416:8	0	205
NM_022823:28416:9	0	451
NM_022823:28416:10	0	90
NM_022823:28416:11	0	598
NM_022823:28416:12	0	125
NM_022823:28416:13	0	187
NM_022823:28416:14	0	36
NM_022823:28416:15	0	560
NM_024506:33026:1	0	201
NM_024506:33026:2	0	1597
NM_024506:33026:3	0	58
NM_024506:33026:4	0	72
NM_024506:33026:5	0	187
NM_024506:33026:6	0	167
NM_024506:33026:7	0	229
NM_024506:33026:8	0	151
NM_024506:33026:9	0	193
NM_024506:33026:10	0	61
NM_024506:33026:11	0	2228
NM_024506:33026:12	0	95
NM_024506:33026:13	0	96
NM_024506:33026:14	0	175
NM_024506:33026:15	0	86
NM_024506:33026:16	0	59
NM_024506:33026:17	0	92
NM_024506:33026:18	0	122
NM_024506:33026:19	0	109
NM_024506:33026:20	0	41
NM_024506:33026:21	0	200
NM_024506:33026:22	0	119
NM_024506:33026:23	0	312
NM_024506:33026:24	0	75
NM_024506:33026:25	0	120
NM_024506:33026:26	0	90
NM_024506:33026:27	0	131
NM_024506:33026:28	0	114
NM_024506:33026:29	0	292
NM_024506:33026:30	0	132
NM_024506:33026:31	0	98
NM_024506:33026:32	0	216
NM_024506:33026:33	0	164
NM_024506:33026:34	0	276
NM_024506:33026:35	0	474
NM_024536:56286:1	0	227
NM_024536:56286:2	0	314
NM_024536:56286:3	0	1035
NM_024536:56286:4	0	574
NM_024536:56286:5	0	490
NM_024536:56286:6	0	180
NM_024536:56286:7	0	303
NM_024536:56286:8	0	1260
NM_024536:56286:9	0	436
NM_024622:13003:1	0	253
NM_024622:13003:2	0	1497
NM_024622:13003:3	0	142
NM_024622:13003:4	0	377
NM_024622:13003:5	0	2400
NM_024622:13003:6	0	69
NM_024622:13003:7	0	5833
NM_024622:13003:8	0	126
NM_024622:13003:9	0	2439
NM_024622:13003:10	0	399
NM_024622:13003:11	0	3089
NM_024622:13003:12	0	111
NM_024622:13003:13	0	1931
NM_024622:13003:14	0	132
NM_024622:13003:15	0	8419
NM_024622:13003:16	0	487
NM_024622:13003:17	0	1382
NM_024622:13003:18	0	115
NM_024622:13003:19	0	4541
NM_024622:13003:20	0	129
NM_024622:13003:21	0	1909
NM_024622:13003:22	0	129
NM_024622:13003:23	0	672
NM_024622:13003:24	0	114
NM_024622:13003:25	0	5736
NM_024622:13003:26	0	139
NM_024622:13003:27	0	650
NM_024622:13003:28	0	115
NM_024622:13003:29	0	660
NM_024622:13003:30	0	102
NM_024622:13003:31	0	1317
NM_024753:3751:1	0	133
NM_024753:3751:2	0	21
NM_024753:3751:3	0	3960
NM_024753:3751:4	0	130
NM_024753:3751:5	0	90
NM_024753:3751:6	0	111
NM_024753:3751:7	0	3703
NM_024753:3751:8	0	167
NM_024753:3751:9	0	2182
NM_024753:3751:10	0	123
NM_024753:3751:11	0	2034
NM_024753:3751:12	0	158
NM_024753:3751:13	0	7969
NM_024753:3751:14	0	85
NM_024753:3751:15	0	1116
NM_024753:3751:16	0	99
NM_024753:3751:17	0	1393
NM_024753:3751:18	0	193
NM_024753:3751:19	0	424
NM_024753:3751:20	0	98
NM_024753:3751:21	0	314
NM_024753:3751:22	0	201
NM_024753:3751:23	0	4456
NM_024753:3751:24	0	130
NM_024753:3751:25	0	5115
NM_024753:3751:26	0	158
NM_024753:3751:27	0	1794
NM_024753:3751:28	0	225
NM_024753:3751:29	0	1817
NM_024753:3751:30	0	239
NM_024753:3751:31	0	1554
NM_024753:3751:32	0	73
NM_024753:3751:33	0	949
NM_024753:3751:34	0	111
NM_024753:3751:35	0	1048
NM_024753:3751:36	0	139
NM_024753:3751:37	0	3542
NM_024753:3751:38	0	107
NM_024753:3751:39	0	5767
NM_024753:3751:40	0	189
NM_024753:3751:41	0	1841
NM_024753:3751:42	0	111
NM_024753:3751:43	0	1002
NM_024753:3751:44	0	82
NM_024753:3751:45	0	7697
NM_024753:3751:46	0	151
NM_024753:3751:47	0	197
NM_024753:3751:48	0	162
NM_024753:3751:49	0	2004
NM_024753:3751:50	0	196
NM_024753:3751:51	0	4260
NM_024753:3751:52	0	225
NM_024753:3751:53	0	2994
NM_024753:3751:54	0	121
NM_024753:3751:55	0	4446
NM_024753:3751:56	0	68
NM_024753:3751:57	0	1332
NM_024753:3751:58	0	78
NM_024753:3751:59	0	1393
NM_024782:27386:1	0	993
NM_024782:27386:2	0	96
NM_024782:27386:3	0	94
NM_024782:27386:4	0	1339
NM_024782:27386:5	0	146
NM_024782:27386:6	0	2357
NM_024782:27386:7	0	177
NM_024782:27386:8	0	501
NM_024782:27386:9	0	213
NM_024782:27386:10	0	9676
NM_024782:27386:11	0	139
NM_024782:27386:12	0	918
NM_024782:27386:13	0	59
NM_024782:27386:14	0	68473
NM_024782:27386:15	0	118
NM_024782:27386:16	0	724
NM_024782:27386:17	0	119
NM_024782:27386:18	0	790
NM_024782:27386:19	0	75
NM_024782:27386:20	0	1057
NM_024894:45451:1	0	126
NM_024894:45451:2	0	66
NM_024894:45451:3	0	5183
NM_024894:45451:4	0	46
NM_024894:45451:5	0	2497
NM_024894:45451:6	0	99
NM_024894:45451:7	0	6099
NM_024894:45451:8	0	78
NM_024894:45451:9	0	2236
NM_024894:45451:10	0	38
NM_024894:45451:11	0	1829
NM_024894:45451:12	0	137
NM_024894:45451:13	0	2830
NM_024894:45451:14	0	66
NM_024894:45451:15	0	1379
NM_024894:45451:16	0	61
NM_024894:45451:17	0	4173
NM_024894:45451:18	0	86
NM_024894:45451:19	0	3708
NM_024894:45451:20	0	79
NM_024894:45451:21	0	1280
NM_024894:45451:22	0	150
NM_024894:45451:23	0	3194
NM_024894:45451:24	0	67
NM_024894:45451:25	0	10108
NM_024894:45451:26	0	53
NM_024894:45451:27	0	37008
NM_024894:45451:28	0	127
NM_024894:45451:29	0	4027
NM_024894:45451:30	0	80
NM_024894:45451:31	0	203
NM_024894:45451:32	0	99
NM_024894:45451:33	0	1833
NM_024894:45451:34	0	90
NM_024894:45451:35	0	11101
NM_024894:45451:36	0	174
NM_024894:45451:37	0	287
NM_024894:45451:38	0	248
NM_024894:45451:39	0	11304
NM_024894:45451:40	0	103
NM_024894:45451:41	0	5445
NM_024894:45451:42	0	120
NM_024894:45451:43	0	1305
NM_025076:30759:1	0	98
NM_025076:30759:2	0	94
NM_025076:30759:3	0	28064
NM_025076:30759:4	0	28
NM_025076:30759:5	0	1256
NM_025076:30759:6	0	15
NM_025076:30759:7	0	49
NM_025076:30759:8	0	1025
NM_025076:30759:9	0	44
NM_025076:30759:10	0	5548
NM_025076:30759:11	0	61
NM_025076:30759:12	0	12687
NM_025076:30759:13	0	181
NM_025076:30759:14	0	15411
NM_025076:30759:15	0	105
NM_025076:30759:16	0	3994
NM_025076:30759:17	0	60
NM_025076:30759:18	0	2528
NM_025076:30759:19	0	122
NM_025076:30759:20	0	10204
NM_025076:30759:21	0	120
NM_025076:30759:22	0	7808
NM_025076:30759:23	0	44
NM_025076:30759:24	0	3675
NM_025076:30759:25	0	61
NM_025076:30759:26	0	2284
NM_025076:30759:27	0	58
NM_025076:30759:28	0	1894
NM_025076:30759:29	0	104
NM_025076:30759:30	0	2560
NM_025076:30759:31	0	132
NM_025076:30759:32	0	723
NM_025190:21477:1	0	280
NM_025190:21477:2	0	161
NM_025190:21477:3	0	4126
NM_025190:21477:4	0	115
NM_025190:21477:5	0	166
NM_025190:21477:6	0	174
NM_025190:21477:7	0	4375
NM_025190:21477:8	0	107
NM_025190:21477:9	0	1418
NM_025190:21477:10	0	138
NM_025190:21477:11	0	2459
NM_025190:21477:12	0	68
NM_025190:21477:13	0	15518
NM_025190:21477:14	0	29
NM_025190:21477:15	0	94
NM_025190:21477:16	0	73
NM_025190:21477:17	0	1670
NM_025190:21477:18	0	29
NM_025190:21477:19	0	94
NM_025190:21477:20	0	73
NM_025190:21477:21	0	1666
NM_025190:21477:22	0	29
NM_025190:21477:23	0	94
NM_025190:21477:24	0	73
NM_025190:21477:25	0	1682
NM_025190:21477:26	0	29
NM_025190:21477:27	0	93
NM_025190:21477:28	0	73
NM_025190:21477:29	0	1688
NM_025190:21477:30	0	29
NM_025190:21477:31	0	102
NM_025190:21477:32	0	73
NM_025190:21477:33	0	1687
NM_025190:21477:34	0	29
NM_025190:21477:35	0	90
NM_025190:21477:36	0	73
NM_025190:21477:37	0	1674
NM_025190:21477:38	0	29
NM_025190:21477:39	0	94
NM_025190:21477:40	0	73
NM_025190:21477:41	0	1687
NM_025190:21477:42	0	29
NM_025190:21477:43	0	94
NM_025190:21477:44	0	73
NM_025190:21477:45	0	1674
NM_025190:21477:46	0	29
NM_025190:21477:47	0	94
NM_025190:21477:48	0	73
NM_025190:21477:49	0	1680
NM_025190:21477:50	0	29
NM_025190:21477:51	0	94
NM_025190:21477:52	0	73
NM_025190:21477:53	0	1682
NM_025190:21477:54	0	29
NM_025190:21477:55	0	95
NM_025190:21477:56	0	73
NM_025190:21477:57	0	1681
NM_025190:21477:58	0	29
NM_025190:21477:59	0	94
NM_025190:21477:60	0	73
NM_025190:21477:61	0	1670
NM_025190:21477:62	0	29
NM_025190:21477:63	0	94
NM_025190:21477:64	0	73
NM_025190:21477:65	0	1671
NM_025190:21477:66	0	29
NM_025190:21477:67	0	95
NM_025190:21477:68	0	73
NM_025190:21477:69	0	3915
NM_025190:21477:70	0	74
NM_025190:21477:71	0	8843
NM_025190:21477:72	0	142
NM_025190:21477:73	0	7380
NM_025190:21477:74	0	214
NM_025190:21477:75	0	2368
NM_025190:21477:76	0	184
NM_025190:21477:77	0	1127
NM_025190:21477:78	0	915
NM_025190:21477:79	0	1404
NM_025190:21477:80	0	153
NM_025190:21477:81	0	1515
NM_025190:21477:82	0	71
NM_025190:21477:83	0	337
NM_025190:21477:84	0	94
NM_025190:21477:85	0	498
NM_025190:21477:86	0	24
NM_025190:21477:87	0	6
NM_025190:21477:88	0	600
NM_025190:21477:89	0	1638
NM_025203:21469:1	0	113
NM_025203:21469:2	0	7801
NM_025203:21469:3	0	18
NM_025203:21469:4	0	1818
NM_025203:21469:5	0	4730
NM_025203:21469:6	0	118
NM_025203:21469:7	0	1666
NM_025203:21469:8	0	230
NM_025203:21469:9	0	1597
NM_030768:37519:1	0	130
NM_030768:37519:2	0	55
NM_030768:37519:3	0	8628
NM_030768:37519:4	0	66
NM_030768:37519:5	0	473
NM_030768:37519:6	0	57
NM_030768:37519:7	0	4302
NM_030768:37519:8	0	120
NM_030768:37519:9	0	1595
NM_030768:37519:10	0	127
NM_030768:37519:11	0	2843
NM_030768:37519:12	0	107
NM_030768:37519:13	0	1067
NM_030768:37519:14	0	94
NM_030768:37519:15	0	279
NM_030768:37519:16	0	88
NM_030768:37519:17	0	1466
NM_030768:37519:18	0	122
NM_030768:37519:19	0	8411
NM_030768:37519:20	0	120
NM_030768:37519:21	0	2509
NM_030768:37519:22	0	82
NM_030768:37519:23	0	266
NM_030768:37519:24	0	141
NM_030768:37519:25	0	134
NM_030797:60669:1	0	87
NM_030797:60669:2	0	41760
NM_030797:60669:3	0	156
NM_030797:60669:4	0	35734
NM_030797:60669:5	0	10
NM_030797:60669:6	0	70
NM_030797:60669:7	0	22282
NM_030797:60669:8	0	122
NM_030797:60669:9	0	1551
NM_030797:60669:10	0	106
NM_030797:60669:11	0	1847
NM_030797:60669:12	0	137
NM_030797:60669:13	0	471
NM_030797:60669:14	0	78
NM_030797:60669:15	0	178
NM_030797:60669:16	0	117
NM_030797:60669:17	0	91
NM_030797:60669:18	0	80
NM_030797:60669:19	0	1403
NM_030797:60669:20	0	127
NM_030797:60669:21	0	4320
NM_030797:60669:22	0	71
NM_030797:60669:23	0	2069
NM_030797:60669:24	0	64
NM_030797:60669:25	0	3474
NM_030923:44296:1	0	66
NM_030923:44296:2	0	202
NM_030923:44296:3	0	5414
NM_030923:44296:4	0	120
NM_030923:44296:5	0	161107
NM_030923:44296:6	0	44
NM_030923:44296:7	0	1386
NM_030923:44296:8	0	92
NM_030923:44296:9	0	47572
NM_030923:44296:10	0	97
NM_030923:44296:11	0	36675
NM_030923:44296:12	0	112
NM_030923:44296:13	0	7940
NM_030923:44296:14	0	142
NM_030923:44296:15	0	1255
NM_030923:44296:16	0	61
NM_030923:44296:17	0	957
NM_032181:63207:1	0	247
NM_032181:63207:2	0	46988
NM_032181:63207:3	0	123
NM_032181:63207:4	0	4156
NM_032181:63207:5	0	68
NM_032181:63207:6	0	85
NM_032181:63207:7	0	24446
NM_032181:63207:8	0	374
NM_032181:63207:9	0	918
NM_032319:20387:1	0	124
NM_032319:20387:2	0	67
NM_032319:20387:3	0	2880
NM_032319:20387:4	0	101
NM_032319:20387:5	0	542
NM_032319:20387:6	0	110
NM_032319:20387:7	0	498
NM_032319:20387:8	0	168
NM_032319:20387:9	0	220
NM_032319:20387:10	0	121
NM_032319:20387:11	0	448
NM_032390:3246:1	0	77
NM_032390:3246:2	0	105
NM_032390:3246:3	0	995
NM_032390:3246:4	0	138
NM_032390:3246:5	0	3408
NM_032390:3246:6	0	109
NM_032390:3246:7	0	991
NM_032390:3246:8	0	212
NM_032390:3246:9	0	2356
NM_032390:3246:10	0	60
NM_032390:3246:11	0	120
NM_032390:3246:12	0	69
NM_032390:3246:13	0	375
NM_032390:3246:14	0	189
NM_032390:3246:15	0	779
NM_032494:35081:1	0	106
NM_032494:35081:2	0	74
NM_032494:35081:3	0	4635
NM_032494:35081:4	0	82
NM_032494:35081:5	0	11662
NM_032494:35081:6	0	214
NM_032494:35081:7	0	1619
NM_032494:35081:8	0	134
NM_032494:35081:9	0	2325
NM_032494:35081:10	0	117
NM_032494:35081:11	0	748
NM_032494:35081:12	0	114
NM_032494:35081:13	0	1312
NM_032494:35081:14	0	108
NM_032494:35081:15	0	887
NM_032494:35081:16	0	33
NM_032494:35081:17	0	15
NM_032494:35081:18	0	14434
NM_032494:35081:19	0	607
NM_032601:53090:1	0	45
NM_032601:53090:2	0	40
NM_032601:53090:3	0	463
NM_032601:53090:4	0	5173
NM_032601:53090:5	0	338
NM_032601:53090:6	0	13347
NM_032601:53090:7	0	736
NM_032601:53090:8	0	153
NM_032601:53090:9	0	294
NM_032603:32211:1	0	120
NM_032603:32211:2	0	1229
NM_032603:32211:3	0	12
NM_032603:32211:4	0	313
NM_032603:32211:5	0	1973
NM_032603:32211:6	0	164
NM_032603:32211:7	0	601
NM_032603:32211:8	0	215
NM_032603:32211:9	0	12440
NM_032603:32211:10	0	220
NM_032603:32211:11	0	237
NM_032603:32211:12	0	181
NM_032603:32211:13	0	140
NM_032603:32211:14	0	155
NM_032603:32211:15	0	240
NM_032603:32211:16	0	168
NM_032603:32211:17	0	133
NM_032603:32211:18	0	163
NM_032603:32211:19	0	517
NM_032603:32211:20	0	244
NM_032603:32211:21	0	99
NM_032603:32211:22	0	116
NM_032603:32211:23	0	79
NM_032603:32211:24	0	137
NM_032603:32211:25	0	106
NM_032603:32211:26	0	112
NM_032603:32211:27	0	202
NM_032603:32211:28	0	74
NM_032603:32211:29	0	1347
NM_032603:32211:30	0	2679
NM_032603:32211:31	0	80
NM_032603:32211:32	0	138
NM_032603:32211:33	0	79
NM_032603:32211:34	0	151
NM_032603:32211:35	0	196
NM_032603:32211:36	0	185
NM_032603:32211:37	0	261
NM_032603:32211:38	0	73
NM_032603:32211:39	0	95
NM_032673:63287:1	0	26
NM_032673:63287:2	0	93
NM_032673:63287:3	0	218
NM_032673:63287:4	0	210
NM_032673:63287:5	0	106
NM_032673:63287:6	0	157
NM_032673:63287:7	0	153
NM_032673:63287:8	0	479
NM_032673:63287:9	0	72
NM_032673:63287:10	0	123
NM_032673:63287:11	0	106
NM_032673:63287:12	0	181
NM_032673:63287:13	0	34
NM_032673:63287:14	0	98
NM_032673:63287:15	0	87
NM_032673:63287:16	0	132
NM_032673:63287:17	0	81
NM_032673:63287:18	0	148
NM_032673:63287:19	0	48
NM_032673:63287:20	0	100
NM_032779:23707:1	0	393
NM_032779:23707:2	0	1021
NM_032779:23707:3	0	278
NM_032779:23707:4	0	87
NM_032779:23707:5	0	79
NM_032779:23707:6	0	150
NM_032779:23707:7	0	157
NM_032779:23707:8	0	110
NM_032779:23707:9	0	73
NM_032779:23707:10	0	114
NM_032779:23707:11	0	5042
NM_032779:23707:12	0	115
NM_032779:23707:13	0	209
NM_032779:23707:14	0	178
NM_032779:23707:15	0	109
NM_032779:23707:16	0	200
NM_032779:23707:17	0	113
NM_032779:23707:18	0	257
NM_032779:23707:19	0	1714
NM_032779:23707:20	0	263
NM_032779:23707:21	0	98
NM_032779:23707:22	0	113
NM_032779:23707:23	0	105
NM_033046:54135:1	0	1122
NM_033046:54135:2	0	231
NM_033046:54135:3	0	375
NM_033046:54135:4	0	355
NM_033046:54135:5	0	72
NM_033046:54135:6	0	6884
NM_033046:54135:7	0	200
NM_033046:54135:8	0	1789
NM_033046:54135:9	0	62
NM_033046:54135:10	0	97
NM_033046:54135:11	0	54
NM_033046:54135:12	0	95
NM_033046:54135:13	0	118
NM_033046:54135:14	0	214
NM_033046:54135:15	0	210
NM_033046:54135:16	0	885
NM_033046:54135:17	0	95
NM_033046:54135:18	0	110
NM_033046:54135:19	0	107
NM_033046:54135:20	0	234
NM_033046:54135:21	0	129
NM_033046:54135:22	0	675
NM_033046:54135:23	0	169
NM_033046:54135:24	0	150
NM_033046:54135:25	0	105
NM_033046:54135:26	0	594
NM_033046:54135:27	0	332
NM_033046:54135:28	0	382
NM_033066:6967:1	0	2232
NM_033066:6967:2	0	3195
NM_033066:6967:3	0	108
NM_033066:6967:4	0	4532
NM_033066:6967:5	0	100
NM_033066:6967:6	0	79
NM_033066:6967:7	0	846
NM_033066:6967:8	0	122
NM_033066:6967:9	0	2628
NM_033066:6967:10	0	78
NM_033066:6967:11	0	2830
NM_033066:6967:12	0	81
NM_033066:6967:13	0	1240
NM_033066:6967:14	0	132
NM_033066:6967:15	0	773
NM_033066:6967:16	0	82
NM_033066:6967:17	0	2147
NM_033066:6967:18	0	86
NM_033066:6967:19	0	1263
NM_033066:6967:20	0	72
NM_033066:6967:21	0	461
NM_033066:6967:22	0	197
NM_033066:6967:23	0	5566
NM_033066:6967:24	0	65
NM_033066:6967:25	0	5456
NM_033066:6967:26	0	18
NM_033066:6967:27	0	3360
NM_033066:6967:28	0	39
NM_033066:6967:29	0	2232
