Gblock_id	cds_len	transcript_len	num_CRC.41	num_CRC.42	num_NC.41	num_NC.42
NM_005633:54975:20	0	656	165	36	183	40
NM_005633:54975:21	0	7723	8	5	5	5
NM_005633:54975:22	0	82	11	8	29	5
NM_005633:54975:23	0	775	1	0	3	2
NM_005633:54975:24	0	123	36	7	29	10
NM_005633:54975:25	0	303	0	0	1	0
NM_005633:54975:26	0	104	21	6	44	10
NM_005633:54975:27	0	1111	2	0	2	2
NM_005633:54975:28	0	223	63	23	79	26
NM_005633:54975:29	0	1422	0	0	0	0
NM_005633:54975:30	0	120	34	12	31	14
NM_005633:54975:31	0	3390	1	0	4	0
NM_005633:54975:32	0	163	48	12	54	26
NM_005633:54975:33	0	501	0	0	0	0
NM_005633:54975:34	0	118	24	19	44	13
NM_005633:54975:35	0	8986	0	1	8	2
NM_005633:54975:36	0	173	54	23	82	23
NM_005633:54975:37	0	214	0	0	0	0
NM_005633:54975:38	0	117	32	16	33	16
NM_005633:54975:39	0	1534	3	2	3	7
NM_005633:54975:40	0	265	57	35	85	41
NM_005633:54975:41	0	5808	46	69	74	42
NM_005633:54975:42	0	45	14	7	15	3
NM_005633:54975:43	0	1678	5	6	14	10
NM_005633:54975:44	0	119	15	22	33	14
NM_005633:54975:45	0	1157	9	8	2	4
NM_005633:54975:46	0	492	137	79	172	88
NM_005633:54975:47	0	4275	874	844	1198	747
NM_005687:24607:1	0	282	1	0	1	0
NM_005687:24607:2	0	58	57	25	29	13
NM_005687:24607:3	0	7220	11	6	1	1
NM_005687:24607:4	0	56	53	24	27	12
NM_005687:24607:5	0	1939	31	12	14	16
NM_005687:24607:6	0	3795	28	9	19	14
NM_005687:24607:7	0	155	214	106	71	52
NM_005687:24607:8	0	1919	6	5	5	3
NM_005687:24607:9	0	70	77	46	31	21
NM_005687:24607:10	0	1166	0	0	0	0
NM_005687:24607:11	0	116	172	98	67	31
NM_005687:24607:12	0	5038	16	18	6	3
NM_005687:24607:13	0	151	182	115	68	49
NM_005687:24607:14	0	1083	0	1	1	0
NM_005687:24607:15	0	109	146	73	62	25
NM_005687:24607:16	0	1524	13	3	3	1
NM_005687:24607:17	0	71	85	46	33	24
NM_005687:24607:18	0	1429	14	15	8	6
NM_005687:24607:19	0	62	90	46	25	18
NM_005687:24607:20	0	1224	38	17	13	6
NM_005687:24607:21	0	52	61	37	19	17
NM_005687:24607:22	0	4061	63	77	18	19
NM_005687:24607:23	0	62	92	60	24	29
NM_005687:24607:24	0	234	4	3	2	2
NM_005687:24607:25	0	208	269	200	99	119
NM_005687:24607:26	0	541	0	1	0	0
NM_005687:24607:27	0	81	111	88	45	59
NM_005687:24607:28	0	3912	4	6	7	4
NM_005687:24607:29	0	93	118	91	39	54
NM_005687:24607:30	0	5716	14	10	9	8
NM_005687:24607:31	0	118	185	149	62	86
NM_005687:24607:32	0	13727	3	5	0	0
NM_005687:24607:33	0	156	247	227	97	125
NM_005687:24607:34	0	27905	40	66	12	25
NM_005687:24607:35	0	152	260	262	91	153
NM_005687:24607:36	0	428	127	131	44	86
NM_005689:24603:1	0	691	0	0	0	0
NM_005689:24603:2	0	249	116	79	113	106
NM_005689:24603:3	0	194	0	1	0	0
NM_005689:24603:4	0	179	79	48	93	85
NM_005689:24603:5	0	104	8	3	5	2
NM_005689:24603:6	0	118	51	32	35	75
NM_005689:24603:7	0	747	1	3	4	2
NM_005689:24603:8	0	223	100	83	100	136
NM_005689:24603:9	0	187	0	0	1	0
NM_005689:24603:10	0	146	55	40	68	73
NM_005689:24603:11	0	294	6	8	12	10
NM_005689:24603:12	0	1435	453	618	568	801
NM_005689:24603:13	0	344	20	4	15	7
NM_005689:24603:14	0	549	48	53	52	56
NM_005689:24603:15	0	317	0	0	0	1
NM_005689:24603:16	0	138	4	12	21	7
NM_005689:24603:17	0	837	0	1	1	2
NM_005689:24603:18	0	181	18	20	23	11
NM_005689:24603:19	0	186	0	4	2	2
NM_005689:24603:20	0	102	10	15	17	5
NM_005689:24603:21	0	183	1	1	5	2
NM_005689:24603:22	0	184	14	24	19	20
NM_005689:24603:23	0	914	5	7	5	0
NM_005689:24603:24	0	122	17	16	22	13
NM_005689:24603:25	0	462	4	6	0	5
NM_005689:24603:26	0	110	10	21	16	9
NM_005689:24603:27	0	202	4	6	7	1
NM_005689:24603:28	0	66	10	7	9	6
NM_005689:24603:29	0	169	1	0	1	2
NM_005689:24603:30	0	126	11	18	22	12
NM_005689:24603:31	0	159	6	5	3	5
NM_005689:24603:32	0	77	9	19	14	11
NM_005689:24603:33	0	87	0	1	0	0
NM_005689:24603:34	0	64	9	13	9	5
NM_005689:24603:35	0	112	6	4	6	4
NM_005689:24603:36	0	86	13	21	13	11
NM_005689:24603:37	0	175	8	2	3	3
NM_005689:24603:38	0	58	6	14	8	17
NM_005689:24603:39	0	516	3	4	2	4
NM_005689:24603:40	0	105	10	35	17	26
NM_005689:24603:41	0	1278	5	3	0	5
NM_005689:24603:42	0	175	20	49	34	37
NM_005689:24603:43	0	110	1	3	3	1
NM_005689:24603:44	0	113	24	56	18	31
NM_005689:24603:45	0	235	7	18	7	9
NM_005689:24603:46	0	95	19	43	23	34
NM_005689:24603:47	0	82	2	8	2	4
NM_005689:24603:48	0	69	8	28	16	19
NM_005689:24603:49	0	183	1	0	0	1
NM_005689:24603:50	0	109	19	55	23	27
NM_005689:24603:51	0	172	16	53	39	55
NM_005735:62055:1	0	208	17	18	26	40
NM_005735:62055:2	0	48	17	21	25	16
NM_005735:62055:3	0	1896	49	65	22	16
NM_005735:62055:4	0	65	51	38	50	46
NM_005735:62055:5	0	1235	17	28	7	6
NM_005735:62055:6	0	76	99	72	74	92
NM_005735:62055:7	0	1093	21	18	7	7
NM_005735:62055:8	0	126	145	107	133	117
NM_005735:62055:9	0	348	2	3	1	1
NM_005735:62055:10	0	125	110	82	105	84
NM_005735:62055:11	0	235	42	49	88	51
NM_005735:62055:12	0	217	235	246	228	247
NM_005735:62055:13	0	110	0	0	0	0
NM_005735:62055:14	0	93	122	113	117	141
NM_005735:62055:15	0	106	34	15	16	12
NM_005735:62055:16	0	175	259	249	239	241
NM_005735:62055:17	0	433	24	35	33	26
NM_005735:62055:18	0	62	81	84	76	90
NM_005735:62055:19	0	255	1	1	0	0
NM_005735:62055:20	0	41	56	54	42	56
NM_005735:62055:21	0	191	1	8	3	0
NM_005735:62055:22	0	103	67	91	68	88
NM_005735:62055:23	0	919	896	1322	875	1312
NM_005760:4778:1	0	30	0	0	0	0
NM_005760:4778:2	0	156	79	52	47	31
NM_005760:4778:3	0	2375	0	1	0	1
NM_005760:4778:4	0	1493	1046	671	703	387
NM_005760:4778:5	0	4142	16	18	9	7
NM_005760:4778:6	0	232	207	228	153	104
NM_005760:4778:7	0	606	6	13	11	4
NM_005760:4778:8	0	184	185	170	90	69
NM_005760:4778:9	0	1906	13	16	13	17
NM_005760:4778:10	0	89	77	85	54	49
NM_005760:4778:11	0	3347	12	11	5	5
NM_005760:4778:12	0	54	47	42	27	22
NM_005760:4778:13	0	565	5	9	5	3
NM_005760:4778:14	0	103	83	140	67	66
NM_005760:4778:15	0	107	1	0	0	0
NM_005760:4778:16	0	69	84	101	48	51
NM_005760:4778:17	0	1187	10	11	29	29
NM_005760:4778:18	0	67	55	54	42	38
NM_005760:4778:19	0	924	20	15	13	8
NM_005760:4778:20	0	98	106	159	77	77
NM_005760:4778:21	0	1471	20	20	14	15
NM_005760:4778:22	0	58	64	103	27	46
NM_005760:4778:23	0	295	4	7	4	4
NM_005760:4778:24	0	197	250	343	171	150
NM_005760:4778:25	0	760	2	4	3	7
NM_005760:4778:26	0	84	108	134	53	77
NM_005760:4778:27	0	7990	693	727	712	652
NM_005760:4778:28	0	59	86	138	62	62
NM_005760:4778:29	0	84	39	39	45	9
NM_005760:4778:30	0	82	105	147	68	67
NM_005760:4778:31	0	880	297	279	269	222
NM_005760:4778:32	0	140	145	243	109	109
NM_005760:4778:33	0	132	67	82	60	55
NM_005783:36705:1	0	159	50	33	20	14
NM_005783:36705:2	0	2996	0	1	2	0
NM_005783:36705:3	0	32	0	1	0	0
NM_005783:36705:4	0	189	110	102	48	49
NM_005783:36705:5	0	5368	10	11	12	7
NM_005783:36705:6	0	119	68	59	17	18
NM_005783:36705:7	0	5325	8	6	13	4
NM_005783:36705:8	0	255	155	122	68	67
NM_005783:36705:9	0	2155	41	64	35	20
NM_005783:36705:10	0	118	124	104	53	35
NM_005783:36705:11	0	658	483	530	158	116
NM_005795:4326:1	0	256	14	0	11	0
NM_005795:4326:2	0	60282	38	15	42	7
NM_005795:4326:3	0	91	8	0	10	0
NM_005795:4326:4	0	172	0	0	0	0
NM_005795:4326:5	0	165	15	2	13	1
NM_005795:4326:6	0	1697	1	0	1	1
NM_005795:4326:7	0	36	4	0	0	0
NM_005795:4326:8	0	51	6	0	5	0
NM_005795:4326:9	0	2239	1	0	0	0
NM_005795:4326:10	0	133	7	1	14	1
NM_005795:4326:11	0	2385	1	0	1	0
NM_005795:4326:12	0	111	7	3	8	1
NM_005795:4326:13	0	97	0	0	0	0
NM_005795:4326:14	0	113	15	0	16	1
NM_005795:4326:15	0	1435	2	0	1	0
NM_005795:4326:16	0	92	7	1	10	2
NM_005795:4326:17	0	15437	3	0	1	1
NM_005795:4326:18	0	127	17	0	10	0
NM_005795:4326:19	0	2624	2	0	1	0
NM_005795:4326:20	0	154	34	0	12	2
NM_005795:4326:21	0	1325	2	0	2	0
NM_005795:4326:22	0	61	10	0	6	0
NM_005795:4326:23	0	82	0	0	0	0
NM_005795:4326:24	0	67	4	0	6	1
NM_005795:4326:25	0	6730	3	2	4	0
NM_005795:4326:26	0	219	31	2	26	3
NM_005795:4326:27	0	152	3	0	1	0
NM_005795:4326:28	0	42	4	1	3	0
NM_005795:4326:29	0	5520	3	1	0	0
NM_005795:4326:30	0	216	24	1	20	2
NM_005795:4326:31	0	4221	221	55	294	31
NM_005813:14831:1	0	6894	5	15	20	12
NM_005813:14831:2	0	607	0	3	2	0
NM_005813:14831:3	0	100	15	5	17	11
NM_005813:14831:4	0	555	99	40	191	75
NM_005813:14831:5	0	288	45	32	122	61
NM_005813:14831:6	0	22965	7	11	5	10
NM_005813:14831:7	0	139	38	24	61	21
NM_005813:14831:8	0	2133	20	22	24	2
NM_005813:14831:9	0	132	31	20	55	31
NM_005813:14831:10	0	1354	2	4	9	2
NM_005813:14831:11	0	158	34	19	44	28
NM_005813:14831:12	0	2986	1	2	1	0
NM_005813:14831:13	0	193	40	48	76	43
NM_005813:14831:14	0	3557	0	1	0	0
NM_005813:14831:15	0	78	16	16	34	23
NM_005813:14831:16	0	2612	1	7	2	0
NM_005813:14831:17	0	184	41	35	84	46
NM_005813:14831:18	0	1756	2	1	3	3
NM_005813:14831:19	0	124	30	39	64	38
NM_005813:14831:20	0	2021	4	4	9	4
NM_005813:14831:21	0	78	25	17	34	11
NM_005813:14831:22	0	1069	4	7	14	5
NM_005813:14831:23	0	277	62	79	118	100
NM_005813:14831:24	0	1988	0	7	3	9
NM_005813:14831:25	0	53	7	13	27	14
NM_005813:14831:26	0	2692	10	8	19	22
NM_005813:14831:27	0	73	17	29	31	15
NM_005813:14831:28	0	2078	13	29	20	13
NM_005813:14831:29	0	107	26	36	55	40
NM_005813:14831:30	0	7045	22	44	57	56
NM_005813:14831:31	0	162	49	66	88	52
NM_005813:14831:32	0	541	0	1	10	3
NM_005813:14831:33	0	99	27	34	45	37
NM_005813:14831:34	0	2653	14	17	34	24
NM_005813:14831:35	0	268	90	136	152	111
NM_005813:14831:36	0	2372	4	24	20	12
NM_005813:14831:37	0	86	26	38	46	42
NM_005813:14831:38	0	853	6	21	22	16
NM_005813:14831:39	0	174	53	95	88	106
NM_005813:14831:40	0	2674	536	1692	1192	1118
NM_005843:7612:1	0	350	19	6	12	9
NM_005843:7612:2	0	40	4	3	7	4
NM_005843:7612:3	0	25373	10	12	5	3
NM_005843:7612:4	0	85	17	2	28	8
NM_005843:7612:5	0	1844	0	0	1	0
NM_005843:7612:6	0	76	29	6	25	9
NM_005843:7612:7	0	102	0	0	0	0
NM_005843:7612:8	0	99	27	8	26	7
NM_005843:7612:9	0	715	3	0	1	0
NM_005843:7612:10	0	147	64	18	43	14
NM_005843:7612:11	0	2204	1	0	0	1
NM_005843:7612:12	0	70	29	11	30	7
NM_005843:7612:13	0	874	3	0	1	1
NM_005843:7612:14	0	187	72	29	71	40
NM_005843:7612:15	0	8223	25	14	29	6
NM_005843:7612:16	0	95	52	19	32	19
NM_005843:7612:17	0	2024	0	0	0	0
NM_005843:7612:18	0	83	59	19	25	16
NM_005843:7612:19	0	141	5	1	4	3
NM_005843:7612:20	0	88	29	25	27	9
NM_005843:7612:21	0	1004	3	1	2	5
NM_005843:7612:22	0	55	40	19	22	15
NM_005843:7612:23	0	5734	33	20	12	14
NM_005843:7612:24	0	154	73	26	48	18
NM_005843:7612:25	0	2290	30	34	25	21
NM_005843:7612:26	0	170	94	59	66	26
NM_005843:7612:27	0	2963	3	3	1	0
NM_005843:7612:28	0	229	93	70	76	45
NM_005843:7612:29	0	3773	828	666	747	438
NM_005896:42160:1	0	205	401	131	38	28
NM_005896:42160:2	0	979	50	22	9	9
NM_005896:42160:3	0	74	278	102	41	26
NM_005896:42160:4	0	2318	62	20	9	5
NM_005896:42160:5	0	16	40	17	6	0
NM_005896:42160:6	0	122	361	186	48	25
NM_005896:42160:7	0	2769	16	13	4	3
NM_005896:42160:8	0	292	1205	486	129	80
NM_005896:42160:9	0	2944	28	43	6	3
NM_005896:42160:10	0	106	258	127	30	20
NM_005896:42160:11	0	1714	19	20	13	3
NM_005896:42160:12	0	178	684	371	104	59
NM_005896:42160:13	0	1281	11	15	2	2
NM_005896:42160:14	0	152	500	249	58	26
NM_005896:42160:15	0	1990	35	31	14	14
NM_005896:42160:16	0	141	523	327	62	43
NM_005896:42160:17	0	629	3	1	2	1
NM_005896:42160:18	0	163	594	373	90	65
NM_005896:42160:19	0	1901	11	11	0	1
NM_005896:42160:20	0	91	505	285	55	47
NM_005896:42160:21	0	852	2066	1605	328	218
NM_005915:57378:1	0	112	13	2	4	1
NM_005915:57378:2	0	107	45	17	11	9
NM_005915:57378:3	0	3415	13	5	0	2
NM_005915:57378:4	0	147	84	60	20	23
NM_005915:57378:5	0	2335	0	2	1	0
NM_005915:57378:6	0	111	73	46	26	12
NM_005915:57378:7	0	1390	10	10	9	2
NM_005915:57378:8	0	250	151	97	52	31
NM_005915:57378:9	0	1882	2	2	2	0
NM_005915:57378:10	0	166	95	85	27	21
NM_005915:57378:11	0	285	12	4	0	2
NM_005915:57378:12	0	146	111	87	23	22
NM_005915:57378:13	0	968	0	0	0	0
NM_005915:57378:14	0	151	108	95	23	21
NM_005915:57378:15	0	2264	14	5	1	1
NM_005915:57378:16	0	142	114	119	31	17
NM_005915:57378:17	0	3164	8	9	2	2
NM_005915:57378:18	0	142	113	131	34	23
NM_005915:57378:19	0	1296	14	9	4	5
NM_005915:57378:20	0	108	89	97	24	20
NM_005915:57378:21	0	1013	12	13	3	3
NM_005915:57378:22	0	156	127	142	34	29
NM_005915:57378:23	0	3812	16	40	3	12
NM_005915:57378:24	0	129	99	154	28	28
NM_005915:57378:25	0	1223	2	9	3	0
NM_005915:57378:26	0	162	138	173	32	26
NM_005915:57378:27	0	3213	12	14	2	1
NM_005915:57378:28	0	136	109	160	42	27
NM_005915:57378:29	0	1660	7	15	1	1
NM_005915:57378:30	0	156	104	162	25	36
NM_005915:57378:31	0	1552	7	14	10	2
NM_005915:57378:32	0	140	96	192	20	42
NM_005915:57378:33	0	3593	14	39	5	6
NM_005915:57378:34	0	117	111	175	22	49
NM_005915:57378:35	0	1209	303	661	103	162
NM_006037:6750:1	0	573	0	0	2	2
NM_006037:6750:2	0	47457	5	37	31	25
NM_006037:6750:3	0	219	8	12	33	13
NM_006037:6750:4	0	22	3	4	7	2
NM_006037:6750:5	0	116012	24	201	405	467
NM_006037:6750:6	0	72	4	7	26	12
NM_006037:6750:7	0	46515	3	24	14	3
NM_006037:6750:8	0	245	13	33	82	72
NM_006037:6750:9	0	2900	0	30	1	44
NM_006037:6750:10	0	10369	0	46	14	164
NM_006037:6750:11	0	151	11	13	72	39
NM_006037:6750:12	0	12489	2	88	15	9
NM_006037:6750:13	0	121	7	43	59	23
NM_006037:6750:14	0	7029	1	70	6	2
NM_006037:6750:15	0	122	5	69	62	18
NM_006037:6750:16	0	11937	0	17	1	0
NM_006037:6750:17	0	132	8	49	58	39
NM_006037:6750:18	0	4786	1	5	0	0
NM_006037:6750:19	0	113	9	42	40	25
NM_006037:6750:20	0	5040	2	8	1	0
NM_006037:6750:21	0	117	6	51	59	29
NM_006037:6750:22	0	83	0	3	5	1
NM_006037:6750:23	0	199	22	70	84	39
NM_006037:6750:24	0	7550	2	130	4	6
NM_006037:6750:25	0	15	0	3	3	1
NM_006037:6750:26	0	224	14	87	88	55
NM_006037:6750:27	0	11145	2	268	5	3
NM_006037:6750:28	0	258	19	89	132	70
NM_006037:6750:29	0	3340	0	2	0	0
NM_006037:6750:30	0	187	13	67	59	49
NM_006037:6750:31	0	3342	1	44	4	4
NM_006037:6750:32	0	134	6	43	41	27
NM_006037:6750:33	0	5153	0	26	0	0
NM_006037:6750:34	0	106	7	36	50	30
NM_006037:6750:35	0	15	0	2	3	1
NM_006037:6750:36	0	7719	3	90	6	6
NM_006037:6750:37	0	47	1	16	22	8
NM_006037:6750:38	0	4893	11	228	18	8
NM_006037:6750:39	0	108	4	31	43	29
NM_006037:6750:40	0	2394	3	45	4	8
NM_006037:6750:41	0	56	6	22	24	16
NM_006037:6750:42	0	3316	2	21	19	15
NM_006037:6750:43	0	88	5	37	34	21
NM_006037:6750:44	0	1933	2	30	6	10
NM_006037:6750:45	0	120	11	57	63	38
NM_006037:6750:46	0	909	1	4	7	11
NM_006037:6750:47	0	98	8	32	32	40
NM_006037:6750:48	0	12487	3	152	34	24
NM_006037:6750:49	0	119	5	43	51	38
NM_006037:6750:50	0	1633	2	10	7	1
NM_006037:6750:51	0	134	17	47	53	36
NM_006037:6750:52	0	11888	7	109	32	43
NM_006037:6750:53	0	85	1	41	46	16
NM_006037:6750:54	0	1147	1	18	7	13
NM_006037:6750:55	0	142	13	56	59	49
NM_006037:6750:56	0	323	0	5	0	2
NM_006037:6750:57	0	40	3	13	13	11
NM_006037:6750:58	0	4929	339	2393	2363	3128
NM_006186:58962:1	0	296	8	4	62	17
NM_006186:58962:2	0	1688	10	1	63	22
NM_006186:58962:3	0	124	1	1	36	7
NM_006186:58962:4	0	479	3	0	41	9
NM_006186:58962:5	0	2	0	1	7	1
NM_006186:58962:6	0	864	48	14	297	93
NM_006186:58962:7	0	789	3	3	41	24
NM_006186:58962:8	0	130	7	4	53	13
NM_006186:58962:9	0	389	1	0	19	12
NM_006186:58962:10	0	89	11	1	40	6
NM_006186:58962:11	0	75	8	0	30	14
NM_006186:58962:12	0	930	4	1	87	62
NM_006186:58962:13	0	203	17	11	108	48
NM_006186:58962:14	0	389	2	0	39	21
NM_006186:58962:15	0	121	7	5	43	26
NM_006186:58962:16	0	58	3	3	34	11
NM_006186:58962:17	0	149	1	0	16	4
NM_006186:58962:18	0	257	24	15	153	87
NM_006186:58962:19	0	1312	98	72	784	343
NM_006190:61174:1	0	212	42	17	12	6
NM_006190:61174:2	0	4049	10	13	3	3
NM_006190:61174:3	0	49	7	5	8	3
NM_006190:61174:4	0	1258	3	1	2	0
NM_006190:61174:5	0	10	4	4	4	1
NM_006190:61174:6	0	94	33	8	15	10
NM_006190:61174:7	0	485	5	2	5	2
NM_006190:61174:8	0	144	31	13	20	5
NM_006190:61174:9	0	7757	1	3	0	0
NM_006190:61174:10	0	90	33	5	13	5
NM_006190:61174:11	0	6776	13	3	5	4
NM_006190:61174:12	0	93	34	11	12	6
NM_006190:61174:13	0	1405	7	2	1	0
NM_006190:61174:14	0	32	17	10	6	4
NM_006190:61174:15	0	3281	8	19	2	1
NM_006190:61174:16	0	61	18	17	10	9
NM_006190:61174:17	0	2013	4	5	2	1
NM_006190:61174:18	0	194	96	47	37	17
NM_006190:61174:19	0	1724	2	0	0	0
NM_006190:61174:20	0	99	33	24	15	8
NM_006190:61174:21	0	2427	1	2	0	0
NM_006190:61174:22	0	110	47	22	22	7
NM_006190:61174:23	0	4438	2	7	0	2
NM_006190:61174:24	0	133	42	19	14	7
NM_006190:61174:25	0	835	9	3	2	1
NM_006190:61174:26	0	97	40	20	12	8
NM_006190:61174:27	0	4696	7	11	2	0
NM_006190:61174:28	0	147	54	46	18	11
NM_006190:61174:29	0	599	0	0	0	0
NM_006190:61174:30	0	172	74	54	31	14
NM_006190:61174:31	0	6229	16	39	3	4
NM_006190:61174:32	0	62	22	26	5	7
NM_006190:61174:33	0	517	20	29	20	8
NM_006190:61174:34	0	119	62	52	21	16
NM_006190:61174:35	0	1907	25	22	6	2
NM_006190:61174:36	0	87	37	36	15	15
NM_006190:61174:37	0	1130	423	420	170	145
NM_006430:33929:1	0	164	269	140	135	140
NM_006430:33929:2	0	127	301	243	167	205
NM_006430:33929:3	0	123	0	6	2	3
NM_006430:33929:4	0	3185	25	54	8	15
NM_006430:33929:5	0	53	143	94	61	79
NM_006430:33929:6	0	1471	1	0	3	0
NM_006430:33929:7	0	90	220	160	155	111
NM_006430:33929:8	0	3064	9	21	10	8
NM_006430:33929:9	0	109	331	245	186	180
NM_006430:33929:10	0	1274	41	27	22	16
NM_006430:33929:11	0	143	443	357	284	215
NM_006430:33929:12	0	1354	24	22	20	18
NM_006430:33929:13	0	122	329	327	226	227
NM_006430:33929:14	0	340	2	1	4	3
NM_006430:33929:15	0	133	487	456	289	327
NM_006430:33929:16	0	685	1	5	0	2
NM_006430:33929:17	0	140	477	470	273	304
NM_006430:33929:18	0	2801	15	5	2	1
NM_006430:33929:19	0	97	279	270	186	164
NM_006430:33929:20	0	84	0	2	0	3
NM_006430:33929:21	0	111	378	426	211	296
NM_006430:33929:22	0	413	34	32	18	27
NM_006430:33929:23	0	131	469	637	315	408
NM_006430:33929:24	0	141	39	46	27	39
NM_006430:33929:25	0	235	1070	1425	698	1131
NM_006430:33929:26	0	2528	152	212	117	160
NM_006430:33929:27	0	114	434	575	229	466
NM_006430:33929:28	0	733	33	51	15	33
NM_006430:33929:29	0	15	6	5	4	11
NM_006430:33929:30	0	565	358	562	216	433
NM_006609:27968:1	0	100	6	1	2	2
NM_006609:27968:2	0	4	0	0	1	0
NM_006609:27968:3	0	4075	5	0	0	0
NM_006609:27968:4	0	119	22	2	28	11
NM_006609:27968:5	0	1153	0	0	1	0
NM_006609:27968:6	0	41	7	4	10	0
NM_006609:27968:7	0	1768	0	0	0	0
NM_006609:27968:8	0	100	27	6	18	4
NM_006609:27968:9	0	5364	8	5	14	2
NM_006609:27968:10	0	114	27	4	24	9
NM_006609:27968:11	0	383	2	0	2	0
NM_006609:27968:12	0	88	16	5	17	4
NM_006609:27968:13	0	3103	2	3	2	2
NM_006609:27968:14	0	131	23	6	28	7
NM_006609:27968:15	0	879	0	0	1	0
NM_006609:27968:16	0	80	16	6	14	3
NM_006609:27968:17	0	1486	0	0	1	1
NM_006609:27968:18	0	68	10	2	10	4
NM_006609:27968:19	0	179	0	0	0	0
NM_006609:27968:20	0	93	25	2	12	2
NM_006609:27968:21	0	1649	1	0	3	0
NM_006609:27968:22	0	207	38	8	52	14
NM_006609:27968:23	0	3728	1	0	0	0
NM_006609:27968:24	0	149	38	4	32	7
NM_006609:27968:25	0	408	2	0	2	0
NM_006609:27968:26	0	132	20	6	23	4
NM_006609:27968:27	0	2745	3	0	2	0
NM_006609:27968:28	0	130	21	11	27	5
NM_006609:27968:29	0	5991	9	6	11	4
NM_006609:27968:30	0	178	61	25	56	17
NM_006609:27968:31	0	780	4	0	5	1
NM_006609:27968:32	0	226	47	18	52	19
NM_006609:27968:33	0	8910	1404	1279	1763	1106
NM_006826:16076:1	0	115	70	45	66	60
NM_006826:16076:2	0	406	8	4	1	8
NM_006826:16076:3	0	82	146	187	111	131
NM_006826:16076:4	0	294	1069	1396	1025	1019
NM_006826:16076:5	0	38643	68	80	64	53
NM_006826:16076:6	0	124	488	720	496	336
NM_006826:16076:7	0	3063	40	77	16	11
NM_006826:16076:8	0	164	529	719	548	410
NM_006826:16076:9	0	655	12	47	13	5
NM_006826:16076:10	0	96	310	485	307	236
NM_006826:16076:11	0	2068	14	33	6	3
NM_006826:16076:12	0	60	137	216	151	128
NM_006826:16076:13	0	1319	2199	4500	2256	2321
NM_006887:39096:1	0	291	467	26	319	102
NM_006887:39096:2	0	51	148	11	137	38
NM_006887:39096:3	0	512	117	7	69	14
NM_006887:39096:4	0	1434	2932	225	2133	668
NM_006887:39096:5	0	1917	6577	1846	6481	2323
NM_007315:6732:1	0	233	74	99	38	22
NM_007315:6732:2	0	339	2	0	1	0
NM_007315:6732:3	0	154	138	321	64	35
NM_007315:6732:4	0	3520	24	36	8	5
NM_007315:6732:5	0	1	13	38	5	4
NM_007315:6732:6	0	128	116	299	74	29
NM_007315:6732:7	0	768	14	40	8	2
NM_007315:6732:8	0	145	177	392	110	51
NM_007315:6732:9	0	1301	7	33	13	6
NM_007315:6732:10	0	99	115	287	71	40
NM_007315:6732:11	0	6399	14	49	8	3
NM_007315:6732:12	0	90	132	365	112	28
NM_007315:6732:13	0	1369	1	0	0	0
NM_007315:6732:14	0	79	98	300	73	41
NM_007315:6732:15	0	1317	1	2	0	0
NM_007315:6732:16	0	92	107	353	91	35
NM_007315:6732:17	0	209	11	56	14	2
NM_007315:6732:18	0	152	162	430	107	48
NM_007315:6732:19	0	2636	17	34	7	9
NM_007315:6732:20	0	159	160	462	116	65
NM_007315:6732:21	0	3740	200	140	90	83
NM_007315:6732:22	0	93	81	255	52	26
NM_007315:6732:23	0	1553	6	4	0	0
NM_007315:6732:24	0	60	80	241	44	24
NM_007315:6732:25	0	2546	4	5	2	0
NM_007315:6732:26	0	30	20	98	17	10
NM_007315:6732:27	0	91	0	1	0	0
NM_007315:6732:28	0	94	88	323	66	41
NM_007315:6732:29	0	1193	0	2	0	0
NM_007315:6732:30	0	42	58	183	36	17
NM_007315:6732:31	0	1225	17	47	12	5
NM_007315:6732:32	0	84	89	290	42	29
NM_007315:6732:33	0	569	3	1	1	0
NM_007315:6732:34	0	99	115	457	88	46
NM_007315:6732:35	0	1123	3	1	0	0
NM_007315:6732:36	0	136	130	514	81	62
NM_007315:6732:37	0	1713	17	28	1	1
NM_007315:6732:38	0	50	87	279	63	32
NM_007315:6732:39	0	753	20	95	13	6
NM_007315:6732:40	0	95	79	279	43	35
NM_007315:6732:41	0	770	22	59	7	8
NM_007315:6732:42	0	146	140	569	82	66
NM_007315:6732:43	0	1830	1	12	1	0
NM_007315:6732:44	0	186	248	1256	176	118
NM_007315:6732:45	0	952	3	17	4	1
NM_007315:6732:46	0	76	115	563	62	46
NM_007315:6732:47	0	879	47	512	19	7
NM_007315:6732:48	0	103	98	353	57	36
NM_007315:6732:49	0	4112	95	279	25	29
NM_007315:6732:50	0	15	19	82	12	8
NM_007315:6732:51	0	1667	1751	10066	1377	1039
NM_007366:1002:1	0	212	5	1	13	6
NM_007366:1002:2	0	109	1	0	6	4
NM_007366:1002:3	0	17137	0	0	1	0
NM_007366:1002:4	0	384	20	1	32	11
NM_007366:1002:5	0	2575	6	0	14	4
NM_007366:1002:6	0	174	8	0	28	6
NM_007366:1002:7	0	8892	3	0	3	2
NM_007366:1002:8	0	174	11	0	19	7
NM_007366:1002:9	0	3995	1	0	4	2
NM_007366:1002:10	0	114	8	0	16	3
NM_007366:1002:11	0	488	0	0	1	0
NM_007366:1002:12	0	144	8	0	11	7
